Molecule,HOMO-1 (eV),HOMO (eV),LUMO (eV),LUMO+1 (eV),fund bg,Delta HOMO,delta LUMO,optical bandgap (cm-1),opt bg (nm),oscillator strength,single point energy,dipole moment (debye),summed oscs,first oscs,highest oscs under ten,first Energy Transition eV,first Energy transition wavenumber,lowest Energy Transition eV,lowest Energy transition wavenumber,PCE
775_221_529_221_322_01214,-6.69,-6.11,-2.57,-2.42,3.54,0.58,0.15,14750.3,677.9523128,0.77868677,-5217.255376,2.5717,4.804042924,0.77868677,2.315975424,1.828742194,14750.3,1.997231014,16109.3,12.24626361
106_106_106_106_106_11111,-6.19,-5.59,-1.58,-1.05,4.01,0.6,0.53,17940.1,557.4104938,1.953125637,-7708.815454,4.4793,4.668011583,1.953125637,1.953125637,2.224213598,17940.1,2.224213598,17940.1,12.14404845
172_172_172_172_172_11111,-5.88,-5.37,-2.03,-1.61,3.34,0.51,0.42,13167.2,759.4629078,1.524350275,-6167.866435,17.16315,4.649341941,1.524350275,1.524350275,1.632469456,13167.2,1.632469456,13167.2,11.73539035
114_377_157_377_860_10302,-6.77,-6.48,-2.78,-1.97,3.7,0.29,0.81,16528.3,605.0229001,0.852904128,-4512.035097,3.24107,2.881077245,0.000255773,0.038207446,2.049178634,16528.3,2.822255924,22763.8,8.364389869
405_212_405_382_120_01023,-6.76,-5.72,-2.9,-1.91,2.82,1.04,0.99,7214.6,1386.07823,0.200978113,-3348.260954,3.02763,2.786793146,0.200978113,0.202836238,0.894466108,7214.6,1.84618618,14891,11.42581066
109_233_233_181_103_10035,-5.86,-5.47,-1.74,-1.32,3.73,0.39,0.42,14881.8,671.9617251,1.332796706,-5139.178812,2.09314,5.465329136,0.080675079,1.332796706,1.845045564,14881.8,2.148499012,17329.4,12.34840472
109_505_181_382_405_10324,-6.46,-6.1,-2.05,-1.28,4.05,0.36,0.77,19612,509.8919029,1.004895442,-4233.014532,3.9098,3.282719874,1.004895442,1.004895442,2.43149576,19612,2.43149576,19612,9.215301769
212_113_80_47_405_13502,-6.17,-5.9,-2.8,-1.84,3.1,0.27,0.96,10739.2,931.1680572,0.411063953,-4092.977134,11.00516,3.992526286,0.007557687,1.257881328,1.331446016,10739.2,2.15700404,17398,9.809755198
275_70_842_65_275_13051,-7.2,-6.94,-2.52,-2.28,4.42,0.26,0.24,20893.7,478.6131705,0.318460409,-9866.281494,3.84868,6.897284369,0.318460409,1.477510246,2.590400926,20893.7,2.752120438,22198.1,13.76705708
275_70_5_100_47_13570,-6.68,-5.73,-3.29,-2.33,2.44,0.95,0.96,6876.5,1454.228168,0.775286012,-7742.418033,14.74649,7.872548665,0.775286012,1.273713879,0.85254847,6876.5,2.144767214,17299.3,18.04594601
14_70_47_5_14_13051,-7,-5.69,-3.36,-2.08,2.33,1.31,1.28,5539.4,1805.249666,0.545291797,-4521.629672,13.82591,5.049894022,0.545291797,0.545291797,0.686774812,5539.4,0.686774812,5539.4,15.69095057
267_196_70_62_756_13502,-6.92,-6,-2.76,-2.64,3.24,0.92,0.12,8386.9,1192.335666,1.672961378,-4646.362191,11.83433,8.337693858,0.048967559,1.672961378,1.039807862,8386.9,2.022101402,16309.9,18.55880094
267_5_232_5_47_13570,-7.11,-5.98,-3.52,-3.1,2.46,1.13,0.42,6549.4,1526.857422,0.891499955,-5229.695163,23.26657,7.550850371,0.891499955,0.891499955,0.811994612,6549.4,0.811994612,6549.4,18.36886746
275_49_70_5_275_13571,-7.11,-6.47,-3.62,-2.42,2.85,0.64,1.2,11302.2,884.7834935,1.1121162,-10745.65105,4.47268,8.833824819,1.1121162,1.424898859,1.401246756,11302.2,2.21837414,17893,18.05057328
275_47_104_403_178_10325,-6.76,-5.95,-3.06,-1.66,2.89,0.81,1.4,8054.9,1241.480341,0.425934728,-7319.74101,14.61233,5.206855147,0.425934728,0.425934728,0.998646502,8054.9,0.998646502,8054.9,13.77958604
275_161_910_161_275_13031,-7.19,-6.81,-2.46,-2.44,4.35,0.38,0.02,20127.8,496.8252864,0.433404208,-10796.62226,5.80808,7.48206283,0.433404208,0.433404208,2.495444644,20127.8,2.495444644,20127.8,15.08289702
275_117_161_47_862_13502,-7.04,-5.82,-2.73,-1.96,3.09,1.22,0.77,17381.6,575.3210291,1.113050672,-7478.042928,8.83743,5.771926234,1.113050672,1.113050672,2.154970768,17381.6,2.154970768,17381.6,16.30223893
101_104_154_47_275_13507,-6.68,-5.74,-2.34,-1.74,3.4,0.94,0.6,12846.7,778.4100197,1.300435994,-8019.051605,18.00478,6.140085869,1.300435994,1.300435994,1.592733866,12846.7,1.592733866,12846.7,15.61779474
47_47_396_104_275_00213,-6.5,-5.27,-2.5,-2.31,2.77,1.23,0.19,12155.9,822.6457934,1.862591724,-7546.977238,10.29425,7.107079527,1.862591724,1.862591724,1.507088482,12155.9,1.507088482,12155.9,18.18329501
275_189_178_47_57_13502,-6.47,-4.72,-2.24,-1.46,2.48,1.75,0.78,4289.6,2331.219694,0.464923784,-6581.030171,3.93675,4.551660955,0.005160033,0.464923784,0.531824608,4289.6,1.58372052,12774,16.87708364
275_104_154_47_854_13502,-6.43,-5.35,-2.51,-1.64,2.84,1.08,0.87,14593,685.2600562,1.006700723,-8301.419189,8.51956,5.767640046,0.007410469,1.006700723,1.80924014,14593,2.2694539,18305,15.70063685
275_104_222_47_269_13507,-6.87,-5.82,-3.25,-2.45,2.57,1.05,0.8,7007,1427.144284,0.534906059,-7570.696005,7.55902,6.992553896,0.534906059,0.534906059,0.86872786,7007,0.86872786,7007,17.25969322
269_191_222_178_269_13571,-7.22,-6.16,-2.18,-2.1,3.98,1.06,0.08,13511.4,740.1157541,0.422720429,-3503.056526,10.22729,6.316238716,0.023081928,0.422720429,1.675143372,13511.4,2.528621692,20395.4,16.37095721
275_224_154_47_57_13502,-7.04,-5.31,-2.37,-1.57,2.94,1.73,0.8,16235.9,615.9190436,0.969031044,-7994.781628,8.85681,5.904008404,0.969031044,0.969031044,2.012926882,16235.9,2.012926882,16235.9,18.65416607
275_4_47_4_275_13031,-8.12,-6.3,-2.4,-2.39,3.9,1.82,0.01,18313.9,546.0333408,0.491914913,-11128.63323,11.3039,4.332873678,0.01578514,0.491914913,2.270557322,18313.9,2.750384718,22184.1,16.87366356
267_5_57_47_756_13502,-7.03,-5.89,-3.67,-3.26,2.22,1.14,0.41,3802,2630.194634,0.105802779,-5039.129434,25.68836,7.669548352,0.105802779,0.105802779,0.47137196,3802,0.47137196,3802,18.57486458
278_206_6_5_47_13570,-7.1,-6.13,-3.34,-2.52,2.79,0.97,0.82,7833.1,1276.633772,0.507062187,-5894.009029,9.94703,7.423096539,0.507062187,0.507062187,0.971147738,7833.1,0.971147738,7833.1,17.51215044
47_799_92_799_47_02420,-5.95,-5.51,-1.37,-1.34,4.14,0.44,0.03,20111.2,497.2353713,1.480510483,-4674.161484,5.7111,3.228087276,1.480510483,1.480510483,2.493386576,20111.2,2.493386576,20111.2,9.480472681
275_70_47_191_275_13051,-7.03,-5.72,-2.41,-2.19,3.31,1.31,0.22,14941.7,669.2678879,1.594431601,-9738.301988,7.83679,8.029629691,1.594431601,1.594431601,1.852471966,14941.7,1.852471966,14941.7,19.79404659
275_8_227_47_756_13502,-6.48,-5.14,-2.4,-2.32,2.74,1.34,0.08,5840.3,1712.24081,0.125928563,-6603.799444,6.1543,7.229818441,0.02111683,0.125928563,0.724080394,5840.3,1.810083204,14599.8,18.8203565
275_47_120_47_275_10201,-6.61,-5.77,-3.11,-2.59,2.66,0.84,0.52,7573.7,1320.358609,0.728405275,-10600.15863,10.53704,7.427419083,0.728405275,0.728405275,0.938987326,7573.7,0.938987326,7573.7,16.96495258
275_222_178_222_275_13531,-7.03,-6.32,-2.82,-2.48,3.5,0.71,0.34,14634.6,683.3121507,0.914538929,-9708.971137,8.63216,6.893971231,0.914538929,1.232715241,1.814397708,14634.6,2.166004988,17470.6,15.67724489
47_222_106_178_106_01232,-5.63,-5.19,-2.3,-1.17,2.89,0.44,1.13,10576.2,945.5191846,0.92308215,-3938.761698,5.57719,3.926074939,0.92308215,0.92308215,1.311237276,10576.2,1.311237276,10576.2,10.44160169
275_104_154_721_57_13502,-6.59,-6.54,-2.33,-1.47,4.21,0.05,0.86,18196.3,549.5622736,0.58097509,-8051.26518,7.93704,4.963587571,0.58097509,0.58097509,2.255977274,18196.3,2.255977274,18196.3,10.21080659
47_104_154_517_57_01324,-6.68,-5.97,-1.87,-1.12,4.1,0.71,0.75,16902.4,591.6319576,0.312538786,-5042.270348,6.80559,4.62024069,0.312538786,0.960236475,2.095559552,16902.4,3.051990864,24616.8,12.54631793
219_104_178_47_800_13502,-6.31,-5.12,-1.63,-1.18,3.49,1.19,0.45,14406.5,694.1311214,0.761022162,-3826.176571,13.2005,5.207557929,0.761022162,0.761022162,1.78611787,14406.5,1.78611787,14406.5,15.39745377
275_47_791_799_104_10243,-6.93,-6.08,-2.76,-1.44,3.32,0.85,1.32,12409.4,805.8407336,1.289018613,-7622.180562,12.7548,4.819186092,1.289018613,1.289018613,1.538517412,12409.4,1.538517412,12409.4,13.41596575
111_222_47_222_111_13031,-6.11,-5.04,-2.71,-1.87,2.33,1.07,0.84,6182.9,1617.36402,0.452546878,-4773.49427,3.89198,4.311983483,0.452546878,1.81049716,0.766555942,6182.9,1.884322428,15198.6,13.65364776
269_222_178_715_800_13502,-7.02,-6.36,-2.92,-1.85,3.44,0.66,1.07,15916.4,628.2827775,0.638229986,-4573.372025,10.22017,5.761340544,0.638229986,0.661256439,1.973315272,15916.4,2.68838232,21684,13.90486243
47_133_178_189_907_01352,-6.74,-5.64,-1.64,-1.33,4,1.1,0.31,16681.5,599.4664748,0.193222705,-3327.428088,0.90494,2.845541401,0.193222705,1.23809293,2.06817237,16681.5,2.386292652,19247.4,11.76200701
47_47_117_47_47_00100,-5.4,-4.79,-2.87,-2.53,1.92,0.61,0.34,2008.1,4979.831682,1.901529826,-5308.690047,8.47567,5.963202372,0.026407431,1.901529826,0.248964238,2008.1,1.184864462,9556.9,13.97007617
275_47_117_47_275_10301,-6.73,-6.13,-3.45,-3.02,2.68,0.6,0.43,5956,1678.979181,1.126616906,-10406.49051,9.80672,7.798979404,0.098646558,1.126616906,0.73842488,5956,1.556271348,12552.6,16.45539114
275_161_3_47_275_13507,-7.09,-6.16,-3.05,-2.27,3.11,0.93,0.78,10882.7,918.8896138,0.857559412,-10848.31687,8.78899,6.766775242,0.857559412,0.857559412,1.349237146,10882.7,1.349237146,10882.7,16.43819601
278_206_206_47_206_13303,-7.08,-5.67,-2.64,-2.16,3.03,1.41,0.48,11284.6,886.163444,1.827664062,-4879.873503,10.7064,6.200263885,0.023146386,1.827664062,1.399064708,11284.6,1.81891058,14671,17.70050987
275_124_47_124_275_13031,-7.29,-6.04,-3.28,-2.62,2.76,1.25,0.66,8694.9,1150.099484,0.581106849,-11067.80259,15.86186,7.362258711,0.581106849,0.621421221,1.077993702,8694.9,1.820596708,14684.6,18.61977675
47_381_206_178_381_02132,-5.73,-5.4,-1.69,-1.26,3.71,0.33,0.43,16628.6,601.3735372,1.897566555,-3878.633932,5.20425,5.275696931,1.897566555,1.897566555,2.061613828,16628.6,2.061613828,16628.6,11.83198118
278_206_6_883_275_13507,-7.49,-7.43,-3.03,-2.8,4.4,0.06,0.23,19726.8,506.9245899,0.614020224,-8218.681451,14.47088,7.745855885,0.614020224,1.003296398,2.445728664,19726.8,2.636236332,21263.4,14.08454006
85_227_70_47_756_13502,-6.17,-5.24,-2.44,-2.13,2.8,0.93,0.31,6939.4,1441.046776,0.955234949,-4407.257444,2.9479,7.341444787,0.058762035,0.955234949,0.860346812,6939.4,1.740580016,14039.2,17.22951597
47_206_353_206_47_01210,-5.92,-5.69,-1.85,-1.65,3.84,0.23,0.2,18014,555.1237926,0.958940632,-4918.535078,15.08267,5.724171226,0.958940632,1.070621869,2.23337572,18014,2.33212579,18810.5,12.02403028
47_17_428_206_756_02416,-6.21,-5.57,-2.7,-1.87,2.87,0.64,0.83,8641.9,1157.152941,0.353388341,-4584.945835,7.94038,6.545966948,0.004261749,1.312367408,1.071422762,8641.9,1.943609664,15676.8,14.90019299
275_21_47_21_275_13031,-7.55,-5.84,-2.68,-2.06,3.16,1.71,0.62,10907.8,916.7751517,0.717567519,-10426.30468,12.09656,6.014570482,0.02778754,0.717567519,1.352349044,10907.8,1.975633698,15935.1,18.72131006
275_194_100_100_47_13550,-6.2,-5.79,-2.36,-2.1,3.43,0.41,0.26,14816.6,674.9186723,0.900845505,-7503.723573,20.36555,6.975518058,0.900845505,2.441765442,1.836962068,14816.6,2.118904986,17090.7,14.51303487
275_206_184_47_278_13507,-7.63,-6.47,-3.36,-2.7,3.11,1.16,0.66,11011.9,908.1085008,0.826362033,-8082.27407,14.48221,7.622551424,0.826362033,0.826362033,1.365255362,11011.9,1.365255362,11011.9,18.59524981
275_206_178_47_279_13507,-7.03,-5.42,-2.66,-2.2,2.76,1.61,0.46,13339.5,749.6532854,1.236045388,-6752.127617,14.37256,6.006083155,1.236045388,1.236045388,1.65383121,13339.5,1.65383121,13339.5,18.28412301
47_116_178_437_437_01322,-6.12,-5.52,-1.76,-0.47,3.76,0.6,1.29,16507.2,605.7962586,0.812183584,-4236.517734,9.74118,3.738004862,0.812183584,0.812183584,2.046562656,16507.2,2.046562656,16507.2,10.8634292
275_117_178_47_126_13507,-7.05,-5.35,-2.85,-1.84,2.5,1.7,1.01,8581.4,1165.311022,0.935538257,-7001.811435,12.42466,5.455615188,0.00036219,0.935538257,1.063921972,8581.4,1.984014746,16002.7,17.90907862
246_222_178_47_800_13502,-6.62,-5.1,-2.56,-1.86,2.54,1.52,0.7,9476.1,1055.286458,0.634733837,-4192.438714,3.93249,5.9947397,0.095719251,0.634733837,1.174846878,9476.1,1.832597972,14781.4,17.88555307
47_222_77_686_269_01243,-6.58,-5.45,-2.05,-1.86,3.4,1.13,0.19,14037.4,712.382635,1.221486331,-4706.372347,5.035,5.893692673,1.221486331,1.221486331,1.740356852,14037.4,1.740356852,14037.4,16.08696131
275_47_109_47_275_10301,-6.13,-5.58,-3.51,-2.63,2.07,0.55,0.88,3531.3,2831.818311,1.995019138,-10939.12046,14.56416,7.158169771,0.063063293,1.995019138,0.437810574,3531.3,1.552341182,12520.9,15.36024628
275_117_178_117_275_13531,-7.48,-6.75,-2.86,-2.79,3.89,0.73,0.07,15473.7,646.257844,0.724530154,-8920.754957,7.88582,6.875515603,0.724530154,0.724530154,1.918429326,15473.7,1.918429326,15473.7,15.73693149
47_222_222_178_269_01135,-6.62,-5.43,-2.66,-1.9,2.77,1.19,0.76,9590.6,1042.687632,0.928540175,-4365.107019,12.42106,6.521199846,0.928540175,0.928540175,1.189042588,9590.6,1.189042588,9590.6,17.20633869
275_222_178_119_275_13507,-7.45,-6.88,-2.8,-2.67,4.08,0.57,0.13,17060.2,586.1595995,1.180278077,-9708.785164,10.17636,5.574982831,1.180278077,1.180278077,2.115123596,17060.2,2.115123596,17060.2,13.26529786
275_19_222_47_800_13502,-6.71,-5.59,-2.91,-2.68,2.68,1.12,0.23,8397.3,1190.858967,0.387014652,-7288.277863,8.16448,7.005616075,0.387014652,0.387014652,1.041097254,8397.3,1.041097254,8397.3,17.57552984
275_133_178_66_57_13502,-7.09,-5.09,-2.68,-1.9,2.41,2,0.78,9070.6,1102.462902,0.43562387,-6177.497848,7.6032,4.983742952,1.43E-05,0.43562387,1.124572988,9070.6,1.843185864,14866.8,18.53581055
47_222_489_178_47_01230,-5.44,-5.22,-2.08,-1.08,3.14,0.22,1,13692,730.3534911,1.353794594,-4336.750216,4.42626,5.992829207,1.353794594,1.364026425,1.69753416,13692,2.455932218,19809.1,12.35142232
275_222_47_220_178_13057,-6.87,-6.79,-3.32,-2.82,3.47,0.08,0.5,12455.3,802.8710669,0.796964082,-7752.907423,19.14668,6.399929728,0.077553144,0.796964082,1.544208094,12455.3,1.784406946,14392.7,12.31629974
275_117_178_804_57_13502,-7.38,-6.59,-2.74,-1.76,3.85,0.79,0.98,19297.6,518.1991543,0.941059457,-6429.653562,8.67058,3.975630673,0.941059457,0.941059457,2.392516448,19297.6,2.392516448,19297.6,11.99908994
201_47_113_47_800_10302,-5.97,-4.92,-2.76,-2,2.16,1.05,0.76,4771.6,2095.733087,0.251603782,-4711.538767,12.25091,5.023028677,0.251603782,0.251603782,0.591582968,4771.6,0.591582968,4771.6,14.54765699
188_47_47_181_103_10035,-5.69,-4.55,-2.74,-1.71,1.81,1.14,1.03,3648.8,2740.627055,0.615914356,-4405.204853,5.07363,4.812296459,0.615914356,0.615914356,0.452378224,3648.8,0.452378224,3648.8,14.64042873
166_181_198_47_800_13502,-7.22,-5.92,-2.24,-1.77,3.68,1.3,0.47,12673.6,789.0417877,0.905112384,-4478.72846,11.13462,2.683814002,0.086515079,0.905112384,1.571272928,12673.6,2.307131422,18608.9,12.39030838
188_47_113_47_376_10302,-6.08,-5.04,-2.79,-2.02,2.25,1.04,0.77,6003.7,1665.639522,0.421562577,-3904.580349,9.22184,5.068832992,0.421562577,1.967697179,0.744338726,6003.7,1.859253672,14996.4,14.56817953
188_697_800_697_47_10204,-6.8,-6.05,-2.94,-2.04,3.11,0.75,0.9,11864.5,842.8505205,1.137591493,-4137.777685,6.4421,5.787525189,1.137591493,1.137591493,1.47096071,11864.5,1.47096071,11864.5,14.32386869
188_47_113_47_800_10302,-6.21,-5.29,-3.01,-2.31,2.28,0.92,0.7,5572.9,1794.39789,0.194708374,-4160.979733,3.94645,5.261831019,0.194708374,1.784520791,0.690928142,5572.9,1.81240163,14618.5,14.32333782
382_682_382_682_382_02020,-6.59,-5.85,-1.68,-0.87,4.17,0.74,0.81,18345,545.1076588,1.628780979,-4481.207392,7.55516,3.215956493,1.628780979,1.628780979,2.2744131,18345,2.2744131,18345,10.74026859
189_682_682_160_5_10035,-7.23,-6.45,-3.32,-1.55,3.13,0.78,1.77,13194.5,757.8915457,0.133602932,-3719.716934,15.0472,4.954471762,0.133602932,0.234212724,1.63585411,13194.5,1.990920432,16058.4,13.30440412
188_627_627_181_261_10035,-6.55,-6,-2.94,-2.29,3.06,0.55,0.65,8900.8,1123.494517,0.431901916,-3596.561648,11.65263,6.083886751,0.431901916,0.487270667,1.103521184,8900.8,1.59835016,12892,13.88095856
188_47_221_47_647_10302,-5.57,-5.02,-2.36,-1.89,2.66,0.55,0.47,9431.4,1060.287974,0.853061627,-4754.320247,3.85626,6.005936946,0.853061627,1.462713147,1.169304972,9431.4,1.737294546,14012.7,13.77362168
188_627_181_627_746_10302,-6.29,-5.6,-2.34,-1.95,3.26,0.69,0.39,11075.9,902.861167,0.66901649,-4093.118096,2.45622,5.451405771,0.66901649,0.66901649,1.373190082,11075.9,1.373190082,11075.9,13.60573225
188_47_219_47_800_10302,-5.41,-5.07,-2.13,-1.77,2.94,0.34,0.36,9489.1,1053.840723,1.395086914,-4355.851954,4.50492,6.328562202,0.096684777,1.395086914,1.176458618,9489.1,1.661307204,13399.8,13.32432665
262_181_127_627_800_13502,-7.15,-6.51,-3.02,-2.52,3.49,0.64,0.5,12945.8,772.4512969,1.38242255,-4699.695053,12.99326,5.278277895,1.38242255,1.38242255,1.605020284,12945.8,1.605020284,12945.8,13.15458516
188_627_181_627_47_10302,-5.9,-5.36,-2.5,-1.98,2.86,0.54,0.52,9039.1,1106.304831,0.646298335,-4055.969904,4.7382,6.055077407,0.646298335,0.646298335,1.120667618,9039.1,1.120667618,9039.1,13.79873809
188_682_682_181_261_10035,-6.95,-6.34,-2.62,-1.77,3.72,0.61,0.85,15817.1,632.2271466,1.69394146,-3245.572274,8.68409,5.307002351,1.69394146,1.69394146,1.961004058,15817.1,1.961004058,15817.1,13.06648874
250_221_5_746_47_13502,-6.46,-5.78,-3.37,-2.16,2.41,0.68,1.21,5471.8,1827.552177,0.380348231,-5097.736819,17.04261,5.078555476,0.380348231,0.380348231,0.678393764,5471.8,0.678393764,5471.8,13.04976739
188_181_5_47_682_13502,-6.48,-5.55,-3.24,-1.89,2.31,0.93,1.35,5059.4,1976.518955,0.431885577,-4169.067911,5.31371,5.152565871,0.431885577,0.431885577,0.627264412,5059.4,0.627264412,5059.4,14.21542971
275_206_117_883_800_13502,-7.8,-7.06,-2.68,-2.52,4.38,0.74,0.16,18987.1,526.673373,0.229113134,-6994.60343,4.77949,6.126220762,0.229113134,0.229113134,2.354020658,18987.1,2.354020658,18987.1,14.74770249
47_374_374_374_47_02220,-6.24,-5.06,-1.65,-0.9,3.41,1.18,0.75,15910.2,628.5276112,1.331807673,-3853.127886,7.34308,3.310981889,0.0007699,1.331807673,1.972546596,15910.2,2.412440034,19458.3,12.74331856
47_97_871_97_47_02420,-5.67,-5.36,-1.93,-1.75,3.43,0.31,0.18,14568.3,686.4218886,1.121523254,-5757.723546,4.91943,4.771668451,1.121523254,1.121523254,1.806177834,14568.3,1.806177834,14568.3,11.05283396
275_194_222_765_269_13507,-7.27,-6.44,-2.83,-2.56,3.61,0.83,0.27,13749.9,727.2780166,0.620911325,-7066.889829,11.21926,7.58825132,0.620911325,0.668778678,1.704712602,13749.9,2.035640018,16419.1,17.14386857
47_630_630_206_275_02213,-6.37,-5.6,-2.49,-1.8,3.11,0.77,0.69,15459.2,646.8640033,1.304980828,-7393.558098,8.08492,6.75641743,1.304980828,1.327364877,1.916631616,15459.2,2.180485852,17587.4,15.7431333
269_7_178_47_333_13502,-7.04,-5.32,-2.98,-1.89,2.34,1.72,1.09,9043.2,1105.803255,0.170855308,-4260.986541,7.10832,5.207496535,0.170855308,1.334849169,1.121175936,9043.2,1.99905352,16124,17.65251923
275_194_133_47_275_13507,-6.71,-5.96,-2.75,-2.48,3.21,0.75,0.27,12266.6,815.2218219,0.886578023,-9738.711006,20.66359,7.722141942,0.886578023,1.379079894,1.520813068,12266.6,2.02285768,16316,16.98783596
275_101_104_47_800_13502,-6.63,-5.42,-2.37,-2.2,3.05,1.21,0.17,12456.3,802.8066119,0.835441571,-7593.495266,10.27865,7.077334466,0.835441571,0.835441571,1.544332074,12456.3,1.544332074,12456.3,18.05723606
47_194_194_51_275_01135,-5.73,-5.06,-2.37,-1.72,2.69,0.67,0.65,8716.3,1147.275794,1.692446229,-7028.756603,9.30276,7.568888856,0.056388425,1.692446229,1.080646874,8716.3,1.702356982,13730.9,16.43640646
269_7_178_47_800_13502,-6.72,-4.97,-2.87,-1.77,2.1,1.75,1.1,6847.6,1460.365676,0.115513168,-4064.079817,6.10641,5.692970856,0.115513168,0.780196425,0.848965448,6847.6,1.927058334,15543.3,18.44866737
275_194_194_194_275_13331,-6.42,-5.84,-2.69,-2.41,3.15,0.58,0.28,12488.2,800.7559136,2.359362829,-9291.802076,11.87976,9.105596698,2.359362829,2.359362829,1.548287036,12488.2,1.548287036,12488.2,18.16950316
47_438_438_117_275_02213,-6.97,-5.93,-2.94,-2.36,2.99,1.04,0.58,13156.8,760.0632373,0.60184292,-8084.393708,3.46016,6.60181226,0.60184292,0.95982436,1.631180064,13156.8,2.05651825,16587.5,16.67909198
275_206_178_606_800_13502,-6.58,-6.42,-2.42,-1.8,4,0.16,0.62,20837.8,479.8971101,0.193474209,-6633.22158,10.09076,4.024416219,0.068996526,0.304723187,2.583470444,20837.8,2.776680876,22396.2,9.385617636
275_194_12_47_275_13507,-6.67,-6.47,-3.12,-2.42,3.35,0.2,0.7,12360.3,809.0418517,0.243262661,-9590.697173,15.59748,7.794515216,0.243262661,1.107219522,1.532429994,12360.3,2.111974504,17034.8,14.74724395
275_32_178_47_275_13507,-7.18,-5.8,-2.64,-2.34,3.16,1.38,0.3,12407.4,805.9706304,0.522817383,-9191.028145,14.08369,6.426605591,0.522817383,0.522817383,1.538269452,12407.4,1.538269452,12407.4,17.8845324
269_222_178_47_56_13507,-7.03,-5.45,-2.92,-1.87,2.53,1.58,1.05,11452.7,873.1565482,0.148824226,-4957.418698,10.73358,5.680483562,0.148824226,1.384761256,1.419905746,11452.7,1.920611374,15491.3,17.70812237
275_58_161_47_800_13502,-6.38,-5.4,-2.08,-2.02,3.32,0.98,0.06,11368.9,879.5925727,0.173391049,-8467.92544,6.34518,6.42464955,0.173391049,0.749248839,1.409516222,11368.9,1.89522027,15286.5,16.17983893
275_133_178_54_269_13507,-7.49,-6.12,-2.77,-2.19,3.35,1.37,0.58,14814.1,675.0325703,0.152362647,-6660.671356,13.3399,5.653574611,0.152362647,0.966568156,1.836652118,14814.1,1.976402374,15941.3,16.77751874
275_90_47_90_275_13031,-7.46,-5.91,-2.48,-2.38,3.43,1.55,0.1,10830.1,923.3525083,0.511611587,-9893.048057,5.61627,6.049847637,0.055694741,0.511611587,1.342715798,10830.1,1.795800708,14484.6,18.0890867
47_12_745_178_47_01230,-6.09,-5.26,-2.28,-1.71,2.98,0.83,0.57,12986,770.0600647,0.156653179,-3879.433704,10.66518,5.453963002,0.156653179,1.570569886,1.61000428,12986,2.49949879,20160.5,14.20495356
275_135_70_47_756_13502,-6.62,-5.45,-2.7,-2.56,2.75,1.17,0.14,7061.7,1416.08961,1.011347958,-7069.298128,9.94208,8.579568124,0.059712251,1.011347958,0.875509566,7061.7,1.535169952,12382.4,19.95561181
275_223_47_70_275_13051,-6.15,-6.02,-2.5,-2.41,3.52,0.13,0.09,12631.4,791.6778821,0.813893428,-10101.56721,11.19054,8.388818494,0.089147049,0.813893428,1.566040972,12631.4,2.073416724,16723.8,15.26774957
47_70_5_70_47_01310,-5.88,-5.67,-3,-1.75,2.67,0.21,1.25,11154.1,896.5313203,0.288866226,-4936.269363,12.24633,7.61673276,0.288866226,0.288866226,1.382885318,11154.1,1.382885318,11154.1,14.54498751
275_206_6_47_8_13502,-7.21,-5.98,-2.62,-2.35,3.36,1.23,0.27,15138.9,660.5499739,1.29066865,-8908.12188,16.3229,6.692604617,1.29066865,1.29066865,1.876920822,15138.9,1.876920822,15138.9,17.61256306
290_222_47_164_70_13025,-6.6,-5.6,-3.09,-1.93,2.51,1,1.16,6108.2,1637.143512,0.308357723,-6972.341498,17.20264,5.83878994,0.308357723,1.476554409,0.757294636,6108.2,1.960904874,15816.3,15.45821025
247_12_206_47_275_13507,-7.47,-6.28,-3.06,-2.49,3.22,1.19,0.57,11975.9,835.0103124,1.187698902,-7600.944986,7.66272,6.586968781,1.187698902,1.187698902,1.484772082,11975.9,1.484772082,11975.9,17.29690251
275_12_70_47_756_13502,-6.53,-5.33,-2.62,-2.48,2.71,1.2,0.14,5161.4,1937.458829,1.168068163,-6522.200799,8.81611,8.270350241,0.005843185,1.168068163,0.639910372,5161.4,1.729037478,13946.1,19.65746878
243_70_47_5_243_13051,-7.14,-5.86,-3.43,-2.13,2.43,1.28,1.3,5978.9,1672.548462,0.539640607,-4147.493284,14.74197,4.679797596,0.539640607,0.625746265,0.741264022,5978.9,1.981225196,15980.2,15.05367779
39_12_47_206_39_13051,-7.33,-6.06,-2.45,-1.89,3.61,1.27,0.56,15380.4,650.1781488,1.760057383,-3237.905178,3.75829,4.322459318,1.760057383,1.760057383,1.906861992,15380.4,1.906861992,15380.4,14.51907298
275_193_5_70_275_13571,-7.53,-7.02,-3.43,-2.51,3.59,0.51,0.92,13039.4,766.9064528,0.824020627,-10121.89519,11.68175,7.592514349,0.824020627,0.824020627,1.616624812,13039.4,1.616624812,13039.4,15.78813876
275_117_178_638_275_13507,-7.46,-6.56,-2.83,-2.15,3.73,0.9,0.68,18334.8,545.4109126,1.279754305,-9545.553009,5.10763,6.141317107,1.279754305,1.279754305,2.273148504,18334.8,2.273148504,18334.8,15.44929016
