PCE,below18,above18
15.854069,15.854069,
15.856688,15.856688,
15.858278,15.858278,
15.864992,15.864992,
15.898683,15.898683,
15.903161,15.903161,
15.90735,15.90735,
15.912529,15.912529,
15.913006,15.913006,
15.918536,15.918536,
15.921732,15.921732,
15.928583,15.928583,
15.938593,15.938593,
15.939202,15.939202,
15.939928,15.939928,
15.939972,15.939972,
15.943433,15.943433,
15.944643,15.944643,
15.970591,15.970591,
15.986954,15.986954,
15.993498,15.993498,
15.996584,15.996584,
15.996829,15.996829,
15.999589,15.999589,
15.999777,15.999777,
16.005462,16.005462,
16.005658,16.005658,
16.012311,16.012311,
16.015212,16.015212,
16.017645,16.017645,
16.020956,16.020956,
16.02177,16.02177,
16.023705,16.023705,
16.025139,16.025139,
16.027168,16.027168,
16.031711,16.031711,
16.043227,16.043227,
16.046023,16.046023,
16.049165,16.049165,
16.057432,16.057432,
16.057569,16.057569,
16.059122,16.059122,
16.0604,16.0604,
16.060557,16.060557,
16.064536,16.064536,
16.070363,16.070363,
16.072647,16.072647,
16.07947,16.07947,
16.083328,16.083328,
16.08489,16.08489,
16.086961,16.086961,
16.087741,16.087741,
16.098784,16.098784,
16.099354,16.099354,
16.104215,16.104215,
16.106234,16.106234,
16.108693,16.108693,
16.111826,16.111826,
16.121773,16.121773,
16.122044,16.122044,
16.123743,16.123743,
16.125315,16.125315,
16.135015,16.135015,
16.138293,16.138293,
16.138585,16.138585,
16.140615,16.140615,
16.142193,16.142193,
16.143096,16.143096,
16.145173,16.145173,
16.148477,16.148477,
16.156113,16.156113,
16.157556,16.157556,
16.160483,16.160483,
16.163241,16.163241,
16.165858,16.165858,
16.17356,16.17356,
16.177256,16.177256,
16.179839,16.179839,
16.181848,16.181848,
16.185539,16.185539,
16.185703,16.185703,
16.18723,16.18723,
16.189577,16.189577,
16.191202,16.191202,
16.192931,16.192931,
16.193177,16.193177,
16.195077,16.195077,
16.19637,16.19637,
16.199131,16.199131,
16.203539,16.203539,
16.206169,16.206169,
16.206994,16.206994,
16.211212,16.211212,
16.219031,16.219031,
16.232045,16.232045,
16.239052,16.239052,
16.240945,16.240945,
16.242667,16.242667,
16.246394,16.246394,
16.246677,16.246677,
16.251244,16.251244,
16.251791,16.251791,
16.257815,16.257815,
16.257932,16.257932,
16.259829,16.259829,
16.262862,16.262862,
16.265681,16.265681,
16.266929,16.266929,
16.268402,16.268402,
16.276432,16.276432,
16.281209,16.281209,
16.282102,16.282102,
16.283735,16.283735,
16.289888,16.289888,
16.290161,16.290161,
16.290235,16.290235,
16.290722,16.290722,
16.292749,16.292749,
16.293819,16.293819,
16.294134,16.294134,
16.298218,16.298218,
16.302239,16.302239,
16.305654,16.305654,
16.322396,16.322396,
16.335991,16.335991,
16.338221,16.338221,
16.339566,16.339566,
16.347099,16.347099,
16.349774,16.349774,
16.356066,16.356066,
16.356264,16.356264,
16.364604,16.364604,
16.370957,16.370957,
16.373149,16.373149,
16.385658,16.385658,
16.393544,16.393544,
16.399101,16.399101,
16.404347,16.404347,
16.409277,16.409277,
16.416188,16.416188,
16.430149,16.430149,
16.435549,16.435549,
16.436406,16.436406,
16.437093,16.437093,
16.438196,16.438196,
16.439287,16.439287,
16.442658,16.442658,
16.443736,16.443736,
16.455188,16.455188,
16.455391,16.455391,
16.457728,16.457728,
16.463673,16.463673,
16.46806,16.46806,
16.46964,16.46964,
16.469933,16.469933,
16.47824,16.47824,
16.486986,16.486986,
16.488149,16.488149,
16.497925,16.497925,
16.503632,16.503632,
16.507164,16.507164,
16.509615,16.509615,
16.515085,16.515085,
16.524557,16.524557,
16.525997,16.525997,
16.533822,16.533822,
16.540628,16.540628,
16.542576,16.542576,
16.54429,16.54429,
16.556132,16.556132,
16.557039,16.557039,
16.566418,16.566418,
16.568751,16.568751,
16.578162,16.578162,
16.585547,16.585547,
16.589931,16.589931,
16.59706,16.59706,
16.604334,16.604334,
16.607766,16.607766,
16.608877,16.608877,
16.611073,16.611073,
16.611581,16.611581,
16.612497,16.612497,
16.614992,16.614992,
16.618028,16.618028,
16.619641,16.619641,
16.62111,16.62111,
16.626616,16.626616,
16.630215,16.630215,
16.639286,16.639286,
16.640804,16.640804,
16.64151,16.64151,
16.646063,16.646063,
16.649027,16.649027,
16.658846,16.658846,
16.659443,16.659443,
16.664794,16.664794,
16.665928,16.665928,
16.667116,16.667116,
16.670184,16.670184,
16.670294,16.670294,
16.671505,16.671505,
16.673916,16.673916,
16.676546,16.676546,
16.6783,16.6783,
16.679092,16.679092,
16.682092,16.682092,
16.686912,16.686912,
16.690603,16.690603,
16.693187,16.693187,
16.700949,16.700949,
16.704822,16.704822,
16.714805,16.714805,
16.717236,16.717236,
16.718585,16.718585,
16.722072,16.722072,
16.723917,16.723917,
16.728321,16.728321,
16.730375,16.730375,
16.733442,16.733442,
16.740213,16.740213,
16.742485,16.742485,
16.754779,16.754779,
16.755888,16.755888,
16.757814,16.757814,
16.760728,16.760728,
16.764564,16.764564,
16.764882,16.764882,
16.772008,16.772008,
16.773681,16.773681,
16.775644,16.775644,
16.777519,16.777519,
16.790169,16.790169,
16.790709,16.790709,
16.791691,16.791691,
16.792048,16.792048,
16.792701,16.792701,
16.795005,16.795005,
16.802856,16.802856,
16.805923,16.805923,
16.806447,16.806447,
16.80896,16.80896,
16.813398,16.813398,
16.813781,16.813781,
16.820023,16.820023,
16.821701,16.821701,
16.828087,16.828087,
16.83403,16.83403,
16.837824,16.837824,
16.839426,16.839426,
16.840699,16.840699,
16.842175,16.842175,
16.842328,16.842328,
16.845876,16.845876,
16.846081,16.846081,
16.857379,16.857379,
16.85807,16.85807,
16.862276,16.862276,
16.863339,16.863339,
16.867118,16.867118,
16.867641,16.867641,
16.868342,16.868342,
16.873664,16.873664,
16.87507,16.87507,
16.877084,16.877084,
16.881177,16.881177,
16.884597,16.884597,
16.886358,16.886358,
16.889028,16.889028,
16.902065,16.902065,
16.906612,16.906612,
16.908336,16.908336,
16.911347,16.911347,
16.9132,16.9132,
16.913232,16.913232,
16.917031,16.917031,
16.917624,16.917624,
16.919625,16.919625,
16.920766,16.920766,
16.921627,16.921627,
16.93041,16.93041,
16.942859,16.942859,
16.944791,16.944791,
16.945287,16.945287,
16.946675,16.946675,
16.949995,16.949995,
16.951943,16.951943,
16.961603,16.961603,
16.963653,16.963653,
16.963997,16.963997,
16.964953,16.964953,
16.966108,16.966108,
16.969693,16.969693,
16.976439,16.976439,
16.976617,16.976617,
16.977637,16.977637,
16.978055,16.978055,
16.98568,16.98568,
16.987436,16.987436,
16.987836,16.987836,
16.99009,16.99009,
16.990701,16.990701,
16.997905,16.997905,
16.998945,16.998945,
16.999281,16.999281,
17.002579,17.002579,
17.011237,17.011237,
17.018527,17.018527,
17.021693,17.021693,
17.02564,17.02564,
17.026401,17.026401,
17.028142,17.028142,
17.035116,17.035116,
17.03558,17.03558,
17.038011,17.038011,
17.040033,17.040033,
17.043439,17.043439,
17.045918,17.045918,
17.048023,17.048023,
17.051171,17.051171,
17.051389,17.051389,
17.05315,17.05315,
17.055866,17.055866,
17.0563,17.0563,
17.056963,17.056963,
17.063824,17.063824,
17.063921,17.063921,
17.065875,17.065875,
17.071105,17.071105,
17.072135,17.072135,
17.07237,17.07237,
17.078273,17.078273,
17.083489,17.083489,
17.084125,17.084125,
17.084849,17.084849,
17.091924,17.091924,
17.094002,17.094002,
17.105,17.105,
17.108282,17.108282,
17.113017,17.113017,
17.113753,17.113753,
17.115258,17.115258,
17.118171,17.118171,
17.119263,17.119263,
17.128451,17.128451,
17.128452,17.128452,
17.129362,17.129362,
17.129369,17.129369,
17.130776,17.130776,
17.135961,17.135961,
17.143304,17.143304,
17.143869,17.143869,
17.151678,17.151678,
17.152835,17.152835,
17.158193,17.158193,
17.15855,17.15855,
17.159971,17.159971,
17.169576,17.169576,
17.176113,17.176113,
17.177969,17.177969,
17.179961,17.179961,
17.181596,17.181596,
17.187892,17.187892,
17.202552,17.202552,
17.2037,17.2037,
17.204845,17.204845,
17.206339,17.206339,
17.208491,17.208491,
17.216754,17.216754,
17.218691,17.218691,
17.224045,17.224045,
17.229359,17.229359,
17.229516,17.229516,
17.230279,17.230279,
17.234514,17.234514,
17.248362,17.248362,
17.251667,17.251667,
17.255097,17.255097,
17.259693,17.259693,
17.262268,17.262268,
17.264536,17.264536,
17.265018,17.265018,
17.267127,17.267127,
17.269634,17.269634,
17.272115,17.272115,
17.277253,17.277253,
17.280479,17.280479,
17.283106,17.283106,
17.284684,17.284684,
17.287784,17.287784,
17.290326,17.290326,
17.29279,17.29279,
17.294397,17.294397,
17.296903,17.296903,
17.300412,17.300412,
17.301776,17.301776,
17.303157,17.303157,
17.306387,17.306387,
17.310288,17.310288,
17.310834,17.310834,
17.314939,17.314939,
17.320971,17.320971,
17.32884,17.32884,
17.329044,17.329044,
17.335685,17.335685,
17.338865,17.338865,
17.344383,17.344383,
17.346451,17.346451,
17.347396,17.347396,
17.349196,17.349196,
17.351555,17.351555,
17.354385,17.354385,
17.355412,17.355412,
17.358979,17.358979,
17.362923,17.362923,
17.372321,17.372321,
17.374633,17.374633,
17.38293,17.38293,
17.385204,17.385204,
17.391333,17.391333,
17.400316,17.400316,
17.400505,17.400505,
17.403332,17.403332,
17.404546,17.404546,
17.404918,17.404918,
17.415088,17.415088,
17.420097,17.420097,
17.420295,17.420295,
17.422513,17.422513,
17.42535,17.42535,
17.426348,17.426348,
17.427532,17.427532,
17.434063,17.434063,
17.448189,17.448189,
17.448647,17.448647,
17.456996,17.456996,
17.464371,17.464371,
17.469402,17.469402,
17.471461,17.471461,
17.480027,17.480027,
17.484411,17.484411,
17.485187,17.485187,
17.487783,17.487783,
17.495834,17.495834,
17.507065,17.507065,
17.507807,17.507807,
17.509922,17.509922,
17.51215,17.51215,
17.52453,17.52453,
17.529773,17.529773,
17.530177,17.530177,
17.531603,17.531603,
17.531871,17.531871,
17.533719,17.533719,
17.534451,17.534451,
17.535197,17.535197,
17.535853,17.535853,
17.536523,17.536523,
17.53799,17.53799,
17.539442,17.539442,
17.540456,17.540456,
17.549047,17.549047,
17.555979,17.555979,
17.556217,17.556217,
17.558045,17.558045,
17.558609,17.558609,
17.559451,17.559451,
17.560255,17.560255,
17.561409,17.561409,
17.568615,17.568615,
17.57295,17.57295,
17.574125,17.574125,
17.574648,17.574648,
17.57553,17.57553,
17.576888,17.576888,
17.583191,17.583191,
17.58889,17.58889,
17.589552,17.589552,
17.591693,17.591693,
17.593099,17.593099,
17.602387,17.602387,
17.604137,17.604137,
17.604944,17.604944,
17.606219,17.606219,
17.606908,17.606908,
17.607801,17.607801,
17.608379,17.608379,
17.610723,17.610723,
17.611224,17.611224,
17.612563,17.612563,
17.615246,17.615246,
17.619427,17.619427,
17.625518,17.625518,
17.627449,17.627449,
17.627918,17.627918,
17.635777,17.635777,
17.636542,17.636542,
17.637789,17.637789,
17.646195,17.646195,
17.650652,17.650652,
17.652435,17.652435,
17.652519,17.652519,
17.654183,17.654183,
17.658664,17.658664,
17.674754,17.674754,
17.67561,17.67561,
17.682547,17.682547,
17.685476,17.685476,
17.690279,17.690279,
17.694981,17.694981,
17.70051,17.70051,
17.706134,17.706134,
17.706787,17.706787,
17.707961,17.707961,
17.708122,17.708122,
17.723464,17.723464,
17.729452,17.729452,
17.750851,17.750851,
17.755674,17.755674,
17.758824,17.758824,
17.762114,17.762114,
17.764862,17.764862,
17.767292,17.767292,
17.768942,17.768942,
17.769741,17.769741,
17.773297,17.773297,
17.774649,17.774649,
17.77891,17.77891,
17.780218,17.780218,
17.783306,17.783306,
17.788952,17.788952,
17.791346,17.791346,
17.796654,17.796654,
17.797583,17.797583,
17.800106,17.800106,
17.80639,17.80639,
17.807165,17.807165,
17.807687,17.807687,
17.80988,17.80988,
17.810021,17.810021,
17.812674,17.812674,
17.815284,17.815284,
17.817368,17.817368,
17.837423,17.837423,
17.840794,17.840794,
17.842513,17.842513,
17.842911,17.842911,
17.844832,17.844832,
17.844912,17.844912,
17.858339,17.858339,
17.861831,17.861831,
17.862415,17.862415,
17.871537,17.871537,
17.874688,17.874688,
17.878654,17.878654,
17.881556,17.881556,
17.884532,17.884532,
17.885553,17.885553,
17.889269,17.889269,
17.904887,17.904887,
17.907248,17.907248,
17.908322,17.908322,
17.908558,17.908558,
17.909079,17.909079,
17.911265,17.911265,
17.914186,17.914186,
17.916007,17.916007,
17.91742,17.91742,
17.918857,17.918857,
17.925526,17.925526,
17.928744,17.928744,
17.928874,17.928874,
17.93731,17.93731,
17.939508,17.939508,
17.940871,17.940871,
17.940989,17.940989,
17.946486,17.946486,
17.946898,17.946898,
17.947152,17.947152,
17.950565,17.950565,
17.951591,17.951591,
17.954288,17.954288,
17.966027,17.966027,
17.978036,17.978036,
17.980532,17.980532,
17.983996,17.983996,
17.986288,17.986288,
17.987661,17.987661,
17.991396,17.991396,
17.992938,17.992938,
17.996853,17.996853,
17.997092,17.997092,
17.99878,17.99878,
18.013136,,
18.025893,,
18.026106,,
18.026531,,
18.027446,,
18.027581,,
18.031291,,
18.039246,,
18.045946,,
18.048586,,
18.049164,,
18.049522,,
18.050573,,
18.051872,,
18.052958,,
18.053546,,
18.056488,,
18.057236,,
18.058851,,
18.062639,,
18.069146,,
18.073185,,
18.077117,,
18.07907,,
18.084489,,
18.089087,,
18.094706,,
18.097077,,
18.097952,,
18.104658,,
18.105767,,
18.107535,,
18.111885,,
18.113377,,
18.122244,,
18.129038,,
18.134677,,
18.138828,,
18.139611,,
18.141388,,
18.145523,,
18.151128,,
18.154619,,
18.161039,,
18.162683,,
18.16284,,
18.169503,,
18.17064,,
18.171815,,
18.177602,,
18.182396,,
18.183295,,
18.183356,,
18.184231,,
18.18534,,
18.185613,,
18.18728,,
18.187845,,
18.188492,,
18.191247,,
18.200584,,
18.201621,,
18.20184,,
18.203114,,
18.204373,,
18.207663,,
18.215937,,
18.216065,,
18.21801,,
18.218248,,
18.219293,,
18.220459,,
18.224082,,
18.226216,,
18.231371,,
18.23545,,
18.237288,,
18.239216,,
18.244682,,
18.249967,,
18.256227,,
18.266283,,
18.280226,,
18.284123,,
18.284743,,
18.288252,,
18.29087,,
18.292303,,
18.295151,,
18.295853,,
18.308646,,
18.309116,,
18.309418,,
18.31242,,
18.318363,,
18.321238,,
18.322984,,
18.32349,,
18.325685,,
18.328714,,
18.329588,,
18.330237,,
18.333177,,
18.334612,,
18.334702,,
18.335062,,
18.337876,,
18.34171,,
18.347573,,
18.348705,,
18.34913,,
18.350678,,
18.353335,,
18.357185,,
18.37524,,
18.375541,,
18.381965,,
18.388488,,
18.39326,,
18.402484,,
18.419844,,
18.421206,,
18.427053,,
18.429425,,
18.433108,,
18.444902,,
18.448667,,
18.452032,,
18.453155,,
18.454416,,
18.460838,,
18.475441,,
18.476681,,
18.477347,,
18.477845,,
18.479558,,
18.479692,,
18.480584,,
18.481874,,
18.482591,,
18.486714,,
18.487639,,
18.495838,,
18.4996,,
18.504018,,
18.507911,,
18.509444,,
18.509771,,
18.511042,,
18.515539,,
18.521957,,
18.522217,,
18.522225,,
18.524719,,
18.525122,,
18.532158,,
18.532537,,
18.533206,,
18.535811,,
18.544313,,
18.556653,,
18.558801,,
18.56254,,
18.563861,,
18.565082,,
18.567218,,
18.57249,,
18.572761,,
18.573436,,
18.574865,,
18.575438,,
18.578959,,
18.57919,,
18.579343,,
18.580493,,
18.580679,,
18.581373,,
18.582836,,
18.588984,,
18.592938,,
18.593245,,
18.594849,,
18.59525,,
18.601629,,
18.616085,,
18.617617,,
18.619777,,
18.623342,,
18.6287,,
18.634557,,
18.64722,,
18.648596,,
18.651434,,
18.651475,,
18.653049,,
18.653409,,
18.654166,,
18.654649,,
18.659567,,
18.661849,,
18.66265,,
18.663293,,
18.666379,,
18.677358,,
18.683819,,
18.687884,,
18.689536,,
18.693417,,
18.697996,,
18.704586,,
18.705993,,
18.708966,,
18.71862,,
18.720528,,
18.7207,,
18.72131,,
18.721412,,
18.739407,,
18.743412,,
18.743928,,
18.745139,,
18.745712,,
18.756322,,
18.756757,,
18.757724,,
18.768543,,
18.778336,,
18.781636,,
18.786312,,
18.799517,,
18.814053,,
18.817409,,
18.820356,,
18.823573,,
18.834541,,
18.844653,,
18.848266,,
18.848921,,
18.849789,,
18.859509,,
18.859694,,
18.86079,,
18.863381,,
18.874558,,
18.885611,,
18.891798,,
18.904434,,
18.911888,,
18.919222,,
18.919431,,
18.92293,,
18.924777,,
18.931256,,
18.941381,,
18.950409,,
18.950612,,
18.950911,,
18.963278,,
18.963928,,
18.981333,,
18.983781,,
18.99167,,
18.997304,,
19.002265,,
19.005085,,
19.010852,,
19.024906,,
19.028627,,
19.030066,,
19.03146,,
19.049523,,
19.05132,,
19.05227,,
19.053016,,
19.056511,,
19.056754,,
19.057517,,
19.060901,,
19.062411,,
19.069611,,
19.077354,,
19.085581,,
19.093856,,
19.095565,,
19.096566,,
19.105222,,
19.105897,,
19.118582,,
19.126782,,
19.131714,,
19.132058,,
19.154223,,
19.159765,,
19.179401,,
19.18029,,
19.182324,,
19.187927,,
19.196324,,
19.198836,,
19.201236,,
19.204353,,
19.20891,,
19.211721,,
19.212837,,
19.217126,,
19.217366,,
19.239938,,
19.243913,,
19.246434,,
19.246924,,
19.249457,,
19.250599,,
19.275299,,
19.283125,,
19.298021,,
19.301184,,
19.31978,,
19.321759,,
19.324568,,
19.326546,,
19.330666,,
19.332107,,
19.338418,,
19.344788,,
19.349543,,
19.359379,,
19.369383,,
19.370715,,
19.376122,,
19.377389,,
19.379663,,
19.390213,,
19.399508,,
19.401038,,
19.403978,,
19.404011,,
19.407444,,
19.423072,,
19.428175,,
19.430319,,
19.445252,,
19.453582,,
19.464634,,
19.471704,,
19.490181,,
19.492235,,
19.496178,,
19.500379,,
19.503394,,
19.509335,,
19.515093,,
19.523449,,
19.542923,,
19.551408,,
19.554365,,
19.55898,,
19.561969,,
19.564318,,
19.584197,,
19.587523,,
19.592956,,
19.600532,,
19.60097,,
19.632099,,
19.632808,,
19.646974,,
19.657469,,
19.663087,,
19.670907,,
19.68875,,
19.708095,,
19.715851,,
19.748073,,
19.756597,,
19.763502,,
19.764781,,
19.774294,,
19.778321,,
19.785904,,
19.78621,,
19.794047,,
19.796776,,
19.803088,,
19.804194,,
19.812511,,
19.842351,,
19.86717,,
19.868451,,
19.877098,,
19.884289,,
19.918121,,
19.955612,,
19.961457,,
19.97311,,
19.990124,,
20.014881,,
20.028842,,
20.039941,,
20.042385,,
20.084083,,
20.089031,,
20.107116,,
20.111188,,
20.111378,,
20.134722,,
20.184734,,
20.203011,,
20.213013,,
20.225072,,
20.230298,,
20.232337,,
20.38466,,
20.402224,,
20.402845,,
20.415972,,
20.438927,,
20.459702,,
20.466069,,
20.514919,,
20.531755,,
20.546436,,
20.596168,,
20.632593,,
20.64389,,
20.68141,,
20.925275,,
21.002788,,
21.008912,,
21.144257,,
21.499579,,
