Unit,HOMO-1 (eV),HOMO (eV),LUMO (eV),LUMO+1 (eV),Delta HOMO,delta LUMO,fund bg,frequency
210,-7.208132631434701,-6.742681890154451,-1.323561768832,0.16291456229435,0.4654507412802502,1.48647633112635,5.41912012132245,2
211,-8.462305368389199,-7.981643462866001,-2.9644627101171,-2.15941388341285,0.4806619055231982,0.8050488267042502,5.017180752748901,2
212,-7.83053864168335,-7.089354935691451,-2.54538016896205,-1.2214102293543,0.7411837059918991,1.3239699396077498,4.5439747667294,1
213,-7.719978784225201,-7.381686845283601,-2.56132604060135,-0.1803026373413,0.3382919389415999,2.38102340326005,4.820360804682251,1
214,-7.778510473467751,-6.931039097470551,-2.2221361259531,0.52477156068925,0.8474713759972001,2.74690768664235,4.7089029715174515,2
215,-7.57034337783525,-6.63508807366675,-1.4613874341102502,-0.83351193546655,0.9352553041684999,0.6278754986437002,5.1737006395564995,3
216,-8.20981092651025,-7.2013842079423,-1.1273676826215,-0.01227233465755,1.008426718567951,1.11509534796395,6.0740165253208,1
217,-7.8243344458919495,-7.59630303917295,-3.13091475246795,-0.70246190506575,0.22803140671899946,2.4284528474022,4.465388286705,2
218,-8.33258869585585,-7.259670994719401,-3.8072537278857004,-2.8478891365629,1.0729177011364497,0.9593645913228004,3.4524172668337005,1
219,-7.444409087823851,-7.10225313220515,-1.2991259450571,0.020816709563249998,0.3421559556187006,1.31994265462035,5.80312718714805,0
220,-7.952282378397049,-7.03455120620075,-3.5028399633313505,-2.4281535221666504,0.9177311721962988,1.0746864411647001,3.5317112428693997,2
221,-7.429769362666949,-6.7190896193161,-2.90952292370115,-1.0492437961429502,0.7106797433508492,1.8602791275582,3.80956669561495,1
222,-7.01163921998865,-6.75432836295585,-1.0167261910082002,-0.0133335786745,0.25731085703279977,1.0033926123337003,5.73760217194765,0
223,-7.23063644687105,-6.6931027465933495,-4.2591804107961,-1.5275383111668,0.5375337002777005,2.7316420996293003,2.4339223357972495,1
224,-7.73660494049075,-6.8477722592175505,-2.7343360267492502,-1.3763790672140501,0.8888326812731995,1.3579569595352001,4.113436232468301,2
225,-6.9779787366818,-6.73049118965205,-2.1268962782781,-1.8945654727212002,0.24748754702974995,0.23233080555689978,4.60359491137395,0
226,-7.644766515947,-7.205030533539,-1.8519524437328998,-0.1003555880644,0.43973598240800005,1.7515968556684998,5.3530780898061,1
227,-9.0937183470894,-6.7889412447394495,-3.2438692118105,-2.14950893925465,2.3047771023499504,1.0943602725558499,3.5450720329289496,1
228,-6.86959579002765,-6.6316322277654,-0.79133428863905,0.9950115057383001,0.2379635622622498,1.78634579437735,5.84029793912635,2
229,-8.23544405122735,-7.19014590591665,-2.8771141641066,-2.64056559386695,1.0452981453107002,0.23654857023965015,4.31303174181005,1
230,-7.848280464735949,-7.08647052887615,-2.73847215727685,-0.6864888220414,0.761809935859799,2.05198333523545,4.3479983715993,1
231,-7.524981998956901,-6.6375643097063,-2.09236503064965,-0.44319182830935,0.8874176892506007,1.6491732023402998,4.54519927905665,3
232,-8.0459711771242,-6.5599030167736005,-1.6147508002520499,-0.9132957164331501,1.486068160350599,0.7014550838188998,4.945152216521551,1
233,-7.5197302016422505,-6.9312295771659,-2.676511833518,-2.26630020388925,0.5885006244763504,0.4102116296287499,4.2547177436479,0
234,-8.14450360239025,-7.91549258580945,-2.3007226059775,-2.2608851382643,0.2290110165807997,0.03983746771320007,5.61476997983195,1
235,-7.56490110082525,-6.6904632422435,-2.28899449902095,-1.8497211101587998,0.87443785858175,0.4392733888621503,4.40146874322255,8
236,-7.143532803325999,-7.0986340179935,-1.7124668839666002,-0.489260703199,0.04489878533249936,1.2232061807676002,5.386167134026899,1
237,-8.3599361378311,-7.061163940779649,-0.46523305019985006,0.677563487745,1.2987721970514512,1.1427965379448501,6.595930890579799,3
238,-8.207008153850099,-7.67162415299135,-2.4799367879167997,-0.52662193487265,0.5353840008587492,1.9533148530441498,5.19168736507455,2
239,-8.190109883734051,-7.535512804971249,-2.6070139561003,-0.15485999231955,0.6545970787628015,2.45215396378075,4.92849884887095,3
240,-6.6648301175264,-6.6425712045555,-1.72560998294575,-0.6910059119597,0.022258912970900546,1.0346040709860502,4.91696122160975,0
241,-7.42095287391075,-7.00919019533415,-1.96915187914325,-1.3331945991397,0.41176267857659976,0.63595728000355,5.0400383161909,0
242,-6.956590588032499,-6.6722860370301005,-2.36137678325395,-1.5763827473315501,0.28430455100239893,0.7849940359223999,4.310909253776151,1
243,-7.0353947591373,-6.603849403629351,-2.4246976762653003,-1.1437489364216,0.43154535550794915,1.2809487398437003,4.179151727364051,1
244,-7.407945831856851,-6.5913049551213,-1.8571226068924,-0.21842578779635,0.8166408767355504,1.63869681909605,4.7341823482289005,1
245,-7.1347707373399,-6.7847234800567,-0.9476636957513,0.709672922104,0.3500472572832001,1.6573366178553002,5.837059784305399,1
246,-7.5738808578917505,-6.745702353895,-2.22972810238205,-1.71124237163935,0.8281785039967504,0.5184857307427002,4.51597425151295,3
247,-7.4322728100915505,-6.881405531139349,-1.49246283583735,0.127349282034,0.5508672789522011,1.61981211787135,5.388942695301999,1
248,-7.1034232217623,-6.5532634388214,-2.29362043447945,-1.87026570587155,0.5501597829409004,0.4233547286079,4.2596430043419495,0
249,-6.996019884969951,-6.5963390613555495,-1.4074816803262,-0.76673519655385,0.3996808236144016,0.64074648377235,5.188857381029349,1
250,-7.06970831568535,-6.5699168064719995,-1.7008748339353001,-1.1605655723825001,0.4997915092133507,0.5403092615528,4.869041972536699,0
251,-7.00146216197995,-6.68036781838995,-0.886002697228,0.6874684319032001,0.32109434359000044,1.5734711291312,5.79436512116195,1
252,-7.7141555478245,-6.74159343475245,-2.6343886094605997,-1.3043505309867,0.9725621130720503,1.3300380784738997,4.10720482529185,1
253,-7.4203542234396505,-6.81604378424925,-2.44214017408235,-1.6244652647149,0.6043104391904004,0.81767490936745,4.3739036101669,2
254,-7.1274780861465,-6.5606377241699505,-2.256912276047,-0.44814430038845005,0.5668403619765492,1.8087679756585502,4.30372544812295,2
255,-8.02248775182605,-7.892335697131901,-2.2350343224668,-1.6939631421326,0.13015205469414948,0.5410711803342001,5.657301374665101,1
256,-8.1206392177014,-7.720359743615901,-1.958675495899,-0.9642898520168501,0.4002794740855,0.9943856438821499,5.7616842477169,3
257,-7.0790690321425505,-7.003856763864349,-4.1765666457843,-1.4734420776874,0.07521226827820104,2.7031245680969,2.8272901180800494,1
258,-7.668195518475051,-6.57756320567105,-2.67251175991565,-1.29349318835175,1.0906323128040016,1.3790185715639,3.9050514457553995,2
259,-7.489335084541399,-7.307671877947601,-3.36188498877235,-3.03251838412715,0.18166320659379842,0.32936660464519996,3.9457868891752508,1
260,-8.01454202739145,-7.7148086210657,-1.53801469441105,-0.28955634831705,0.29973340632574974,1.248458346094,6.17679392665465,3
261,-7.1231786873086005,-6.950576871936451,-1.6084377589204502,0.0053878542399,0.17260181537214958,1.6138256131603501,5.3421391130160005,0
262,-7.63380032777185,-7.6216368386545,-0.14547206447730002,-0.0996480920531,0.012163489117349435,0.04582397242420001,7.4761647741772,1
263,-6.67367381766765,-6.574270628080001,-1.8817216989776002,-0.7317685667646,0.09940318958764927,1.149953132213,4.692548929102401,1
264,-6.873949611635649,-6.62077488513045,-2.5569450076083,-0.81089927449,0.25317472650519957,1.7460457331183,4.063829877522149,0
265,-7.634208498547601,-7.45088539746575,-0.43508283556445,-0.17932302747950002,0.18332310108185101,0.25575980808494997,7.0158025619013,0
266,-7.63173226250805,-7.6216368386545,-0.1448189912361,-0.0987229049614,0.010095423853550223,0.04609608627470001,7.4768178474184,1
267,-7.252106229675501,-6.87258904238315,-1.24799575254815,-0.04285793145375,0.3795171872923513,1.2051378210944,5.6245932898349995,2
268,-7.88234911881855,-7.307100438861551,-2.1973193427875,-0.368986381278,0.5752486799569994,1.8283329615095,5.109781096074051,1
269,-7.4934167922989,-6.572093717276,-2.10281420250885,-0.20090165582415,0.9213230750229,1.9019125466847,4.46927951476715,1
270,-7.68354273964325,-6.6336458702591,-2.6758315488917503,-0.96328303077,1.04989686938415,1.7125485181217504,3.9578143213673496,2
271,-7.9143769190224,-7.520165583803051,-2.47566460046395,-1.03215504633155,0.3942113352193495,1.4435095541324001,5.0445009833391,1
272,-7.2722970773826,-6.591767548667151,-2.549706779185,-1.8345371573009002,0.6805295287154491,0.7151696218840999,4.04206076948215,1
273,-8.11016283445715,-8.0753594729782,-4.0201011817468,-3.0015246165552,0.03480336147895002,1.0185765651916001,4.055258291231399,5
274,-7.55662883977005,-6.692041502576401,-1.60511796994435,-1.55455921652145,0.8645873371936492,0.05055875342290017,5.086923532632051,0
275,-7.2803516473574,-7.071858015104301,-1.5387494018074002,-0.8908463237669001,0.20849363225309947,0.6479030780405001,5.533108613296901,0
276,-7.54351295217595,-6.7556072980532,-2.5621151707678003,-1.27123427538085,0.78790565412275,1.2908808953869502,4.1934921272854,0
277,-7.854294180832,-7.5490912861112,-2.7272066438661504,-0.5362819765654,0.3052028947208001,2.1909246673007505,4.82188464224505,0
278,-7.371128827884201,-6.649836644363851,-2.08066413507815,-0.53859494429465,0.7212921835203501,1.5420691907835,4.569172509285701,1
279,-6.864643317948551,-6.60428478579015,-2.09182080294865,-1.58345770744455,0.260358532158401,0.5083630955041001,4.5124639828415,0
280,-7.4754028553958,-6.96472679216245,-2.2700281636411,-1.88125910543175,0.5106760632333502,0.38876905820935015,4.6946986285213494,3
281,-7.5091449728578,-7.2527593029167,-2.92307419345605,-0.46686573330285,0.2563856699410998,2.4562084601532,4.32968510946065,3
282,-6.986604745742651,-6.6780548506607,-1.7544812624838002,0.31197852959825,0.30854989508195096,2.06645979208205,4.923573588176899,1
283,-7.4358919243032,-7.3963265704405,-2.3566147908702,-1.3237250371423002,0.03956535386269966,1.0328897537278998,5.0397117795703,1
284,-7.406340360138899,-6.5560390000965,-2.8260928171378503,-1.0481553407409498,0.8503013600423994,1.7779374763969005,3.7299461829586495,1
285,-7.33697853964645,-7.046551427007801,-2.5527000315405,-1.38851534494635,0.29042711263864973,1.16418468659415,4.493851395467301,3
286,-8.2843429101622,-7.6228341395967,-2.8753726354634,1.3793451081845,0.6615087705655007,4.2547177436479,4.7474615041333,0
287,-7.6971212207832,-6.70099404825785,-2.9098222489367003,-1.7615562225968,0.99612717252535,1.1482660263399003,3.7911717993211496,0
288,-7.3012772024608505,-6.874629896261899,-0.56792881737855,-0.2390792290493,0.4266473061989515,0.32884958832925004,6.306701078883349,2
289,-7.5322746501503,-7.227888096981001,-2.0636025966518,-2.0443369360364,0.30438655316929886,0.019265660615400027,5.164285500329202,2
290,-7.8571785876473,-6.92276683641535,-3.05483171986815,-1.4855239326496001,0.9344117512319503,1.56930778721855,3.8679351165471996,1
291,-7.643024987303801,-6.675496980466001,-1.84822448398105,-0.4210689722637,0.9675280068378003,1.42715551171735,4.827272496484951,1
292,-7.785748701891051,-6.936018780934701,-1.79728477116745,-0.5536700516123501,0.8497299209563502,1.2436147195551,5.1387340097672505,3
293,-7.6548347284155005,-7.458613430819949,-4.59287362566425,-2.5645097726521997,0.1962212975955513,2.0283638530120505,2.865739805155699,26
294,-7.04685075224335,-6.8177036787373,-0.9566978755879001,0.50055342799475,0.22914707350605035,1.45725130358265,5.8610058031494,1
