gen,filename,deltaHOMO,summedoscs,PCE,donor
50,0_633_103_633_0,1.640000,7.248246,20.122231,PBDB-T-SF,
50,76_633_103_633_76,1.670000,7.065442,19.998160,PBDB-T-SF,
50,76_174_59_174_76,1.120000,7.637683,18.445886,PBDB-T-SF,
50,59_149_103_149_59,1.700000,5.394461,17.824869,PBDB-T-SF,
50,79_174_103_174_79,1.320000,6.159104,17.260883,PBDB-T-SF,
50,55_619_103_619_55,0.940000,6.767836,16.482207,PBDB-T-SF,
50,102_174_103_174_102,1.340000,5.326662,16.199710,PBDB-T-SF,
50,76_644_196_644_76,0.680000,7.359551,16.190699,PBDB-T-SF,
50,121_174_103_174_121,0.910000,6.391719,15.836643,PBDB-T-SF,
50,32_633_103_633_32,1.590000,4.261689,15.796992,PBDB-T-SF,
50,291_633_103_633_291,1.210000,5.409816,15.761063,PBDB-T-SF,
50,152_174_103_174_152,0.740000,6.295286,14.980505,PBDB-T-SF,
50,52_193_103_193_52,0.740000,6.170567,14.808767,PBDB-T-SF,
50,90_633_102_633_90,0.180000,5.325475,11.262276,PBDB-T-SF,
50,76_149_31_149_76,0.180000,5.048032,10.880237,PBDB-T-SF,
51,62_174_103_174_62,1.570000,9.469347,22.882837,PBDB-T-SF,
51,90_485_103_485_90,1.220000,10.012731,22.141827,PBDB-T-SF,
51,90_174_103_174_90,1.340000,9.542362,22.004729,PBDB-T-SF,
51,16_174_103_174_16,1.510000,8.981952,21.956394,PBDB-T-SF,
51,55_174_103_174_55,1.420000,9.217470,21.897753,PBDB-T-SF,
51,55_485_103_485_55,1.580000,8.461055,21.536969,PBDB-T-SF,
51,52_174_103_174_52,1.450000,8.821678,21.480397,PBDB-T-SF,
51,90_644_103_644_90,1.520000,8.446787,21.262023,PBDB-T-SF,
51,90_485_59_485_90,1.270000,9.091447,21.085969,PBDB-T-SF,
51,52_644_103_644_52,1.610000,7.987521,21.012562,PBDB-T-SF,
51,76_644_103_644_76,1.630000,7.905524,20.984753,PBDB-T-SF,
51,62_149_103_149_62,1.940000,6.935058,20.967472,PBDB-T-SF,
51,76_174_103_174_76,1.350000,8.667988,20.843265,PBDB-T-SF,
51,90_149_103_149_90,1.760000,7.135415,20.477464,PBDB-T-SF,
51,76_485_103_485_76,1.220000,8.719362,20.360858,PBDB-T-SF,
51,62_633_103_633_62,1.630000,7.385195,20.268260,PBDB-T-SF,
51,90_633_103_633_90,1.580000,7.492650,20.203475,PBDB-T-SF,
51,90_174_59_174_90,1.060000,8.340062,19.157762,PBDB-T-SF,
51,258_174_103_174_258,1.440000,6.062320,17.638211,PBDB-T-SF,
51,2_174_103_174_2,1.290000,6.402052,17.467773,PBDB-T-SF,
51,90_713_103_713_90,0.800000,7.865432,17.397896,PBDB-T-SF,
51,90_117_103_117_90,1.190000,6.562828,17.263660,PBDB-T-SF,
51,90_270_103_270_90,0.790000,7.725737,17.162986,PBDB-T-SF,
51,28_149_103_149_28,1.790000,4.543178,17.035603,PBDB-T-SF,
51,56_485_103_485_56,1.230000,6.208118,16.945425,PBDB-T-SF,
51,131_633_103_633_131,1.090000,6.303195,16.480646,PBDB-T-SF,
51,62_210_103_210_62,0.950000,6.315565,15.901979,PBDB-T-SF,
51,105_174_103_174_105,0.470000,6.881112,14.638337,PBDB-T-SF,
51,163_174_103_174_163,0.820000,5.240883,13.868992,PBDB-T-SF,
51,175_174_59_174_175,0.190000,6.914803,13.493330,PBDB-T-SF,
51,62_149_120_149_62,0.590000,5.532699,13.292173,PBDB-T-SF,
51,238_174_59_174_238,0.700000,5.107552,13.174795,PBDB-T-SF,
52,62_174_103_174_62,1.570000,9.469347,22.882837,PBDB-T-SF,
52,55_644_103_644_55,1.600000,8.913414,22.244967,PBDB-T-SF,
52,90_485_103_485_90,1.220000,10.012731,22.141827,PBDB-T-SF,
52,90_174_103_174_90,1.340000,9.542362,22.004729,PBDB-T-SF,
52,16_174_103_174_16,1.510000,8.981952,21.956394,PBDB-T-SF,
52,55_174_103_174_55,1.420000,9.217470,21.897753,PBDB-T-SF,
52,55_485_103_485_55,1.580000,8.461055,21.536969,PBDB-T-SF,
52,52_174_103_174_52,1.450000,8.821678,21.480397,PBDB-T-SF,
52,90_644_103_644_90,1.520000,8.446787,21.262023,PBDB-T-SF,
52,18_644_103_644_18,1.570000,8.234940,21.183059,PBDB-T-SF,
52,90_485_59_485_90,1.270000,9.091447,21.085969,PBDB-T-SF,
52,52_644_103_644_52,1.610000,7.987521,21.012562,PBDB-T-SF,
52,76_644_103_644_76,1.630000,7.905524,20.984753,PBDB-T-SF,
52,62_149_103_149_62,1.940000,6.935058,20.967472,PBDB-T-SF,
52,76_174_103_174_76,1.350000,8.667988,20.843265,PBDB-T-SF,
52,90_149_103_149_90,1.760000,7.135415,20.477464,PBDB-T-SF,
52,76_485_103_485_76,1.220000,8.719362,20.360858,PBDB-T-SF,
52,62_633_103_633_62,1.630000,7.385195,20.268260,PBDB-T-SF,
52,90_633_103_633_90,1.580000,7.492650,20.203475,PBDB-T-SF,
52,256_485_103_485_256,1.210000,7.801298,19.054133,PBDB-T-SF,
52,55_259_103_259_55,0.880000,8.519946,18.639562,PBDB-T-SF,
52,90_401_103_401_90,1.430000,6.485006,18.177700,PBDB-T-SF,
52,55_95_59_95_55,1.190000,7.089339,17.988666,PBDB-T-SF,
52,62_601_103_601_62,1.270000,6.258664,17.185227,PBDB-T-SF,
52,76_174_48_174_76,0.870000,7.284043,16.895173,PBDB-T-SF,
52,62_174_5_174_62,0.200000,8.727183,16.031528,PBDB-T-SF,
52,201_174_103_174_201,0.810000,6.249038,15.214672,PBDB-T-SF,
52,47_174_59_174_47,1.010000,5.489290,15.019499,PBDB-T-SF,
52,76_644_105_644_76,0.350000,7.111151,14.444502,PBDB-T-SF,
52,130_174_103_174_130,0.570000,6.349877,14.332327,PBDB-T-SF,
52,7_174_59_174_7,1.020000,4.940682,14.306616,PBDB-T-SF,
52,207_174_103_174_207,0.090000,6.795877,12.904070,PBDB-T-SF,
53,62_174_103_174_62,1.570000,9.469347,22.882837,PBDB-T-SF,
53,55_644_103_644_55,1.600000,8.913414,22.244967,PBDB-T-SF,
53,90_485_103_485_90,1.220000,10.012731,22.141827,PBDB-T-SF,
53,90_174_103_174_90,1.340000,9.542362,22.004729,PBDB-T-SF,
53,16_174_103_174_16,1.510000,8.981952,21.956394,PBDB-T-SF,
53,55_174_103_174_55,1.420000,9.217470,21.897753,PBDB-T-SF,
53,55_485_103_485_55,1.580000,8.461055,21.536969,PBDB-T-SF,
53,52_174_103_174_52,1.450000,8.821678,21.480397,PBDB-T-SF,
53,90_644_103_644_90,1.520000,8.446787,21.262023,PBDB-T-SF,
53,18_644_103_644_18,1.570000,8.234940,21.183059,PBDB-T-SF,
53,90_485_59_485_90,1.270000,9.091447,21.085969,PBDB-T-SF,
53,52_644_103_644_52,1.610000,7.987521,21.012562,PBDB-T-SF,
53,76_644_103_644_76,1.630000,7.905524,20.984753,PBDB-T-SF,
53,62_149_103_149_62,1.940000,6.935058,20.967472,PBDB-T-SF,
53,76_174_103_174_76,1.350000,8.667988,20.843265,PBDB-T-SF,
53,90_149_103_149_90,1.760000,7.135415,20.477464,PBDB-T-SF,
53,76_485_103_485_76,1.220000,8.719362,20.360858,PBDB-T-SF,
53,55_149_103_149_55,1.710000,6.950943,20.010695,PBDB-T-SF,
53,16_485_103_485_16,1.290000,8.245947,20.006816,PBDB-T-SF,
53,90_18_103_18_90,1.200000,8.339593,19.752816,PBDB-T-SF,
53,18_485_59_485_18,1.020000,8.369520,19.028125,PBDB-T-SF,
53,62_188_103_188_62,1.220000,7.072706,18.093413,PBDB-T-SF,
53,62_132_103_132_62,1.170000,7.058213,17.860705,PBDB-T-SF,
53,90_210_103_210_90,0.970000,7.131193,17.110200,PBDB-T-SF,
53,55_456_103_456_55,0.600000,7.661612,16.266237,PBDB-T-SF,
53,76_485_40_485_76,0.550000,7.641301,16.025517,PBDB-T-SF,
53,90_149_61_149_90,0.880000,6.268752,15.539668,PBDB-T-SF,
53,16_174_100_174_16,0.200000,8.071173,15.128202,PBDB-T-SF,
53,90_174_24_174_90,0.140000,8.035126,14.823265,PBDB-T-SF,
53,262_149_103_149_262,0.360000,3.976679,10.170883,PBDB-T-SF,
53,281_485_103_485_281,0.510000,0.000000,5.333247,PBDB-T-SF,
54,62_174_103_174_62,1.570000,9.469347,22.882837,PBDB-T-SF,
54,55_644_103_644_55,1.600000,8.913414,22.244967,PBDB-T-SF,
54,90_485_103_485_90,1.220000,10.012731,22.141827,PBDB-T-SF,
54,90_174_103_174_90,1.340000,9.542362,22.004729,PBDB-T-SF,
54,16_174_103_174_16,1.510000,8.981952,21.956394,PBDB-T-SF,
54,55_174_103_174_55,1.420000,9.217470,21.897753,PBDB-T-SF,
54,55_485_103_485_55,1.580000,8.461055,21.536969,PBDB-T-SF,
54,52_174_103_174_52,1.450000,8.821678,21.480397,PBDB-T-SF,
54,90_644_103_644_90,1.520000,8.446787,21.262023,PBDB-T-SF,
54,18_644_103_644_18,1.570000,8.234940,21.183059,PBDB-T-SF,
54,90_485_59_485_90,1.270000,9.091447,21.085969,PBDB-T-SF,
54,52_644_103_644_52,1.610000,7.987521,21.012562,PBDB-T-SF,
54,76_644_103_644_76,1.630000,7.905524,20.984753,PBDB-T-SF,
54,62_149_103_149_62,1.940000,6.935058,20.967472,PBDB-T-SF,
54,88_174_103_174_88,1.340000,8.715512,20.866156,PBDB-T-SF,
54,76_174_103_174_76,1.350000,8.667988,20.843265,PBDB-T-SF,
54,90_149_103_149_90,1.760000,7.135415,20.477464,PBDB-T-SF,
54,55_149_103_149_55,1.710000,6.950943,20.010695,PBDB-T-SF,
54,62_304_103_304_62,0.860000,8.699475,18.801674,PBDB-T-SF,
54,55_685_59_685_55,1.420000,6.577391,18.262364,PBDB-T-SF,
54,90_583_103_583_90,1.360000,6.678447,18.146218,PBDB-T-SF,
54,90_485_89_485_90,0.520000,8.773928,17.457495,PBDB-T-SF,
54,191_644_103_644_191,1.560000,5.397275,17.233044,PBDB-T-SF,
54,90_577_59_577_90,0.930000,7.174473,16.999596,PBDB-T-SF,
54,118_174_103_174_118,1.110000,6.470295,16.795843,PBDB-T-SF,
54,90_532_103_532_90,0.960000,6.889116,16.734309,PBDB-T-SF,
54,16_450_103_450_16,0.870000,7.008809,16.516176,PBDB-T-SF,
54,52_753_103_753_52,0.950000,6.703408,16.436040,PBDB-T-SF,
54,90_485_41_485_90,0.180000,8.847823,16.112549,PBDB-T-SF,
54,237_174_103_174_237,0.890000,6.222446,15.518454,PBDB-T-SF,
54,246_485_103_485_246,0.870000,5.577552,14.545336,PBDB-T-SF,
54,90_149_191_149_90,0.390000,5.779897,12.781565,PBDB-T-SF,
55,62_174_103_174_62,1.570000,9.469347,22.882837,PBDB-T-SF,
55,55_644_103_644_55,1.600000,8.913414,22.244967,PBDB-T-SF,
55,90_485_103_485_90,1.220000,10.012731,22.141827,PBDB-T-SF,
55,90_174_103_174_90,1.340000,9.542362,22.004729,PBDB-T-SF,
55,16_174_103_174_16,1.510000,8.981952,21.956394,PBDB-T-SF,
55,55_174_103_174_55,1.420000,9.217470,21.897753,PBDB-T-SF,
55,55_485_103_485_55,1.580000,8.461055,21.536969,PBDB-T-SF,
55,52_174_103_174_52,1.450000,8.821678,21.480397,PBDB-T-SF,
55,90_644_103_644_90,1.520000,8.446787,21.262023,PBDB-T-SF,
55,18_644_103_644_18,1.570000,8.234940,21.183059,PBDB-T-SF,
55,90_485_59_485_90,1.270000,9.091447,21.085969,PBDB-T-SF,
55,52_644_103_644_52,1.610000,7.987521,21.012562,PBDB-T-SF,
55,76_644_103_644_76,1.630000,7.905524,20.984753,PBDB-T-SF,
55,62_149_103_149_62,1.940000,6.935058,20.967472,PBDB-T-SF,
55,88_174_103_174_88,1.340000,8.715512,20.866156,PBDB-T-SF,
55,76_174_103_174_76,1.350000,8.667988,20.843265,PBDB-T-SF,
55,90_149_103_149_90,1.760000,7.135415,20.477464,PBDB-T-SF,
55,88_485_103_485_88,1.160000,8.785148,20.196145,PBDB-T-SF,
55,55_149_103_149_55,1.710000,6.950943,20.010695,PBDB-T-SF,
55,16_644_103_644_16,1.120000,8.437303,19.546962,PBDB-T-SF,
55,55_485_59_485_55,0.920000,8.730561,19.099779,PBDB-T-SF,
55,62_403_103_403_62,1.240000,7.732271,19.086734,PBDB-T-SF,
55,52_174_59_174_52,1.210000,7.539612,18.693793,PBDB-T-SF,
55,62_873_103_873_62,1.410000,6.259799,17.782489,PBDB-T-SF,
55,289_174_103_174_289,1.280000,6.260025,17.229650,PBDB-T-SF,
55,18_319_103_319_18,1.330000,6.049692,17.152773,PBDB-T-SF,
55,102_644_103_644_102,1.480000,5.405347,16.903759,PBDB-T-SF,
55,55_174_8_174_55,0.310000,7.930937,15.403146,PBDB-T-SF,
55,235_485_103_485_235,1.020000,5.389810,14.925065,PBDB-T-SF,
55,52_644_10_644_52,0.090000,7.315199,13.619176,PBDB-T-SF,
55,62_149_29_149_62,0.230000,5.632550,11.897867,PBDB-T-SF,
56,62_174_103_174_62,1.570000,9.469347,22.882837,PBDB-T-SF,
56,55_644_103_644_55,1.600000,8.913414,22.244967,PBDB-T-SF,
56,90_485_103_485_90,1.220000,10.012731,22.141827,PBDB-T-SF,
56,90_174_103_174_90,1.340000,9.542362,22.004729,PBDB-T-SF,
56,16_174_103_174_16,1.510000,8.981952,21.956394,PBDB-T-SF,
56,55_174_103_174_55,1.420000,9.217470,21.897753,PBDB-T-SF,
56,55_485_103_485_55,1.580000,8.461055,21.536969,PBDB-T-SF,
56,52_174_103_174_52,1.450000,8.821678,21.480397,PBDB-T-SF,
56,90_644_103_644_90,1.520000,8.446787,21.262023,PBDB-T-SF,
56,18_644_103_644_18,1.570000,8.234940,21.183059,PBDB-T-SF,
56,90_485_59_485_90,1.270000,9.091447,21.085969,PBDB-T-SF,
56,52_644_103_644_52,1.610000,7.987521,21.012562,PBDB-T-SF,
56,76_644_103_644_76,1.630000,7.905524,20.984753,PBDB-T-SF,
56,62_149_103_149_62,1.940000,6.935058,20.967472,PBDB-T-SF,
56,88_174_103_174_88,1.340000,8.715512,20.866156,PBDB-T-SF,
56,76_174_103_174_76,1.350000,8.667988,20.843265,PBDB-T-SF,
56,88_485_103_485_88,1.160000,8.785148,20.196145,PBDB-T-SF,
56,88_149_103_149_88,1.910000,6.360663,20.048880,PBDB-T-SF,
56,18_222_103_222_18,0.800000,8.800057,18.684876,PBDB-T-SF,
56,38_174_103_174_38,1.260000,6.727696,17.788535,PBDB-T-SF,
56,166_485_103_485_166,1.130000,7.101219,17.749725,PBDB-T-SF,
56,158_174_103_174_158,1.310000,6.471237,17.648140,PBDB-T-SF,
56,39_174_103_174_39,1.350000,6.053546,17.243179,PBDB-T-SF,
56,29_644_103_644_29,1.490000,5.374378,16.903665,PBDB-T-SF,
56,62_277_103_277_62,1.010000,6.659986,16.631548,PBDB-T-SF,
56,64_485_103_485_64,1.260000,5.251520,15.755840,PBDB-T-SF,
56,88_7_103_7_88,0.900000,6.281785,15.642714,PBDB-T-SF,
56,133_644_103_644_133,1.100000,5.591890,15.543729,PBDB-T-SF,
56,62_174_71_174_62,0.230000,7.806027,14.890746,PBDB-T-SF,
56,52_644_123_644_52,0.470000,7.035090,14.850365,PBDB-T-SF,
56,90_485_228_485_90,0.130000,7.954432,14.669600,PBDB-T-SF,
57,62_174_103_174_62,1.570000,9.469347,22.882837,PBDB-T-SF,
57,62_644_103_644_62,1.760000,8.514024,22.375808,PBDB-T-SF,
57,55_644_103_644_55,1.600000,8.913414,22.244967,PBDB-T-SF,
57,90_485_103_485_90,1.220000,10.012731,22.141827,PBDB-T-SF,
57,90_174_103_174_90,1.340000,9.542362,22.004729,PBDB-T-SF,
57,16_174_103_174_16,1.510000,8.981952,21.956394,PBDB-T-SF,
57,55_174_103_174_55,1.420000,9.217470,21.897753,PBDB-T-SF,
57,18_174_103_174_18,1.350000,9.386486,21.832638,PBDB-T-SF,
57,55_485_103_485_55,1.580000,8.461055,21.536969,PBDB-T-SF,
57,52_174_103_174_52,1.450000,8.821678,21.480397,PBDB-T-SF,
57,90_644_103_644_90,1.520000,8.446787,21.262023,PBDB-T-SF,
57,18_644_103_644_18,1.570000,8.234940,21.183059,PBDB-T-SF,
57,90_485_59_485_90,1.270000,9.091447,21.085969,PBDB-T-SF,
57,52_644_103_644_52,1.610000,7.987521,21.012562,PBDB-T-SF,
57,76_644_103_644_76,1.630000,7.905524,20.984753,PBDB-T-SF,
57,62_149_103_149_62,1.940000,6.935058,20.967472,PBDB-T-SF,
57,88_174_103_174_88,1.340000,8.715512,20.866156,PBDB-T-SF,
57,76_174_103_174_76,1.350000,8.667988,20.843265,PBDB-T-SF,
57,18_485_103_485_18,1.220000,8.978613,20.717847,PBDB-T-SF,
57,90_149_103_149_90,1.760000,7.135415,20.477464,PBDB-T-SF,
57,90_174_155_174_90,1.220000,8.401432,19.923068,PBDB-T-SF,
57,90_644_59_644_90,1.360000,7.721474,19.582466,PBDB-T-SF,
57,90_174_59_174_90,1.060000,8.340062,19.157762,PBDB-T-SF,
57,88_393_103_393_88,1.620000,6.177989,18.563388,PBDB-T-SF,
57,90_485_182_485_90,0.690000,8.516227,17.825991,PBDB-T-SF,
57,52_644_100_644_52,0.760000,7.633305,16.908058,PBDB-T-SF,
57,16_163_103_163_16,1.380000,5.650155,16.815360,PBDB-T-SF,
57,90_485_30_485_90,0.370000,8.573265,16.542932,PBDB-T-SF,
57,52_576_103_576_52,0.880000,6.950004,16.477752,PBDB-T-SF,
57,123_149_103_149_123,1.210000,5.511945,15.901695,PBDB-T-SF,
57,76_644_154_644_76,0.280000,7.020769,14.022195,PBDB-T-SF,
57,190_149_59_149_190,0.940000,4.450556,13.291313,PBDB-T-SF,
58,62_174_103_174_62,1.570000,9.469347,22.882837,PBDB-T-SF,
58,62_644_103_644_62,1.760000,8.514024,22.375808,PBDB-T-SF,
58,55_644_103_644_55,1.600000,8.913414,22.244967,PBDB-T-SF,
58,90_485_103_485_90,1.220000,10.012731,22.141827,PBDB-T-SF,
58,90_174_103_174_90,1.340000,9.542362,22.004729,PBDB-T-SF,
58,16_174_103_174_16,1.510000,8.981952,21.956394,PBDB-T-SF,
58,55_174_103_174_55,1.420000,9.217470,21.897753,PBDB-T-SF,
58,18_174_103_174_18,1.350000,9.386486,21.832638,PBDB-T-SF,
58,55_485_103_485_55,1.580000,8.461055,21.536969,PBDB-T-SF,
58,52_174_103_174_52,1.450000,8.821678,21.480397,PBDB-T-SF,
58,90_644_103_644_90,1.520000,8.446787,21.262023,PBDB-T-SF,
58,18_644_103_644_18,1.570000,8.234940,21.183059,PBDB-T-SF,
58,90_485_59_485_90,1.270000,9.091447,21.085969,PBDB-T-SF,
58,52_644_103_644_52,1.610000,7.987521,21.012562,PBDB-T-SF,
58,76_644_103_644_76,1.630000,7.905524,20.984753,PBDB-T-SF,
58,62_149_103_149_62,1.940000,6.935058,20.967472,PBDB-T-SF,
58,76_485_103_485_76,1.220000,8.719362,20.360858,PBDB-T-SF,
58,90_644_49_644_90,1.220000,8.440310,19.976604,PBDB-T-SF,
58,62_429_103_429_62,1.510000,7.448981,19.845494,PBDB-T-SF,
58,16_644_103_644_16,1.120000,8.437303,19.546962,PBDB-T-SF,
58,55_485_59_485_55,0.920000,8.730561,19.099779,PBDB-T-SF,
58,16_149_103_149_16,1.470000,6.776936,18.749887,PBDB-T-SF,
58,62_174_94_174_62,0.870000,8.042939,17.940173,PBDB-T-SF,
58,62_539_103_539_62,0.950000,7.490584,17.519981,PBDB-T-SF,
58,90_13_103_13_90,0.760000,7.922415,17.306162,PBDB-T-SF,
58,136_644_103_644_136,1.090000,6.678435,16.997351,PBDB-T-SF,
58,53_174_103_174_53,1.370000,5.604574,16.710045,PBDB-T-SF,
58,52_402_103_402_52,1.610000,4.668189,16.441843,PBDB-T-SF,
58,90_644_60_644_90,0.680000,7.526312,16.420328,PBDB-T-SF,
58,55_468_103_468_55,0.570000,7.448703,15.845410,PBDB-T-SF,
58,289_149_103_149_289,1.720000,3.015831,14.634596,PBDB-T-SF,
59,62_174_103_174_62,1.570000,9.469347,22.882837,PBDB-T-SF,
59,62_644_103_644_62,1.760000,8.514024,22.375808,PBDB-T-SF,
59,55_644_103_644_55,1.600000,8.913414,22.244967,PBDB-T-SF,
59,90_485_103_485_90,1.220000,10.012731,22.141827,PBDB-T-SF,
59,90_174_103_174_90,1.340000,9.542362,22.004729,PBDB-T-SF,
59,16_174_103_174_16,1.510000,8.981952,21.956394,PBDB-T-SF,
59,55_174_103_174_55,1.420000,9.217470,21.897753,PBDB-T-SF,
59,18_174_103_174_18,1.350000,9.386486,21.832638,PBDB-T-SF,
59,55_485_103_485_55,1.580000,8.461055,21.536969,PBDB-T-SF,
59,52_174_103_174_52,1.450000,8.821678,21.480397,PBDB-T-SF,
59,90_644_103_644_90,1.520000,8.446787,21.262023,PBDB-T-SF,
59,18_644_103_644_18,1.570000,8.234940,21.183059,PBDB-T-SF,
59,90_485_59_485_90,1.270000,9.091447,21.085969,PBDB-T-SF,
59,52_644_103_644_52,1.610000,7.987521,21.012562,PBDB-T-SF,
59,76_644_103_644_76,1.630000,7.905524,20.984753,PBDB-T-SF,
59,62_149_103_149_62,1.940000,6.935058,20.967472,PBDB-T-SF,
59,85_644_103_644_85,1.590000,7.884737,20.785929,PBDB-T-SF,
59,18_485_103_485_18,1.220000,8.978613,20.717847,PBDB-T-SF,
59,43_174_103_174_43,1.320000,8.192844,20.061342,PBDB-T-SF,
59,55_174_59_174_55,1.230000,8.387842,19.946905,PBDB-T-SF,
59,18_644_54_644_18,1.110000,8.576018,19.695423,PBDB-T-SF,
59,90_174_152_174_90,0.860000,9.307067,19.638328,PBDB-T-SF,
59,90_174_59_174_90,1.060000,8.340062,19.157762,PBDB-T-SF,
59,90_485_99_485_90,0.540000,8.545009,17.227373,PBDB-T-SF,
59,132_174_103_174_132,1.500000,5.542954,17.178344,PBDB-T-SF,
59,90_485_80_485_90,0.470000,7.705449,15.773450,PBDB-T-SF,
59,90_174_227_174_90,0.310000,7.949585,15.428825,PBDB-T-SF,
59,224_174_103_174_224,0.730000,6.213453,14.825271,PBDB-T-SF,
59,62_644_86_644_62,0.270000,6.919392,13.840049,PBDB-T-SF,
59,159_644_103_644_159,0.800000,5.079877,13.562187,PBDB-T-SF,
60,62_174_103_174_62,1.570000,9.469347,22.882837,PBDB-T-SF,
60,62_644_103_644_62,1.760000,8.514024,22.375808,PBDB-T-SF,
60,55_644_103_644_55,1.600000,8.913414,22.244967,PBDB-T-SF,
60,90_485_103_485_90,1.220000,10.012731,22.141827,PBDB-T-SF,
60,90_174_103_174_90,1.340000,9.542362,22.004729,PBDB-T-SF,
60,16_174_103_174_16,1.510000,8.981952,21.956394,PBDB-T-SF,
60,55_174_103_174_55,1.420000,9.217470,21.897753,PBDB-T-SF,
60,18_174_103_174_18,1.350000,9.386486,21.832638,PBDB-T-SF,
60,55_485_103_485_55,1.580000,8.461055,21.536969,PBDB-T-SF,
60,52_174_103_174_52,1.450000,8.821678,21.480397,PBDB-T-SF,
60,90_644_103_644_90,1.520000,8.446787,21.262023,PBDB-T-SF,
60,18_644_103_644_18,1.570000,8.234940,21.183059,PBDB-T-SF,
60,90_485_59_485_90,1.270000,9.091447,21.085969,PBDB-T-SF,
60,52_644_103_644_52,1.610000,7.987521,21.012562,PBDB-T-SF,
60,76_644_103_644_76,1.630000,7.905524,20.984753,PBDB-T-SF,
60,62_149_103_149_62,1.940000,6.935058,20.967472,PBDB-T-SF,
60,76_149_103_149_76,1.880000,6.215051,19.720722,PBDB-T-SF,
60,16_644_103_644_16,1.120000,8.437303,19.546962,PBDB-T-SF,
60,16_149_103_149_16,1.470000,6.776936,18.749887,PBDB-T-SF,
60,18_574_103_574_18,1.520000,6.442012,18.501446,PBDB-T-SF,
60,13_644_103_644_13,1.460000,6.511974,18.342485,PBDB-T-SF,
60,52_215_103_215_52,0.560000,8.360005,17.057724,PBDB-T-SF,
60,18_174_133_174_18,0.580000,7.870506,16.468783,PBDB-T-SF,
60,253_644_103_644_253,1.270000,5.631850,16.322104,PBDB-T-SF,
60,124_644_103_644_124,1.160000,5.474984,15.638050,PBDB-T-SF,
60,52_174_61_174_52,0.950000,6.054689,15.542753,PBDB-T-SF,
60,210_644_103_644_210,1.290000,4.835799,15.311041,PBDB-T-SF,
60,207_644_103_644_207,0.370000,5.637778,12.500767,PBDB-T-SF,
60,16_103_103_103_16,0.420000,5.436658,12.436574,PBDB-T-SF,
60,280_174_59_174_280,0.290000,5.814292,12.403427,PBDB-T-SF,
60,104_149_103_149_104,0.440000,4.042355,10.601719,PBDB-T-SF,
61,62_174_103_174_62,1.570000,9.469347,22.882837,PBDB-T-SF,
61,62_644_103_644_62,1.760000,8.514024,22.375808,PBDB-T-SF,
61,55_644_103_644_55,1.600000,8.913414,22.244967,PBDB-T-SF,
61,90_485_103_485_90,1.220000,10.012731,22.141827,PBDB-T-SF,
61,90_174_103_174_90,1.340000,9.542362,22.004729,PBDB-T-SF,
61,16_174_103_174_16,1.510000,8.981952,21.956394,PBDB-T-SF,
61,55_174_103_174_55,1.420000,9.217470,21.897753,PBDB-T-SF,
61,18_174_103_174_18,1.350000,9.386486,21.832638,PBDB-T-SF,
61,55_485_103_485_55,1.580000,8.461055,21.536969,PBDB-T-SF,
61,52_174_103_174_52,1.450000,8.821678,21.480397,PBDB-T-SF,
61,90_644_103_644_90,1.520000,8.446787,21.262023,PBDB-T-SF,
61,18_644_103_644_18,1.570000,8.234940,21.183059,PBDB-T-SF,
61,90_485_59_485_90,1.270000,9.091447,21.085969,PBDB-T-SF,
61,52_644_103_644_52,1.610000,7.987521,21.012562,PBDB-T-SF,
61,76_644_103_644_76,1.630000,7.905524,20.984753,PBDB-T-SF,
61,62_149_103_149_62,1.940000,6.935058,20.967472,PBDB-T-SF,
61,76_174_103_174_76,1.350000,8.667988,20.843265,PBDB-T-SF,
61,52_485_59_485_52,1.200000,8.874576,20.489488,PBDB-T-SF,
61,76_149_103_149_76,1.880000,6.215051,19.720722,PBDB-T-SF,
61,55_485_52_485_55,0.990000,8.279514,18.776537,PBDB-T-SF,
61,90_473_103_473_90,1.350000,7.144453,18.745359,PBDB-T-SF,
61,52_194_103_194_52,1.080000,7.803331,18.503783,PBDB-T-SF,
61,249_644_103_644_249,0.880000,7.670078,17.469294,PBDB-T-SF,
61,188_174_103_174_188,1.270000,6.457530,17.459065,PBDB-T-SF,
61,238_644_103_644_238,1.520000,5.227347,16.828854,PBDB-T-SF,
61,190_174_103_174_190,0.760000,6.648100,15.551430,PBDB-T-SF,
61,147_644_103_644_147,0.960000,5.622122,14.989659,PBDB-T-SF,
61,76_644_153_644_76,0.560000,6.653406,14.707736,PBDB-T-SF,
61,216_644_103_644_216,0.540000,6.691407,14.674965,PBDB-T-SF,
61,126_644_103_644_126,0.810000,5.621787,14.350947,PBDB-T-SF,
61,16_174_107_174_16,0.470000,6.542009,14.171392,PBDB-T-SF,
61,153_174_103_174_153,0.270000,7.131097,14.131567,PBDB-T-SF,
62,62_174_103_174_62,1.570000,9.469347,22.882837,PBDB-T-SF,
62,62_644_103_644_62,1.760000,8.514024,22.375808,PBDB-T-SF,
62,55_644_103_644_55,1.600000,8.913414,22.244967,PBDB-T-SF,
62,90_485_103_485_90,1.220000,10.012731,22.141827,PBDB-T-SF,
62,90_174_103_174_90,1.340000,9.542362,22.004729,PBDB-T-SF,
62,16_174_103_174_16,1.510000,8.981952,21.956394,PBDB-T-SF,
62,55_174_103_174_55,1.420000,9.217470,21.897753,PBDB-T-SF,
