,SMILES,new name,old name,homo,lumo,bandgap,
538,c1n(CC)c(=O)c2c1c(=O)n(CC)c2C=C,538,897,-5.468617631,-2.557897406,2.910720225,
539,c1sc(c2c1SCC(=O)CO2)C=C,539,87,-5.943347454,-1.409087152,4.534260302,
540,c1c(ncc2c1non2)C=C,540,700,-6.922766836,-3.05483172,3.867935116,
541,c1nc2c(c(=O)c3c2ncc3)c1,541,894,-7.362067437,-4.084619376,3.277448061,
542,c1oc(cc1C(=O)C(F)(F)F)C=C,542,150,-6.584665377,-2.194244456,4.390420921,
543,c1c2c(cccc2)c(s1)C=C,543,255,-5.365078311,-1.940144543,3.424933768,
544,c(s1)cc(c(CC)c(CC)2)c1c(s3)c2cc3,544,340,-5.795208674,-1.092292207,4.702916467,duplicate
545,c1oc(nn1)C=C,545,283,-7.168975448,-1.706915761,5.462059687,
546,c1sc2c(c1)C(C)(C)c1c2sc(c1),546,1d,-5.368343677,-1.198307763,4.170035913,duplicate
547,c1cc(c2c(c1)c1c(s2)cccc1),547,227,-5.983457036,-1.230580466,4.75287657,
548,c1oc(cc1C(=O)OC),548,830,-6.766546275,-0.931418499,5.835127776,
549,c1scc(OC)c1N,549,182,-5.470141468,-0.074096601,5.396044867,
550,c(s1)cc(c(=S)2)c1c(s3)c2cc3,550,811,-5.8342298,-3.190943068,2.643286732,
551,c1c(C(F)(F)F)sc(OC)c1,551,733,-6.314918917,-0.826627455,5.488291462,
552,N1C(=O)C(c2c1cc(cc2)C)C1C(=O)N(c2c1ccc(C)c2)C=C,552,623,-5.740921961,-0.875607948,4.865314013,
553,c1sc(c2c1CC[C@@H](C)C2),553,781,-6.152085989,-0.335489166,5.816596823,
554,c1sc(c2c1C[C@H](C)[C@@H](C)C2),554,624,-6.146861403,-0.325366531,5.821494872,
555,c1sc(c2c1[C@H](C(F)(F)F)CC[C@H]2OC)C=C,555,171,-6.215869476,-1.370419774,4.845449702,
556,c1sc(c2c1cc(C(F)(F)F)c(OC)c2)C=C,556,695,-5.515911018,-2.121154676,3.394756342,
557,C1=C2C(C(=O)S1)=CN(C2=O)C=C,557,49,-6.277122303,-2.944081383,3.33304092,
558,c1c(c2c(s1)nc1c(c2CC)CCS1)C=C,558,254,-5.669247173,-1.259016363,4.41023081,
559,C1=C/C(/C(=C1)F)=C\1/C=C(C=C1F),559,745,-6.174997975,-3.311571138,2.863426837,
560,c1sc(c2c1CCC2),560,431,-6.2293119,-0.408823849,5.820488051,
561,c1sc(c2c1C(=O)c1ccccc1C2=O),561,70,-7.237901887,-2.779996731,4.457905156,
562,c1c(C)cc(s1)C=C,562,574,-5.87194478,-1.181681607,4.690263173,
563,c1oc2c(c1)C(=S)c1c2oc(c1),563,235,-5.720214097,-3.160248626,2.559965471,
564,c1sc(c2c1[C@H](S)CCC2),564,925,-6.086452128,-0.637834866,5.448617262,
565,C1=C/C(/C(=C1)OC)=C\1/C=C(C=C1OC),565,640,-5.309839199,-2.597898142,2.711941057,
566,c1c(C)cc(c(c1)C)C=CC=C,566,104,-5.749194222,-1.486340274,4.262853948,
567,c1n(CC)c(=O)c2c1c(=O)n(CC)c2,567,460,-5.633328144,-2.306056037,3.327272107,
568,c1sc(c2c1OCCCO2)C=C,568,238,-5.614035272,-1.035937429,4.578097843,
569,c1sc(c2c1C[C@H](C#N)[C@@H](C#N)C2)C=C,569,269,-6.258047122,-1.577743317,4.680303805,
570,c1c2c(=O)n(c(=O)c2cc2c1c(=O)oc2=O)C=C,570,964,-7.259670995,-3.807253728,3.452417267,
571,c1scc2c1C(=C[S@@]2[O])C=C,571,977,-6.173446926,-2.061207995,4.112238931,
572,c1cc2c(cc1)c1c(C2)cc(cc1)C=C,572,188,-5.749439124,-1.43281548,4.316623644,
573,c1sc(c2c1[nH]c(=O)[nH]2)C=C,573,900,-5.835672004,-1.355453512,4.480218492,
574,c1c2nonc2c(cc1),574,22a,-7.07430704,-2.64108261,4.43322443,duplicate
575,c1sc(c2c1sc(C#N)c2)C=C,575,895,-6.020491731,-2.505188953,3.515302778,
576,c1sc(c2c1ncnc2),576,186,-6.485779204,-2.3618938,4.123885404,
577,c1sc(c2c1sc(C(=O)OCC)c2),577,139,-5.905197092,-1.921885703,3.983311389,
578,c1sc(c2c1CC[C@@H](OC)C2)C=C,578,903,-5.696676249,-1.050060138,4.646616111,
579,c1c(C#N)sc(OC)c1C=C,579,113,-6.065009557,-1.468027012,4.596982545,
580,c1sc2c(n1)Cc1c2sc(c1),580,694,-5.681519507,-1.456924767,4.22459474,
581,c1cc2c(s1)c1c(C2)cc(s1)C=C,581,353,-5.238654216,-1.614260995,3.624393221,
582,c1oc2c(c1)C(=O)c1c2oc(c1),582,199,-5.798419618,-2.518413686,3.280005932,
583,c1sc(c(c1)C(F)(F)F),583,290,-7.169546887,-1.056128277,6.11341861,
584,c1sc(c2c1CN2)C=C,584,951,-5.438086457,-1.000181669,4.437904788,
585,c1oc(c(c1C#N)C#N)C=C,585,213,-7.110362125,-2.45286146,4.657500665,
586,c1sc(C(=O)OC)cc1C=C,586,8,-6.358021751,-1.598668872,4.759352879,8
587,c1cc(C)cc(c1C)C=C,587,153,-6.135487044,-0.969378381,5.166108663,
588,c1sc(c2c1cc(C)cc2)C=C,588,867,-5.326519778,-1.798019479,3.528500299,
589,c1sc(c2c1cc(OC)cc2),589,660,-5.248776851,-1.504190943,3.744585908,
590,c1[nH]c(cc1)C(C(=O)N)=C,590,841,-5.442004896,-1.240213296,4.2017916,
591,c1sc(c2c1[C@H](C(=O)O)CC[C@H]2O)C=C,591,147,-6.472554471,-1.785883201,4.68667127,
592,c1sc(cc1)C#C,592,158,-6.262455367,-1.265465462,4.996989905,
593,c1sc(c2c1[nH]c(=S)[nH]2),593,226,-5.614906037,-1.126252016,4.488654021,
594,N1c2cscc2N(CC1)C=C,594,720,-4.969043813,-0.206616047,4.762427766,
595,c1sc(c2c1C[C@H](C(F)(F)F)[C@@H](C(F)(F)F)C2),595,461,-6.491139847,-0.671413715,5.819726132,
596,c1c(C)sc(C)c1,596,355,-5.889768237,-0.205473169,5.684295068,
597,c1sc(c(c1N(=O)=O)N(=O)=O),597,444,-8.131904731,-2.950476058,5.181428673,
598,c1cnc(cc1)C=CC=C,598,513,-5.984382223,-1.73575983,4.248622393,
599,C1=C(CC2=C1C[CH]2),599,432,-4.491647273,-0.112355809,4.379291464,
600,c1scc2c1C[C@@H]([C@@H](OC)C2)NC=C,600,375,-5.390194419,-0.485505532,4.904688887,
601,c1sc(c2c1[C@H](C(F)(F)F)CCC2),601,586,-6.460826364,-0.649590184,5.81123618,
602,c1sc(c2c1[C@H](N(=O)=O)CC[C@H]2N(=O)=O)C=C,602,949,-6.609182835,-2.191360049,4.417822786,
603,C1=[S]c2cscc2[S]=C1,603,826,-5.152911141,-0.763143294,4.389767847,
604,c1sc(c2c1C[C@H](C)[C@@H](C)C2)C=C,604,463,-5.732486432,-1.063556985,4.668929447,
605,c1scc(C(=O)OC)c1,605,604,-6.872589042,-1.247995753,5.624593289,
606,N(CC)c1cscc1N(CC),606,545,-5.009180606,0.272875769,5.282056375,
607,c1sc(c2c1cc1C(=O)N(CC)C(=O)c1c2)C=C,607,947,-5.951211545,-2.592700768,3.358510777,
608,c1sc(c2c1[C@H](C(F)(F)F)CC[C@H]2C#N)C=C,608,415,-6.414703066,-1.630560615,4.784142451,
609,c1sc(cc1)S,609,875,-6.531766445,-0.914982822,5.616783623,
610,c1csc2c1c(C)c(C)c1c2scc1,610,807,-5.769820452,-1.081108328,4.688712124,
611,c1sc2c(c1F)c(OCC)c1c(c2OCC)c(F)c(s1),611,395,-5.455474532,-1.495619357,3.959855175,
612,c1c(S)sc(O)c1,612,440,-5.931918673,-0.607113212,5.324805461,
613,c1csc2c1c(CC)c1c(n2)scc1,613,172,-5.90062558,-1.431618179,4.469007401,
614,c1sc(C)c(c1)C=C,614,189,-5.909714182,-0.791932939,5.117781243,
615,C1=CC(=[S]C1)c1ccc(s1)C1=[S]CC(=C1)C=C,615,439,-4.432571356,-2.273184684,2.159386672,
616,c1c(O)sc2c1[nH]c1c2sc(c1),616,33,-4.931546524,-0.446919788,4.484626736,
617,c1sc(c2c1cc(N(=O)=O)c(N)c2)C=C,617,993,-5.320642119,-2.773738112,2.546904007,
618,c1ccc(c2c1nc(CC)c(CC)n2),618,924,-6.574270628,-1.881721699,4.692548929,
619,c1c(OCC)c(cc(c1)OC)C=C,619,798,-5.420453479,-0.961242177,4.459211302,duplicate
620,c1sc(c2c1cc(N(=O)=O)c(N(=O)=O)c2)C=C,620,746,-6.519276419,-3.117662808,3.401613611,
621,c1sc(c2c1[C@H](C(=O)OC)CCC2),621,492,-6.232359575,-0.457777131,5.774582444,
622,c1oc(cc1O)C=C,622,664,-5.606280028,-1.035774161,4.570505867,
623,c1sc(C(=O)O)cc1OC=C,623,262,-6.513099434,-1.977777888,4.535321546,
624,c1sc(c2c1sc(C(=O)CC)c2)C=C,624,764,-5.730744903,-2.360315539,3.370429364,
625,c1sc(c2c1sc(C(=O)CC)c2F)C=C,625,971,-5.812923286,-2.445133426,3.36778986,
626,c1sc(c2c1c(F)c(F)c(F)c2F),626,161,-6.055295092,-2.10139921,3.953895882,
627,c1sc2c(c1)C(=O)C(=C2)C=C,627,248,-5.833114133,-2.877059741,2.956054392,
628,c1oc(c(c1C)C)C=C,628,713,-5.592211742,-0.792558801,4.799652941,
629,N1CN[C@@H]2C[C@H]3[C@@H](C[C@H]12)N(CN3)C=C,629,657,-5.179278973,0.851770775,6.031049748,
630,c1c2c(OCN2)c(s1)C=C,630,682,-5.462250167,-0.917404636,4.544845531,
631,c1sc(c2c1CC[C@@H](N(=O)=O)C2)C=C,631,654,-5.997198785,-1.913695076,4.083503709,
632,c1sc(c2c1ncnc2C#N),632,418,-6.964509101,-3.215705428,3.748803673,
633,c1c2c(=O)n(c(=O)c2cc2c1c(=O)sc2=O)C=C,633,936,-7.162499139,-3.793076596,3.369422543,
634,c1sc(c2c1cc(C(C)(C)C)cc2),634,293,-5.497380065,-1.464870491,4.032509574,
635,c1sc(c2c1[C@H](C)CC[C@H]2C),635,352,-6.148439663,-0.367408121,5.781031542,
636,C1=CC(OC)=C(/C/1=C\1/C=C(OC)C=C1),636,204,-5.342438438,-2.472535291,2.869903147,
637,c1sc(c(c1CC)CC)C=CC=C,637,128,-5.434195229,-1.571838446,3.862356783,
638,c1c2c(ncs2)c(c2c1ncs2),638,11a,-6.371627444,-1.751624067,4.620003377,duplicate
639,C(=S)[CH]C1=[S]C=C(O1),639,287,-5.36820762,-2.083602965,3.284604655,
640,c1sc(cc1)SC=C,640,633,-5.920598736,-0.891499397,5.029099339,
641,c1cc2c(s1)c1c(c(=O)[nH]c2=O)cc(s1)C=C,641,344,-6.176766715,-2.70532869,3.471438025,
642,C1=CC(=C2[C@H]1CCS2)C=C,642,691,-5.159550719,-1.023746728,4.135803991,
643,c1sc(c(c1OC)OC)C=C,643,749,-5.659206172,-0.955636632,4.70356954,
644,c1cnc2c1c(=S)c1c2ncc1,644,474,-6.24955717,-4.064918333,2.184638837,
645,c1sc(N(=O)=O)cc1,645,736,-7.549091286,-2.727206644,4.821884642,
646,N1C(=S)C=C(C1=S)C=C,646,149,-6.373205704,-3.678244551,2.694961153,
647,c1sc(c2c1[nH]c(C#N)c2),647,816,-5.887019887,-1.813774871,4.073245016,
648,c1sc(c2c1scn2),648,111,-6.212658532,-1.378419921,4.834238611,duplicate
649,c1c(OC)c(cc(c1)OC)C=C,649,307,-5.483447836,-1.012454004,4.470993832,
650,c1sc(c2c1cc(C#N)cc2)C=C,650,769,-5.933524144,-2.481025243,3.452498901,
651,c1sc(c2c1ncs2)C=C,651,642,-5.868080763,-1.698153695,4.169927068,
652,c1sc(C(F)(F)F)cc1,652,381,-7.141464738,-1.232566897,5.908897841,
653,c1sc(c2c1OCCO2)C=C,653,84,-5.563748633,-0.991201912,4.572546721,
654,c1cc2c(s1)c1c(C2)cc(s1),654,17,-5.410739015,-1.174361745,4.23637727,
655,c1sc(c2c1SCC(=O)CO2),655,190,-6.018423666,-1.215859107,4.802564559,
656,c1sc(NC)c(c1C(=O)OC)C=C,656,357,-5.278001878,-0.968779731,4.309222147,
657,c1sc(c(c1)N(=O)=O)C=C,657,709,-6.741593435,-2.634388609,4.107204826,
658,c1cc2c(s1)c1c(c(=O)n(c2=O)CC)cc(s1)C=C,658,783,-6.048546669,-2.462548713,3.585997956,
659,c1sc(c2c1SC(=O)CC(=O)O2)C=C,659,808,-6.509942914,-1.977832311,4.532110603,
660,C1=CC(=[S]C1)c1ccc(s1)C1=[S]CC(=C1),660,817,-4.4016048,-2.006159363,2.395445437,
661,N1CN[C@@H]2[C@H]1N(CN2)C=C,661,919,-5.304913938,0.897186576,6.202100514,
662,c1sc(c(c1OCC)OCC),662,560,-5.824433702,-0.09292688,5.731506822,
663,c1cnc(c2c1nsn2),663,17a,-7.244949635,-2.948271936,4.296677699,duplicate
664,c1cc(CN)ccc1CN,664,65,-6.047703116,-0.045878395,6.001824721,
665,c1sc(c2c1C[C@H](C(F)(F)F)[C@@H](OC)C2)C=C,665,245,-5.876380236,-1.191151169,4.685229067,
666,c1cc2c(cs1)c1c(ccs1)c2,666,410,-5.219524612,-1.802618203,3.416906409,
667,c1nc2c(s1)c1c(c(c2CC)CC)N(CS1)C=C,667,132,-5.350629065,-1.198933625,4.15169544,
668,c1sc(c2c1[C@H](C(F)(F)F)CC[C@H]2C(F)(F)F),668,509,-6.78472348,-0.947663696,5.837059784,
669,c1cc(c2c1[nH]cnc2),669,970,-5.354030488,-1.580301187,3.773729301,
670,C/C=C\1/OCCC(OCC1),670,475,-5.543748265,0.815144251,6.358892516,
671,c1c2c(ncc(CC)n2)c(s1)C=C,671,529,-5.820460839,-2.482222544,3.338238295,
672,C1=C[C@@H]2[C@H](C1)[C@@H]1[C@@H](C=CC1)C2=CC=C,672,944,-5.916190492,-0.845648213,5.070542279,
673,c1sc(c2c1[nH]c(=O)[nH]2),673,456,-5.939429015,-0.561942313,5.377486702,
674,c1sc(c2c1nccn2),674,703,-6.429560482,-2.420289432,4.00927105,duplicate
675,c1scc(N(=O)=O)c1NC=C,675,748,-5.707261478,-2.631041609,3.076219869,
676,c1oc(cc1C(=O)C)C=C,676,4,-6.213583719,-1.402692477,4.810891242,
677,c(s1)c2C(NCC)OC(O)c2c1C=C,677,485,-6.129935922,-1.477986379,4.651949543,
678,c1sccc1/C=C(/Cc1sc(CC)cc1),678,510,-5.875890431,-1.083965523,4.791924908,
679,C1S=C(/C(=N/N)/C1=S),679,898,-4.575349494,-2.491311147,2.084038347,
680,c1sc(c2c1cc(C(F)(F)F)cc2)C=C,680,600,-5.791535137,-2.235932298,3.555602839,
681,c1sc(c2c1scc2)C=C,681,763,-5.492101056,-1.659948911,3.832152145,
682,c1oc(cc1C(F)(F)F)C=C,682,581,-6.390103974,-1.398692403,4.991411571,
683,c1sc(c2c1CC(=O)C(=O)C2),683,480,-6.620774885,-2.556945008,4.063829877,
684,c1sc(C(=O)O)c(c1),684,792,-7.205030534,-1.851952444,5.35307809,
685,c1cccc2c1N(C)C(=O)C2C1C(=O)N(C)c2cc(ccc12),685,52,-5.876298602,-0.765891644,5.110406958,
686,c1scc2c1C[C@@H]([C@@H](OC)C2)N,686,723,-6.178453821,-0.36817004,5.810283781,
687,c1c2c(=O)n(c(=O)c2cc2c1c(=O)[nH]c2=O)C=C,687,236,-7.034551206,-3.502839963,3.531711243,
688,c1coc(N(=O)=O)c1C=C,688,438,-7.086470529,-2.738472157,4.347998372,
689,c1csc2c1c(C)c(C)c1c2scc1C=C,689,827,-5.639069747,-1.171803874,4.467265873,
690,c1oc(c(c1C#N)C#N),690,554,-7.881886525,-1.79725756,6.084628965,
691,C1=C2C(C(=O)S1)=C(OC2=O)C=C,691,990,-6.481017212,-3.302917917,3.178099295,
692,c1sc(c(c1N(=O)=O)N(=O)=O)C=C,692,79,-7.226391471,-2.898692792,4.327698679,
693,c1sc(c2c1[C@H](OC)CC[C@H]2OC),693,1718,-6.1923,-0.3877,5.8046,duplicate
694,c1c(CC)c(CC)c(CC)cc1C=C,694,300,-5.940027665,-0.949758972,4.990268693,
695,c1c2c(C=C)c3c(cc2ccc1)c(ccc3)C=C,695,454,-5.349867146,-2.075167435,3.274699711,
696,c1oc(c(c1F)F),696,25,-6.789948066,-0.240630278,6.549317788,
697,c1sc(N(=O)=O)cc1C=C,697,191,-6.847772259,-2.734336027,4.113436232,
698,C1=C2C(C(=O)S1)=CN(C2=O),698,653,-6.289693963,-2.857358699,3.432335265,
699,c1oc(c(c1C#N)C(F)(F)F),699,229,-7.739462136,-1.572681999,6.166780137,
700,c1csc2c1c(CC)c1c(n2)scc1C=C,700,865,-5.807725911,-1.516354432,4.291371479,
701,c1oc(cc1C#N),701,573,-7.201384208,-1.127367683,6.074016525,
702,c1occ(C)c1C=CC=C,702,701,-5.664213066,-1.331616339,4.332596728,
703,c1coc(N(=O)=O)c1,703,525,-7.535512805,-2.607013956,4.928498849,
704,c1sc(c2c1c(F)c(F)c(F)c2F)C=C,704,856,-5.790365048,-2.33675048,3.453614568,
705,c1sc(c2c1sc(=S)o2),705,237,-6.397940853,-1.848387752,4.549553101,
706,c1n(C)c(=O)c2c1c(=O)n(C)c2C=C,706,589,-5.548646314,-2.643177887,2.905468427,
707,c1cc(SC)sc1,707,558,-6.244305373,-0.867226842,5.377078531,
708,c1c(cc2c(c1)nccn2)C=C,708,211,-6.478513764,-2.280803872,4.197709892,
709,c1sc(c(c1C(=O)O)OC),709,388,-6.74268189,-1.323561769,5.419120121,
710,c1c(CC)cc(s1),710,244,-6.349259685,-0.35402012,5.995239566,
711,C(=C)N=N,711,40,-6.405015813,-1.97328801,4.431727803,
712,c1c(C)sc(C)c1C=C,712,649,-5.734309594,-0.712339638,5.021969957,
713,c1c(c2c(s1)c(CC)c1c(c2CC)scc1),713,882,-5.396153712,-1.220104083,4.176049629,
714,c1c(F)c(F)c(c(c1F)F),714,7u,-7.019993115,-1.134769179,5.885223936,duplicate
715,c1cc2c(s1)c1c(c(=O)n(c2=O)CC)cc(s1),715,256,-6.348824303,-2.370601443,3.97822286,
716,c1sc(c2c1sc(=O)s2),716,333,-6.5990602,-1.254716965,5.344343235,
717,c1sc(c2c1[C@H](S)CC[C@H]2O)C=C,717,317,-5.996273598,-1.423454763,4.572818835,
718,c1sc(c2c1[C@H](C(=O)C(F)(F)F)CCC2)C=C,718,751,-5.999348485,-1.785148493,4.214199991,
719,c1sc(c2c1nc(OCC)c(CN)n2)C=C,719,797,-5.730581635,-2.19903366,3.531547975,
720,c(s1)c2c(=O)n(CC)c(=O)c2c1,720,495,-7.4047621,-1.909803848,5.494958251,duplicate
721,c(oc1c(F)s2)csc1c2C=C,721,318,-5.494550081,-1.508680821,3.985869259,
722,c1sccc1S,722,779,-6.181800822,-0.642705703,5.539095118,
723,c1scc2c1C=C(S2(=O)=O)C=C,723,110,-6.48708535,-2.23813642,4.24894893,
724,c1sc(c2c1c(C#N)ccc2C#N),724,42,-6.662680418,-3.181337449,3.481342969,
725,c1c2nccnc2c(s1)C=C,725,601,-5.931102331,-2.59452393,3.336578401,
726,c1sc(c2c1C[C@H](S)CC2)C=C,726,354,-5.893659465,-1.23988676,4.653772705,
727,c1[nH]c2[nH]c(nc2n1),727,995,-5.719697081,0.339598085,6.059295166,
728,c1occc1NC=C,728,494,-5.152584605,0.263351785,5.415936389,
729,c1c2c(OCC)c3c(ccs3)c(OCC)c2sc1C=C,729,91,-5.151822686,-1.606614596,3.54520809,
730,C1=C(Cc2cscc2C1)C=C,730,535,-6.147079094,-0.76444944,5.382629654,
731,c1sc(OC)c(C(=O)C)c1,731,803,-6.167895804,-1.01846772,5.149428084,
732,c1oc(c(c1O)S)C=C,732,753,-5.788677942,-1.306445808,4.482232134,
733,N1[C@H]2[C@H](N[C@@H]3[C@@H](CSC3)N2)N(S1),733,11,-5.587776286,-0.135784811,5.451991474,
734,c1sc(c2c1C=[S]C=C2),734,257,-4.173083588,-0.938792784,3.234290804,
735,c1scc2c1c1c(s2)cc(s1)C=C,735,859,-5.523203669,-1.773828557,3.749375112,
736,c1sc(c2c1cccc2F)C=C,736,530,-5.452318011,-1.986295052,3.466022959,
737,c1c(C)cc(c(c1)C)C=C,737,153,-6.135487044,-0.969378381,5.166108663,duplicate
738,c1scc(n1)C=C,738,899,-6.303816672,-1.097353525,5.206463147,
739,c1c(C)c(c2c1ccco2)C=C,739,260,-5.138380262,-1.97426762,3.164112642,
740,c1sc(c2c1C[C@H](N(=O)=O)[C@@H](N(=O)=O)C2)C=C,740,978,-6.233230339,-2.466113404,3.767116935,
741,c1sc(c2c1cc[nH]2)C=C,741,555,-5.139876888,-1.227151832,3.912725056,
742,C1C(=O)Oc2c1cc1c(c2)C(C(=O)O1)C=C,742,983,-6.635088074,-1.461387434,5.17370064,
743,N(CC)c1ccc(c(c1)C=C)N(CC),743,194,-4.614806002,-0.730979437,3.883826565,
744,c1sc(c2c1CCS(=O)(=O)C2)C=C,744,646,-6.342211936,-1.658234594,4.683977343,
745,c1sc(c2c1cc(C#N)c(C#N)c2),745,571,-6.700994048,-2.909822249,3.791171799,
746,c1sc(c2c1sc(C(=O)CC)c2),746,766,-5.980871954,-2.09805221,3.882819744,
747,C1=CC2=C(C1)C=C(C2),747,479,-5.219062018,-0.912207261,4.306854757,
748,c1sc(c2c1C[C@H](C(=O)OC)CC2)C=C,748,840,-5.71909843,-1.08782954,4.63126889,
749,c1sc(c(c1CC)CC),749,9,-6.223325395,-0.279977941,5.943347454,
750,C1=C(C=C/C/1=C\1/C=CC(=C1)N)NC=C,750,857,-4.623432011,-2.269674416,2.353757595,
751,c1sc(c2c1OCC[C@@H](SC)O2),751,699,-5.823753417,-0.258453735,5.565299682,
752,c1sc(c2c1C[C@H](C(F)(F)F)[C@@H](C(F)(F)F)C2)C=C,752,877,-6.021362495,-1.324051574,4.697310921,
753,c1c2nc(C)c(C)nc2c(s1),753,37u,-6.154997607,-2.126705799,4.028291809,duplicate
754,c1sc(c2c1C[C@H](N)[C@@H](N(=O)=O)C2)C=C,754,973,-6.057553637,-1.926375582,4.131178056,
755,c1c(C(F)(F)F)sc(C#N)c1C=C,755,38,-7.089354936,-2.545380169,4.543974767,
756,C1=Cc2cc3=CC(=Cc3cc2=C1)C=C,756,370,-5.290736807,-3.262454588,2.028282219,
757,c1sc(c2c1C[C@H](C(=O)C)CC2),757,731,-6.398158544,-0.691876676,5.706281868,
758,c1oc(cc1O),758,845,-5.868135186,0.288957698,6.157092884,
759,c1sc(c2c1cc(C(F)(F)F)c(C#N)c2),759,881,-6.577563206,-2.67251176,3.905051446,
760,c1c2nsnc2c(c2c1nc(CC)c(CC)n2)C=C,760,393,-5.884815765,-3.153962796,2.730852969,
761,c1ccc(c2c1cccn2)C=C,761,26,-6.013226291,-1.864769006,4.148457285,
762,c1sc2c(c3ccoc3cc2c1)C=C,762,893,-5.588266091,-1.554395948,4.033870143,
763,c1sc(c2c1[nH]c(=S)[nH]2)C=C,763,665,-5.658525887,-1.680792832,3.977733055,
764,c1cc2occoccoccoccoc2cc1C=C,764,32,-5.657627911,-1.370256506,4.287371406,
765,Nc1sc(N(=O)=O)cc1,765,836,-6.194889498,-2.17701965,4.017869848,
766,c1sc(c2c1cc(C#N)c(C#N)c2)C=C,766,271,-6.38256642,-3.007429487,3.375136933,
767,c1sc(c2c1cc(C(=O)O)c(O)c2),767,869,-5.948844154,-2.15974042,3.789103734,
768,c1ccc(c2c1nn(CC)n2),768,2,-6.332007667,-1.447781742,4.884225925,2
769,c1sc(c2c1c(S)ccc2),769,692,-5.595558742,-1.782019184,3.813539558,
770,C1=CC(OC)=C(/C/1=C\1/C=C(OC)C=C1)C=C,770,718,-5.170054314,-2.497950725,2.672103589,
771,c1sc(C(=O)OC)cc1,771,789,-6.874738742,-1.569307787,5.305430955,
772,C1=C(CC2=C1C[CH]2)C=C,772,224,-4.523539017,-0.650379314,3.873159702,
773,C1C([CH2])CCC1,773,523,-5.554496762,1.351235747,6.905732509,
774,c1scc2c1c1c(s2)sc(c1),774,960,-5.617110159,-1.021542606,4.595567553,
775,c1sc(c2c1oc(=S)o2),775,770,-6.642571205,-1.725609983,4.916961222,
776,c1oc(cc1)C=C,776,782,-5.845604159,-0.98801818,4.857585979,
777,c1c2nsnc2c(cc1),777,3a,-6.785594244,-2.500780709,4.284813535,duplicate
778,Sc1cscc1S,778,425,-5.876924463,-0.621535246,5.255389217,
779,c1oc(c(c1OC)OC),779,697,-5.689710134,0.535329578,6.225039712,
780,c1ccc(OCC)c2c1c(OCC)ccc2,780,557,-5.268124146,-0.697019628,4.571104518,
781,c1sc(c2c1cc(C#N)c(OC)c2)C=C,781,514,-5.65387274,-2.369023182,3.284849558,
782,c1scc2c1[C@@H](CCC2)NC=C,782,801,-5.278954277,-0.605181204,4.673773073,
783,c1sc(c2c1sc(C(=O)CC)c2F),783,66,-6.070397411,-2.198217318,3.872180093,
784,c1cc(C)cc(c1C),784,507,-6.338211863,-0.215786283,6.12242558,duplicate
785,c1sc(c2c1C[C@H](OC)[C@@H](OC)C2)C=C,785,136,-5.690254362,-1.013787361,4.676467001,
786,c1sc(c2c1CCCC2),786,968,-6.15388194,-0.340577695,5.813304245,
787,C(=C)c1sc(C)c(c1)C=C,787,30,-5.688730524,-1.204756862,4.483973663,
788,c1scc2c1c(c(cc2)N),788,855,-5.028146941,-1.281873927,3.746273014,
789,c1c2nccnc2c(s1),789,703,-6.429560482,-2.420289432,4.00927105,duplicate
790,c1sc(c(c1O)C#N)C=C,790,233,-6.308333762,-2.198897603,4.109436159,
791,c1c2c(SCC2)c2c(CCS2)c1,791,112,-5.363064668,-0.320114734,5.042949934,
792,C1=CC2=CC(=NC2=C1),792,266,-5.961769562,-3.19491593,2.766853632,
793,c1oc(cc1),793,1818,-6.371,0.2223,6.5933,duplicate
794,c1ccc(c2c1nn(CC)n2)C=C,794,784,-5.923455932,-1.761909971,4.161545961,
795,c(s1)c2c(=O)N(CC)c(=O)c2c1,795,495,-7.4047621,-1.909803848,5.494958251,
796,c1sc(c2c1nco2)C=C,796,72,-5.956871513,-1.648520129,4.308351384,
797,c1sc(c2c1cc(C)c(OC)c2),797,759,-5.303988751,-1.28075826,4.023230491,
798,N1C(=S)C=C(C1=S),798,5,-6.447057403,-3.677918015,2.769139388,5
799,c1scc2c1C[C@@H](CC2)C(=C),799,707,-6.201365807,-0.398075352,5.803290455,
800,c1sc(c2c1oc(N(=O)=O)c2),800,631,-6.719089619,-2.909522924,3.809566696,
801,C1=CC(N(=O)=O)C(C2C=CC=C2N(=O)=O)=C1C=C,801,98,-6.516772971,-2.967945767,3.548827204,
802,c1c(C)cc(CC)c(C)c1,802,666,-6.240740682,-0.068436633,6.172304048,
803,c1scc2c1CCC[C@H]2C(=O)O,803,616,-6.35780406,-0.596283081,5.761520979,
804,C1=C(CC)C(CC)=C(S1(=O)=O),804,470,-6.931039097,-2.222136126,4.708902972,
805,c1c(ncc2c1non2),805,593,-7.596303039,-3.130914752,4.465388287,
806,c1sc2c(c1)C(=O)C(=C2),806,400,-6.257285204,-2.806174083,3.45111112,
807,c1ccc2c(c1)C(=O)c1c2ccc(c1)C=C,807,868,-6.132548215,-2.490032212,3.642516003,
808,c1c(sc(OC)c1)NC=C,808,715,-4.763380164,-0.027429076,4.735951088,
809,C(=C)c1sc(C)c(c1),809,774,-5.759398491,-1.133190919,4.626207572,
810,c1csc2c1c(CC)c1c(c2CC)scc1,810,659,-5.402085794,-1.024971241,4.377114554,
811,c(s1)c2ncsc2c1,811,111,-6.212658532,-1.378419921,4.834238611,duplicate
