gen,filename,deltaHOMO,summedoscs,PCE,donor
55,45_19_19_44_30_01124,0.950000,6.613885,16.312766,PBDB-T-SF,
55,32_26_26_26_32_10001,1.180000,5.835576,16.219684,PBDB-T-SF,
55,45_44_51_44_45_02420,0.620000,7.488806,16.113383,PBDB-T-SF,
55,6_45_45_45_6_10001,0.750000,6.783767,15.695694,PBDB-T-SF,
55,32_65_46_65_32_13531,0.250000,8.196542,15.513585,PBDB-T-SF,
55,45_45_39_3_3_00133,0.890000,5.284790,14.227302,PBDB-T-SF,
55,51_51_21_51_51_11311,0.230000,5.568853,11.810157,PBDB-T-SF,
56,42_45_63_45_42_10201,0.970000,10.741154,22.081116,PBDB-T-SF,
56,43_45_63_45_43_10201,0.970000,10.151374,21.268988,PBDB-T-SF,
56,42_45_44_45_42_10201,1.120000,9.600688,21.148943,PBDB-T-SF,
56,32_45_63_45_32_10201,0.960000,10.095019,21.148838,PBDB-T-SF,
56,38_45_44_45_38_10201,1.050000,9.746328,21.051641,PBDB-T-SF,
56,51_45_45_45_51_10001,0.660000,10.910523,20.995287,PBDB-T-SF,
56,32_45_44_45_32_10201,1.070000,9.575245,20.901159,PBDB-T-SF,
56,51_45_63_45_51_10201,0.890000,10.129455,20.898406,PBDB-T-SF,
56,38_45_63_45_38_10201,0.930000,9.957147,20.831338,PBDB-T-SF,
56,51_45_4_45_51_10201,0.610000,10.824601,20.664223,PBDB-T-SF,
56,42_45_45_45_42_10001,0.670000,10.526392,20.508889,PBDB-T-SF,
56,45_45_44_45_45_00200,0.880000,9.848546,20.469045,PBDB-T-SF,
56,32_45_4_45_32_10201,0.630000,10.597261,20.436275,PBDB-T-SF,
56,32_45_45_45_32_10001,0.670000,10.356204,20.274539,PBDB-T-SF,
56,38_45_21_45_38_10201,0.890000,9.625857,20.204952,PBDB-T-SF,
56,38_45_4_45_38_10201,0.590000,10.437242,20.045729,PBDB-T-SF,
56,32_45_21_45_32_10201,0.890000,9.501986,20.034381,PBDB-T-SF,
56,38_45_45_45_38_10001,0.650000,10.239704,20.029019,PBDB-T-SF,
56,32_45_44_45_65_10203,1.000000,8.488578,19.106969,PBDB-T-SF,
56,19_45_45_45_19_10001,0.510000,9.678589,18.660664,PBDB-T-SF,
56,51_49_45_49_51_13031,0.780000,8.802739,18.603468,PBDB-T-SF,
56,38_63_44_63_38_10201,0.820000,8.591342,18.482575,PBDB-T-SF,
56,39_45_63_45_39_10201,0.890000,7.161486,16.811512,PBDB-T-SF,
56,63_45_4_45_63_10201,0.400000,8.478756,16.540444,PBDB-T-SF,
56,38_79_63_79_38_10201,0.630000,7.609843,16.322600,PBDB-T-SF,
56,43_44_45_59_0_13057,0.780000,6.771885,15.806982,PBDB-T-SF,
56,45_21_61_21_45_02120,0.290000,7.762435,15.086019,PBDB-T-SF,
56,38_31_4_31_38_10201,0.480000,7.064247,14.933064,PBDB-T-SF,
56,42_42_44_42_42_00200,0.780000,5.093279,13.495542,PBDB-T-SF,
56,45_56_56_56_45_01110,0.590000,5.285124,12.951263,PBDB-T-SF,
56,42_42_10_28_9_11357,0.510000,4.804751,11.949388,PBDB-T-SF,
57,42_45_63_45_42_10201,0.970000,10.741154,22.081116,PBDB-T-SF,
57,43_45_63_45_43_10201,0.970000,10.151374,21.268988,PBDB-T-SF,
57,42_45_44_45_42_10201,1.120000,9.600688,21.148943,PBDB-T-SF,
57,32_45_63_45_32_10201,0.960000,10.095019,21.148838,PBDB-T-SF,
57,38_45_44_45_38_10201,1.050000,9.746328,21.051641,PBDB-T-SF,
57,51_45_45_45_51_10001,0.660000,10.910523,20.995287,PBDB-T-SF,
57,32_45_44_45_32_10201,1.070000,9.575245,20.901159,PBDB-T-SF,
57,51_45_63_45_51_10201,0.890000,10.129455,20.898406,PBDB-T-SF,
57,38_45_63_45_38_10201,0.930000,9.957147,20.831338,PBDB-T-SF,
57,51_45_4_45_51_10201,0.610000,10.824601,20.664223,PBDB-T-SF,
57,42_45_45_45_42_10001,0.670000,10.526392,20.508889,PBDB-T-SF,
57,45_45_44_45_45_00200,0.880000,9.848546,20.469045,PBDB-T-SF,
57,32_45_4_45_32_10201,0.630000,10.597261,20.436275,PBDB-T-SF,
57,32_45_45_45_32_10001,0.670000,10.356204,20.274539,PBDB-T-SF,
57,38_45_21_45_38_10201,0.890000,9.625857,20.204952,PBDB-T-SF,
57,38_45_4_45_38_10201,0.590000,10.437242,20.045729,PBDB-T-SF,
57,38_45_45_45_38_10001,0.650000,10.239704,20.029019,PBDB-T-SF,
57,45_45_63_45_45_00200,0.730000,9.978679,20.009988,PBDB-T-SF,
57,51_34_4_34_51_10201,0.660000,9.217761,18.664354,PBDB-T-SF,
57,34_45_63_45_34_10201,0.910000,8.232248,18.371052,PBDB-T-SF,
57,32_62_45_62_32_13031,0.530000,8.874620,17.638699,PBDB-T-SF,
57,43_54_63_54_43_10201,1.250000,6.601681,17.572461,PBDB-T-SF,
57,51_45_4_51_4_10212,0.430000,8.976968,17.354132,PBDB-T-SF,
57,38_45_45_21_48_10023,0.490000,8.762225,17.313731,PBDB-T-SF,
57,32_60_45_60_32_13031,0.490000,8.685098,17.207526,PBDB-T-SF,
57,43_62_62_62_43_13331,0.620000,8.158829,17.036004,PBDB-T-SF,
57,51_45_28_75_7_10324,1.070000,6.708457,16.953592,PBDB-T-SF,
57,45_45_63_45_45_00100,0.150000,8.887377,16.039365,PBDB-T-SF,
57,45_21_48_21_45_02420,0.130000,8.893618,15.962859,PBDB-T-SF,
57,69_45_4_45_69_10201,0.220000,8.474706,15.768966,PBDB-T-SF,
57,45_45_51_55_61_00123,0.770000,6.607984,15.538741,PBDB-T-SF,
57,41_41_4_41_41_00200,0.890000,3.447249,11.697008,PBDB-T-SF,
58,42_45_63_45_42_10201,0.970000,10.741154,22.081116,PBDB-T-SF,
58,43_45_63_45_43_10201,0.970000,10.151374,21.268988,PBDB-T-SF,
58,42_45_44_45_42_10201,1.120000,9.600688,21.148943,PBDB-T-SF,
58,32_45_63_45_32_10201,0.960000,10.095019,21.148838,PBDB-T-SF,
58,38_45_44_45_38_10201,1.050000,9.746328,21.051641,PBDB-T-SF,
58,51_45_45_45_51_10001,0.660000,10.910523,20.995287,PBDB-T-SF,
58,5_45_63_45_5_10201,0.990000,9.861117,20.954405,PBDB-T-SF,
58,32_45_44_45_32_10201,1.070000,9.575245,20.901159,PBDB-T-SF,
58,51_45_63_45_51_10201,0.890000,10.129455,20.898406,PBDB-T-SF,
58,38_45_63_45_38_10201,0.930000,9.957147,20.831338,PBDB-T-SF,
58,51_45_4_45_51_10201,0.610000,10.824601,20.664223,PBDB-T-SF,
58,42_45_4_45_42_10201,0.630000,10.736144,20.627517,PBDB-T-SF,
58,42_45_45_45_42_10001,0.670000,10.526392,20.508889,PBDB-T-SF,
58,45_45_44_45_45_00200,0.880000,9.848546,20.469045,PBDB-T-SF,
58,32_45_4_45_32_10201,0.630000,10.597261,20.436275,PBDB-T-SF,
58,32_45_45_45_32_10001,0.670000,10.356204,20.274539,PBDB-T-SF,
58,38_45_21_45_38_10201,0.890000,9.625857,20.204952,PBDB-T-SF,
58,38_45_4_45_38_10201,0.590000,10.437242,20.045729,PBDB-T-SF,
58,45_45_63_45_45_00200,0.730000,9.978679,20.009988,PBDB-T-SF,
58,42_45_21_45_42_10201,0.730000,9.722883,19.657756,PBDB-T-SF,
58,45_63_65_63_45_02120,0.440000,9.314810,17.861890,PBDB-T-SF,
58,42_45_22_63_61_10325,0.870000,7.796180,17.600386,PBDB-T-SF,
58,32_52_45_32_45_13010,0.700000,8.066509,17.249279,PBDB-T-SF,
58,38_45_44_22_39_10235,1.120000,6.550134,16.948331,PBDB-T-SF,
58,35_45_63_45_35_10201,0.990000,6.846644,16.803476,PBDB-T-SF,
58,1_45_63_45_1_10201,0.860000,7.192266,16.726247,PBDB-T-SF,
58,32_21_21_21_32_10001,0.380000,8.294449,16.201553,PBDB-T-SF,
58,47_45_45_45_47_10001,0.530000,7.763104,16.108141,PBDB-T-SF,
58,38_25_25_25_38_10001,0.840000,5.325613,14.070766,PBDB-T-SF,
58,45_0_53_6_6_02133,0.900000,4.334693,12.961568,PBDB-T-SF,
58,32_32_32_32_32_11111,0.230000,5.248750,11.369376,PBDB-T-SF,
58,38_38_38_38_38_11111,0.200000,5.164082,11.125138,PBDB-T-SF,
59,42_45_63_45_42_10201,0.970000,10.741154,22.081116,PBDB-T-SF,
59,43_45_63_45_43_10201,0.970000,10.151374,21.268988,PBDB-T-SF,
59,42_45_44_45_42_10201,1.120000,9.600688,21.148943,PBDB-T-SF,
59,32_45_63_45_32_10201,0.960000,10.095019,21.148838,PBDB-T-SF,
59,38_45_44_45_38_10201,1.050000,9.746328,21.051641,PBDB-T-SF,
59,51_45_45_45_51_10001,0.660000,10.910523,20.995287,PBDB-T-SF,
59,5_45_63_45_5_10201,0.990000,9.861117,20.954405,PBDB-T-SF,
59,32_45_44_45_32_10201,1.070000,9.575245,20.901159,PBDB-T-SF,
59,51_45_63_45_51_10201,0.890000,10.129455,20.898406,PBDB-T-SF,
59,38_45_63_45_38_10201,0.930000,9.957147,20.831338,PBDB-T-SF,
59,51_45_4_45_51_10201,0.610000,10.824601,20.664223,PBDB-T-SF,
59,42_45_4_45_42_10201,0.630000,10.736144,20.627517,PBDB-T-SF,
59,42_45_45_45_42_10001,0.670000,10.526392,20.508889,PBDB-T-SF,
59,45_45_44_45_45_00200,0.880000,9.848546,20.469045,PBDB-T-SF,
59,32_45_4_45_32_10201,0.630000,10.597261,20.436275,PBDB-T-SF,
59,32_45_45_45_32_10001,0.670000,10.356204,20.274539,PBDB-T-SF,
59,45_45_63_45_45_00200,0.730000,9.978679,20.009988,PBDB-T-SF,
59,45_45_5_45_45_00100,0.660000,9.716716,19.351415,PBDB-T-SF,
59,38_45_38_44_25_10123,0.960000,7.478188,17.545461,PBDB-T-SF,
59,38_54_44_54_38_10201,1.190000,6.481128,17.151159,PBDB-T-SF,
59,22_45_63_45_22_10201,0.900000,7.185558,16.887210,PBDB-T-SF,
59,31_45_4_45_31_10201,0.610000,8.018695,16.800489,PBDB-T-SF,
59,51_49_49_45_63_13302,0.600000,8.003758,16.737371,PBDB-T-SF,
59,32_45_36_8_32_10231,0.920000,6.960928,16.662995,PBDB-T-SF,
59,34_45_47_45_34_10301,0.790000,7.316444,16.599390,PBDB-T-SF,
59,51_65_31_31_9_13557,1.020000,6.221940,16.070907,PBDB-T-SF,
59,35_45_4_45_35_10201,0.620000,7.393712,15.982438,PBDB-T-SF,
59,45_56_63_12_52_01234,0.990000,5.909973,15.513680,PBDB-T-SF,
59,45_45_33_47_4_00132,0.410000,7.309069,14.972335,PBDB-T-SF,
59,32_62_6_62_32_13531,0.010000,7.893658,14.075314,PBDB-T-SF,
59,32_19_32_19_32_13131,0.140000,6.212142,12.313015,PBDB-T-SF,
59,45_7_56_26_80_01352,0.480000,4.263637,11.076624,PBDB-T-SF,
60,42_45_63_45_42_10201,0.970000,10.741154,22.081116,PBDB-T-SF,
60,43_45_63_45_43_10201,0.970000,10.151374,21.268988,PBDB-T-SF,
60,42_45_44_45_42_10201,1.120000,9.600688,21.148943,PBDB-T-SF,
60,32_45_63_45_32_10201,0.960000,10.095019,21.148838,PBDB-T-SF,
60,38_45_44_45_38_10201,1.050000,9.746328,21.051641,PBDB-T-SF,
60,51_45_45_45_51_10001,0.660000,10.910523,20.995287,PBDB-T-SF,
60,5_45_63_45_5_10201,0.990000,9.861117,20.954405,PBDB-T-SF,
60,32_45_44_45_32_10201,1.070000,9.575245,20.901159,PBDB-T-SF,
60,51_45_63_45_51_10201,0.890000,10.129455,20.898406,PBDB-T-SF,
60,38_45_63_45_38_10201,0.930000,9.957147,20.831338,PBDB-T-SF,
60,51_45_4_45_51_10201,0.610000,10.824601,20.664223,PBDB-T-SF,
60,38_77_44_77_38_10201,1.750000,7.285955,20.642207,PBDB-T-SF,
60,42_45_4_45_42_10201,0.630000,10.736144,20.627517,PBDB-T-SF,
60,42_45_45_45_42_10001,0.670000,10.526392,20.508889,PBDB-T-SF,
60,5_45_44_45_5_10201,1.100000,9.191827,20.500842,PBDB-T-SF,
60,45_45_44_45_45_00200,0.880000,9.848546,20.469045,PBDB-T-SF,
60,32_45_4_45_32_10201,0.630000,10.597261,20.436275,PBDB-T-SF,
60,32_45_45_45_32_10001,0.670000,10.356204,20.274539,PBDB-T-SF,
60,45_45_45_45_45_00000,0.450000,10.170279,19.082421,PBDB-T-SF,
60,45_45_62_45_45_00100,0.630000,9.535460,18.974175,PBDB-T-SF,
60,32_70_44_70_32_10201,0.960000,8.451886,18.886244,PBDB-T-SF,
60,5_37_63_37_5_10201,0.700000,9.145240,18.734693,PBDB-T-SF,
60,32_45_1_45_32_10201,0.470000,9.602268,18.385369,PBDB-T-SF,
60,34_45_44_45_34_10201,1.000000,7.712332,18.038077,PBDB-T-SF,
60,45_46_4_4_68_01224,0.410000,9.390054,17.837851,PBDB-T-SF,
60,32_36_44_36_32_10201,1.360000,6.428591,17.802166,PBDB-T-SF,
60,10_45_63_45_10_10201,0.960000,7.640476,17.768931,PBDB-T-SF,
60,32_33_63_33_32_10201,1.110000,7.132697,17.707970,PBDB-T-SF,
60,42_54_63_54_42_10201,1.140000,7.025656,17.688225,PBDB-T-SF,
60,42_42_25_45_75_11302,1.180000,5.838677,16.223954,PBDB-T-SF,
60,51_48_18_48_51_13531,0.240000,7.781030,14.898875,PBDB-T-SF,
60,42_42_6_42_42_11311,0.060000,6.031904,11.724429,PBDB-T-SF,
61,42_45_63_45_42_10201,0.970000,10.741154,22.081116,PBDB-T-SF,
61,51_45_44_45_51_10201,1.130000,9.676157,21.295415,PBDB-T-SF,
61,43_45_63_45_43_10201,0.970000,10.151374,21.268988,PBDB-T-SF,
61,42_45_44_45_42_10201,1.120000,9.600688,21.148943,PBDB-T-SF,
61,32_45_63_45_32_10201,0.960000,10.095019,21.148838,PBDB-T-SF,
61,38_45_44_45_38_10201,1.050000,9.746328,21.051641,PBDB-T-SF,
61,51_45_45_45_51_10001,0.660000,10.910523,20.995287,PBDB-T-SF,
61,5_45_63_45_5_10201,0.990000,9.861117,20.954405,PBDB-T-SF,
61,32_45_44_45_32_10201,1.070000,9.575245,20.901159,PBDB-T-SF,
61,51_45_63_45_51_10201,0.890000,10.129455,20.898406,PBDB-T-SF,
61,38_45_63_45_38_10201,0.930000,9.957147,20.831338,PBDB-T-SF,
61,51_45_4_45_51_10201,0.610000,10.824601,20.664223,PBDB-T-SF,
61,38_77_44_77_38_10201,1.750000,7.285955,20.642207,PBDB-T-SF,
61,42_45_4_45_42_10201,0.630000,10.736144,20.627517,PBDB-T-SF,
61,42_45_45_45_42_10001,0.670000,10.526392,20.508889,PBDB-T-SF,
61,5_45_44_45_5_10201,1.100000,9.191827,20.500842,PBDB-T-SF,
61,45_45_44_45_45_00200,0.880000,9.848546,20.469045,PBDB-T-SF,
61,43_45_45_45_43_10001,0.680000,9.924214,19.722239,PBDB-T-SF,
61,12_45_4_45_12_10201,0.610000,10.067461,19.621641,PBDB-T-SF,
61,5_45_63_63_28_10223,0.780000,9.530198,19.605180,PBDB-T-SF,
61,38_35_44_35_38_10201,1.070000,8.429532,19.323511,PBDB-T-SF,
61,45_45_10_45_45_00200,0.460000,10.238163,19.218447,PBDB-T-SF,
61,42_45_59_45_42_10301,0.740000,9.322247,19.148630,PBDB-T-SF,
61,25_45_44_45_25_10201,1.080000,8.120948,18.941142,PBDB-T-SF,
61,38_80_63_80_38_10201,1.000000,8.012797,18.451818,PBDB-T-SF,
61,42_45_42_45_42_10101,0.640000,9.105533,18.424716,PBDB-T-SF,
61,45_16_63_72_45_01240,0.960000,7.226657,17.199103,PBDB-T-SF,
61,45_34_44_34_45_01210,0.890000,7.179267,16.835997,PBDB-T-SF,
61,32_32_45_32_32_11011,0.900000,6.964215,16.582421,PBDB-T-SF,
61,4_45_4_45_4_10201,0.600000,7.771180,16.417112,PBDB-T-SF,
61,16_45_45_45_16_10001,0.710000,7.360835,16.320117,PBDB-T-SF,
61,11_11_44_11_11_00200,1.290000,4.135158,14.346259,PBDB-T-SF,
62,42_45_63_45_42_10201,0.970000,10.741154,22.081116,PBDB-T-SF,
62,51_45_44_45_51_10201,1.130000,9.676157,21.295415,PBDB-T-SF,
62,43_45_63_45_43_10201,0.970000,10.151374,21.268988,PBDB-T-SF,
62,42_45_44_45_42_10201,1.120000,9.600688,21.148943,PBDB-T-SF,
62,32_45_63_45_32_10201,0.960000,10.095019,21.148838,PBDB-T-SF,
62,38_45_44_45_38_10201,1.050000,9.746328,21.051641,PBDB-T-SF,
62,51_45_45_45_51_10001,0.660000,10.910523,20.995287,PBDB-T-SF,
62,5_45_63_45_5_10201,0.990000,9.861117,20.954405,PBDB-T-SF,
62,32_45_44_45_32_10201,1.070000,9.575245,20.901159,PBDB-T-SF,
62,51_45_63_45_51_10201,0.890000,10.129455,20.898406,PBDB-T-SF,
62,38_45_63_45_38_10201,0.930000,9.957147,20.831338,PBDB-T-SF,
62,51_45_45_63_32_10023,0.680000,10.625494,20.687901,PBDB-T-SF,
62,51_45_4_45_51_10201,0.610000,10.824601,20.664223,PBDB-T-SF,
62,38_77_44_77_38_10201,1.750000,7.285955,20.642207,PBDB-T-SF,
62,42_45_4_45_42_10201,0.630000,10.736144,20.627517,PBDB-T-SF,
62,42_45_45_45_42_10001,0.670000,10.526392,20.508889,PBDB-T-SF,
62,5_45_44_45_5_10201,1.100000,9.191827,20.500842,PBDB-T-SF,
62,38_45_45_45_38_10001,0.650000,10.239704,20.029019,PBDB-T-SF,
62,12_45_63_45_12_10201,0.930000,9.362387,20.012353,PBDB-T-SF,
62,42_45_55_45_42_10201,0.830000,9.610691,19.928767,PBDB-T-SF,
62,5_45_45_45_5_10001,0.700000,9.886925,19.755992,PBDB-T-SF,
62,59_45_4_45_59_10201,0.620000,9.894899,19.426572,PBDB-T-SF,
62,5_17_63_17_5_10201,1.110000,7.548351,18.280326,PBDB-T-SF,
62,42_45_79_45_42_10201,0.550000,9.275021,18.275151,PBDB-T-SF,
62,51_11_63_11_51_10201,1.080000,7.245950,17.736269,PBDB-T-SF,
62,54_45_44_45_54_10201,1.070000,6.849586,17.147926,PBDB-T-SF,
62,38_45_15_45_38_10301,0.520000,8.512581,17.097620,PBDB-T-SF,
62,51_49_63_49_51_10201,0.970000,6.939122,16.845718,PBDB-T-SF,
62,53_45_44_45_53_10201,1.190000,6.170459,16.723368,PBDB-T-SF,
62,51_81_4_81_51_10201,0.690000,6.972863,15.700779,PBDB-T-SF,
62,38_64_11_38_20_13517,0.650000,4.565291,12.215352,PBDB-T-SF,
63,42_45_63_45_42_10201,0.970000,10.741154,22.081116,PBDB-T-SF,
63,51_45_44_45_51_10201,1.130000,9.676157,21.295415,PBDB-T-SF,
63,43_45_63_45_43_10201,0.970000,10.151374,21.268988,PBDB-T-SF,
63,42_45_44_45_42_10201,1.120000,9.600688,21.148943,PBDB-T-SF,
63,32_45_63_45_32_10201,0.960000,10.095019,21.148838,PBDB-T-SF,
63,38_45_44_45_38_10201,1.050000,9.746328,21.051641,PBDB-T-SF,
63,51_45_45_45_51_10001,0.660000,10.910523,20.995287,PBDB-T-SF,
63,5_45_63_45_5_10201,0.990000,9.861117,20.954405,PBDB-T-SF,
63,32_45_44_45_32_10201,1.070000,9.575245,20.901159,PBDB-T-SF,
63,51_45_63_45_51_10201,0.890000,10.129455,20.898406,PBDB-T-SF,
63,38_45_63_45_38_10201,0.930000,9.957147,20.831338,PBDB-T-SF,
63,51_45_45_63_32_10023,0.680000,10.625494,20.687901,PBDB-T-SF,
63,51_45_4_45_51_10201,0.610000,10.824601,20.664223,PBDB-T-SF,
63,38_77_44_77_38_10201,1.750000,7.285955,20.642207,PBDB-T-SF,
63,42_45_4_45_42_10201,0.630000,10.736144,20.627517,PBDB-T-SF,
63,42_45_45_45_42_10001,0.670000,10.526392,20.508889,PBDB-T-SF,
63,9_45_63_45_9_10201,1.000000,9.394743,20.354757,PBDB-T-SF,
63,38_45_45_63_51_10023,0.690000,10.333815,20.328810,PBDB-T-SF,
63,42_45_63_45_10_10203,0.930000,9.389296,20.049407,PBDB-T-SF,
63,38_45_45_45_38_10001,0.650000,10.239704,20.029019,PBDB-T-SF,
63,42_45_45_4_51_10023,0.340000,10.908518,19.630926,PBDB-T-SF,
63,42_30_63_30_42_10201,1.160000,8.184243,19.368699,PBDB-T-SF,
63,24_45_63_45_24_10201,0.910000,8.524659,18.773702,PBDB-T-SF,
63,38_81_44_81_38_10201,1.710000,5.741209,18.344891,PBDB-T-SF,
63,38_45_47_45_38_10201,0.720000,8.628298,18.107963,PBDB-T-SF,
63,45_0_45_0_45_01010,0.720000,8.218598,17.543807,PBDB-T-SF,
63,51_45_77_45_51_10201,0.310000,9.092965,17.003260,PBDB-T-SF,
63,38_45_41_45_38_10201,0.470000,8.532426,16.912196,PBDB-T-SF,
63,35_45_63_45_35_10201,0.990000,6.846644,16.803476,PBDB-T-SF,
63,51_45_57_45_51_10201,0.300000,8.921904,16.725159,PBDB-T-SF,
63,51_72_72_72_51_10001,0.780000,7.392755,16.661920,PBDB-T-SF,
63,68_45_45_45_68_10001,0.520000,7.292324,15.417326,PBDB-T-SF,
64,42_45_63_45_42_10201,0.970000,10.741154,22.081116,PBDB-T-SF,
64,51_45_44_45_51_10201,1.130000,9.676157,21.295415,PBDB-T-SF,
64,43_45_63_45_43_10201,0.970000,10.151374,21.268988,PBDB-T-SF,
64,42_45_44_45_42_10201,1.120000,9.600688,21.148943,PBDB-T-SF,
64,32_45_63_45_32_10201,0.960000,10.095019,21.148838,PBDB-T-SF,
64,38_45_44_45_38_10201,1.050000,9.746328,21.051641,PBDB-T-SF,
64,51_45_45_45_51_10001,0.660000,10.910523,20.995287,PBDB-T-SF,
64,5_45_63_45_5_10201,0.990000,9.861117,20.954405,PBDB-T-SF,
64,32_45_44_45_32_10201,1.070000,9.575245,20.901159,PBDB-T-SF,
64,51_45_63_45_51_10201,0.890000,10.129455,20.898406,PBDB-T-SF,
64,38_45_63_45_38_10201,0.930000,9.957147,20.831338,PBDB-T-SF,
64,51_45_45_63_32_10023,0.680000,10.625494,20.687901,PBDB-T-SF,
64,51_45_4_45_51_10201,0.610000,10.824601,20.664223,PBDB-T-SF,
64,38_77_44_77_38_10201,1.750000,7.285955,20.642207,PBDB-T-SF,
64,42_45_4_45_42_10201,0.630000,10.736144,20.627517,PBDB-T-SF,
64,5_45_45_63_51_10023,0.730000,10.397270,20.586387,PBDB-T-SF,
64,42_45_45_45_42_10001,0.670000,10.526392,20.508889,PBDB-T-SF,
64,51_4_63_4_51_10201,0.500000,10.990014,20.423945,PBDB-T-SF,
64,51_45_45_77_32_10023,1.010000,8.961756,19.801085,PBDB-T-SF,
64,51_45_45_4_32_10023,0.360000,10.428877,19.055560,PBDB-T-SF,
64,51_45_52_45_51_10201,0.650000,9.318906,18.761080,PBDB-T-SF,
64,5_68_63_68_5_10201,0.970000,8.317338,18.743520,PBDB-T-SF,
64,32_45_2_45_32_10201,0.920000,8.332224,18.551269,PBDB-T-SF,
64,42_45_45_79_51_10023,0.390000,9.871006,18.415022,PBDB-T-SF,
64,42_45_27_45_42_10201,0.760000,8.597759,18.236111,PBDB-T-SF,
64,58_45_44_45_58_10201,1.090000,7.517698,18.153017,PBDB-T-SF,
64,38_59_45_59_38_13031,0.700000,7.788968,16.867106,PBDB-T-SF,
64,51_45_66_45_51_10201,0.180000,9.276303,16.702566,PBDB-T-SF,
64,66_45_63_45_66_10201,0.800000,7.255475,16.557986,PBDB-T-SF,
64,4_45_45_45_4_10001,0.650000,7.558300,16.336726,PBDB-T-SF,
64,62_45_63_45_62_10201,0.680000,7.400122,16.246565,PBDB-T-SF,
64,45_60_45_60_45_01010,0.060000,8.021093,14.463541,PBDB-T-SF,
65,42_45_63_45_42_10201,0.970000,10.741154,22.081116,PBDB-T-SF,
65,51_45_44_45_51_10201,1.130000,9.676157,21.295415,PBDB-T-SF,
65,43_45_63_45_43_10201,0.970000,10.151374,21.268988,PBDB-T-SF,
65,42_45_44_45_42_10201,1.120000,9.600688,21.148943,PBDB-T-SF,
65,32_45_63_45_32_10201,0.960000,10.095019,21.148838,PBDB-T-SF,
65,42_45_45_63_51_10023,0.650000,11.001389,21.077860,PBDB-T-SF,
65,38_45_44_45_38_10201,1.050000,9.746328,21.051641,PBDB-T-SF,
65,51_45_45_45_51_10001,0.660000,10.910523,20.995287,PBDB-T-SF,
65,5_45_63_45_5_10201,0.990000,9.861117,20.954405,PBDB-T-SF,
65,32_45_44_45_32_10201,1.070000,9.575245,20.901159,PBDB-T-SF,
65,51_45_63_45_51_10201,0.890000,10.129455,20.898406,PBDB-T-SF,
65,38_45_63_45_38_10201,0.930000,9.957147,20.831338,PBDB-T-SF,
65,51_45_45_63_32_10023,0.680000,10.625494,20.687901,PBDB-T-SF,
65,51_45_4_45_51_10201,0.610000,10.824601,20.664223,PBDB-T-SF,
65,38_77_44_77_38_10201,1.750000,7.285955,20.642207,PBDB-T-SF,
65,42_45_4_45_42_10201,0.630000,10.736144,20.627517,PBDB-T-SF,
65,5_45_45_63_51_10023,0.730000,10.397270,20.586387,PBDB-T-SF,
65,32_45_45_45_32_10001,0.670000,10.356204,20.274539,PBDB-T-SF,
65,43_45_45_45_43_10201,0.680000,9.809170,19.563824,PBDB-T-SF,
65,42_45_45_4_5_10023,0.410000,10.531124,19.409104,PBDB-T-SF,
65,45_63_75_63_51_02421,0.780000,9.372055,19.387416,PBDB-T-SF,
65,51_45_5_45_51_10201,0.380000,10.300686,18.964142,PBDB-T-SF,
65,38_45_59_63_45_10320,0.850000,8.630325,18.663904,PBDB-T-SF,
65,45_19_44_19_45_01210,0.880000,7.138794,16.737716,PBDB-T-SF,
65,23_45_4_45_23_10201,0.610000,7.656912,16.302315,PBDB-T-SF,
65,45_59_49_44_38_01325,0.590000,7.223064,15.619806,PBDB-T-SF,
65,51_14_51_14_51_13131,0.960000,5.841922,15.292323,PBDB-T-SF,
65,51_21_58_10_10_13577,1.060000,4.657748,14.087216,PBDB-T-SF,
65,51_51_52_51_51_11311,0.460000,6.507744,14.081660,PBDB-T-SF,
65,38_77_77_77_38_10001,0.290000,6.303900,13.077617,PBDB-T-SF,
65,77_77_77_77_77_00000,0.080000,3.725785,8.634002,PBDB-T-SF,
66,42_45_63_45_42_10201,0.970000,10.741154,22.081116,PBDB-T-SF,
66,51_45_44_45_51_10201,1.130000,9.676157,21.295415,PBDB-T-SF,
66,43_45_63_45_43_10201,0.970000,10.151374,21.268988,PBDB-T-SF,
66,42_45_44_45_42_10201,1.120000,9.600688,21.148943,PBDB-T-SF,
66,32_45_63_45_32_10201,0.960000,10.095019,21.148838,PBDB-T-SF,
66,42_45_45_63_51_10023,0.650000,11.001389,21.077860,PBDB-T-SF,
66,38_45_44_45_38_10201,1.050000,9.746328,21.051641,PBDB-T-SF,
66,51_45_45_45_51_10001,0.660000,10.910523,20.995287,PBDB-T-SF,
66,5_45_63_45_5_10201,0.990000,9.861117,20.954405,PBDB-T-SF,
66,32_45_44_45_32_10201,1.070000,9.575245,20.901159,PBDB-T-SF,
66,51_45_63_45_51_10201,0.890000,10.129455,20.898406,PBDB-T-SF,
66,38_45_63_45_38_10201,0.930000,9.957147,20.831338,PBDB-T-SF,
66,51_45_45_63_32_10023,0.680000,10.625494,20.687901,PBDB-T-SF,
66,51_45_4_45_51_10201,0.610000,10.824601,20.664223,PBDB-T-SF,
66,38_77_44_77_38_10201,1.750000,7.285955,20.642207,PBDB-T-SF,
66,42_45_4_45_42_10201,0.630000,10.736144,20.627517,PBDB-T-SF,
