gen,filename,deltaHOMO,summedoscs,PCE,donor
66,279_34_580_175_279_13051,1.190000,7.950968,19.175129,PBDB-T-SF,
66,279_34_580_7_279_13051,1.220000,7.835065,19.143180,PBDB-T-SF,
66,279_34_580_151_279_13051,1.200000,7.861573,19.094582,PBDB-T-SF,
66,279_34_580_34_279_13031,1.000000,8.435893,19.034421,PBDB-T-SF,
66,279_34_580_4_279_13051,1.280000,7.521427,18.966601,PBDB-T-SF,
66,279_34_580_119_279_13051,1.220000,7.697225,18.953375,PBDB-T-SF,
66,255_119_580_151_255_13051,1.590000,6.483723,18.856732,PBDB-T-SF,
66,279_34_580_19_279_13051,1.190000,7.664444,18.780586,PBDB-T-SF,
66,279_7_580_41_279_13051,1.190000,7.641494,18.748983,PBDB-T-SF,
66,279_34_580_155_279_13051,1.170000,7.651609,18.677812,PBDB-T-SF,
66,279_34_454_115_279_13051,0.940000,8.349654,18.660371,PBDB-T-SF,
66,260_189_580_203_260_13051,1.820000,5.610544,18.633016,PBDB-T-SF,
66,279_7_580_143_279_13051,1.340000,7.085725,18.621940,PBDB-T-SF,
66,226_7_580_41_226_13051,1.400000,6.751300,18.416737,PBDB-T-SF,
66,279_7_580_7_279_13031,1.110000,7.299844,17.938132,PBDB-T-SF,
66,279_34_577_151_279_13051,0.920000,7.860864,17.902206,PBDB-T-SF,
66,262_7_580_143_262_13051,1.480000,5.665943,17.262600,PBDB-T-SF,
66,279_70_580_7_279_13051,0.980000,6.929175,16.874571,PBDB-T-SF,
66,279_7_417_22_279_13051,0.810000,7.161650,16.471338,PBDB-T-SF,
66,279_217_580_175_279_13051,1.040000,6.369842,16.359670,PBDB-T-SF,
66,279_34_101_7_279_13571,0.650000,7.172419,15.805367,PBDB-T-SF,
66,200_34_580_19_200_13051,1.220000,4.501979,14.553521,PBDB-T-SF,
66,198_7_580_143_198_13051,1.550000,3.266742,14.256750,PBDB-T-SF,
66,255_30_119_151_580_13570,0.910000,5.129512,14.098584,PBDB-T-SF,
66,134_7_580_41_134_13051,1.360000,3.731786,14.088666,PBDB-T-SF,
66,260_12_580_203_260_13051,1.000000,4.657487,13.831556,PBDB-T-SF,
66,255_119_151_165_165_13577,0.850000,4.409220,12.851443,PBDB-T-SF,
66,580_174_34_4_559_02134,0.540000,4.819626,12.097521,PBDB-T-SF,
66,580_7_22_7_580_01310,0.240000,4.840804,10.850183,PBDB-T-SF,
67,279_7_580_22_279_13051,1.350000,7.896623,19.781096,PBDB-T-SF,
67,279_34_580_115_279_13051,0.980000,8.848842,19.517952,PBDB-T-SF,
67,279_171_580_22_279_13051,1.340000,7.694860,19.460719,PBDB-T-SF,
67,279_34_580_175_279_13051,1.190000,7.950968,19.175129,PBDB-T-SF,
67,279_34_580_7_279_13051,1.220000,7.835065,19.143180,PBDB-T-SF,
67,279_34_580_151_279_13051,1.200000,7.861573,19.094582,PBDB-T-SF,
67,279_34_580_34_279_13031,1.000000,8.435893,19.034421,PBDB-T-SF,
67,279_34_580_4_279_13051,1.280000,7.521427,18.966601,PBDB-T-SF,
67,279_34_580_119_279_13051,1.220000,7.697225,18.953375,PBDB-T-SF,
67,279_34_454_110_279_13051,1.070000,8.154726,18.945104,PBDB-T-SF,
67,255_119_580_151_255_13051,1.590000,6.483723,18.856732,PBDB-T-SF,
67,279_34_580_19_279_13051,1.190000,7.664444,18.780586,PBDB-T-SF,
67,279_7_580_41_279_13051,1.190000,7.641494,18.748983,PBDB-T-SF,
67,279_34_580_155_279_13051,1.170000,7.651609,18.677812,PBDB-T-SF,
67,279_34_454_115_279_13051,0.940000,8.349654,18.660371,PBDB-T-SF,
67,260_189_580_203_260_13051,1.820000,5.610544,18.633016,PBDB-T-SF,
67,279_7_580_143_279_13051,1.340000,7.085725,18.621940,PBDB-T-SF,
67,279_24_580_151_279_13051,1.380000,6.671907,18.222312,PBDB-T-SF,
67,279_34_520_115_279_13051,0.570000,8.611351,17.446377,PBDB-T-SF,
67,279_34_34_34_279_13331,0.400000,9.057185,17.336940,PBDB-T-SF,
67,279_148_580_175_279_13051,1.180000,6.617234,17.296028,PBDB-T-SF,
67,260_7_580_143_260_13051,1.410000,5.767228,17.104220,PBDB-T-SF,
67,260_189_580_169_260_13051,1.780000,3.639110,15.748151,PBDB-T-SF,
67,151_7_580_22_151_13051,1.450000,4.454429,15.466695,PBDB-T-SF,
67,279_7_844_41_279_13051,0.780000,6.457394,15.373927,PBDB-T-SF,
67,18_171_580_22_18_13051,1.310000,3.912307,14.124493,PBDB-T-SF,
67,201_34_580_34_201_13031,0.820000,5.229522,13.853348,PBDB-T-SF,
67,279_7_881_143_279_13051,0.630000,5.815532,13.851834,PBDB-T-SF,
67,144_34_580_7_144_13051,1.240000,3.917314,13.833538,PBDB-T-SF,
67,88_7_580_22_88_13051,1.400000,3.391028,13.789642,PBDB-T-SF,
67,64_171_580_22_64_13051,1.150000,3.936026,13.476354,PBDB-T-SF,
67,580_7_580_7_580_01010,0.380000,4.458660,10.919671,PBDB-T-SF,
68,279_7_580_22_279_13051,1.350000,7.896623,19.781096,PBDB-T-SF,
68,279_34_580_115_279_13051,0.980000,8.848842,19.517952,PBDB-T-SF,
68,279_171_580_22_279_13051,1.340000,7.694860,19.460719,PBDB-T-SF,
68,279_34_580_175_279_13051,1.190000,7.950968,19.175129,PBDB-T-SF,
68,279_34_580_7_279_13051,1.220000,7.835065,19.143180,PBDB-T-SF,
68,279_34_580_151_279_13051,1.200000,7.861573,19.094582,PBDB-T-SF,
68,279_34_580_34_279_13031,1.000000,8.435893,19.034421,PBDB-T-SF,
68,279_34_580_4_279_13051,1.280000,7.521427,18.966601,PBDB-T-SF,
68,279_34_580_119_279_13051,1.220000,7.697225,18.953375,PBDB-T-SF,
68,279_34_454_110_279_13051,1.070000,8.154726,18.945104,PBDB-T-SF,
68,255_119_580_151_255_13051,1.590000,6.483723,18.856732,PBDB-T-SF,
68,279_34_580_19_279_13051,1.190000,7.664444,18.780586,PBDB-T-SF,
68,279_7_580_41_279_13051,1.190000,7.641494,18.748983,PBDB-T-SF,
68,274_189_580_203_274_13051,1.720000,5.962458,18.692102,PBDB-T-SF,
68,279_34_580_155_279_13051,1.170000,7.651609,18.677812,PBDB-T-SF,
68,279_34_454_115_279_13051,0.940000,8.349654,18.660371,PBDB-T-SF,
68,260_189_580_203_260_13051,1.820000,5.610544,18.633016,PBDB-T-SF,
68,279_34_383_115_279_13051,0.640000,9.247858,18.620697,PBDB-T-SF,
68,279_34_316_155_279_13051,0.990000,8.118540,18.554877,PBDB-T-SF,
68,279_34_870_110_279_13051,0.910000,8.181209,18.300771,PBDB-T-SF,
68,279_34_511_19_279_13051,1.090000,7.420383,18.019013,PBDB-T-SF,
68,279_34_286_155_279_13051,0.910000,7.694519,17.630599,PBDB-T-SF,
68,267_119_580_119_267_13031,1.330000,6.116287,17.244474,PBDB-T-SF,
68,27_7_580_22_27_13051,1.200000,6.404310,17.087931,PBDB-T-SF,
68,279_34_175_34_279_13531,0.340000,8.396352,16.171673,PBDB-T-SF,
68,260_189_355_203_260_13051,1.040000,5.139906,14.666048,PBDB-T-SF,
68,32_34_580_19_32_13051,0.970000,5.102237,14.316327,PBDB-T-SF,
68,279_171_273_22_279_13051,0.200000,7.030631,13.695375,PBDB-T-SF,
68,13_7_580_41_13_13051,1.070000,4.211931,13.515876,PBDB-T-SF,
68,580_119_151_119_580_01310,0.190000,3.912469,9.359117,PBDB-T-SF,
69,279_7_580_22_279_13051,1.350000,7.896623,19.781096,PBDB-T-SF,
69,279_34_580_115_279_13051,0.980000,8.848842,19.517952,PBDB-T-SF,
69,279_171_580_22_279_13051,1.340000,7.694860,19.460719,PBDB-T-SF,
69,279_34_580_175_279_13051,1.190000,7.950968,19.175129,PBDB-T-SF,
69,279_34_580_7_279_13051,1.220000,7.835065,19.143180,PBDB-T-SF,
69,279_34_580_151_279_13051,1.200000,7.861573,19.094582,PBDB-T-SF,
69,279_34_580_34_279_13031,1.000000,8.435893,19.034421,PBDB-T-SF,
69,279_34_580_4_279_13051,1.280000,7.521427,18.966601,PBDB-T-SF,
69,279_34_580_119_279_13051,1.220000,7.697225,18.953375,PBDB-T-SF,
69,279_34_454_110_279_13051,1.070000,8.154726,18.945104,PBDB-T-SF,
69,255_119_580_151_255_13051,1.590000,6.483723,18.856732,PBDB-T-SF,
69,279_34_580_19_279_13051,1.190000,7.664444,18.780586,PBDB-T-SF,
69,279_7_580_41_279_13051,1.190000,7.641494,18.748983,PBDB-T-SF,
69,274_189_580_203_274_13051,1.720000,5.962458,18.692102,PBDB-T-SF,
69,279_34_580_155_279_13051,1.170000,7.651609,18.677812,PBDB-T-SF,
69,279_34_454_115_279_13051,0.940000,8.349654,18.660371,PBDB-T-SF,
69,279_171_580_75_279_13051,1.110000,7.287091,17.920571,PBDB-T-SF,
69,279_34_454_195_279_13051,1.150000,7.101851,17.835695,PBDB-T-SF,
69,274_189_52_189_274_13031,1.360000,5.760064,16.881604,PBDB-T-SF,
69,255_119_580_109_255_13051,1.360000,5.729032,16.838874,PBDB-T-SF,
69,279_137_580_119_279_13051,1.010000,6.452034,16.345198,PBDB-T-SF,
69,279_34_580_186_279_13051,1.220000,5.684717,16.182152,PBDB-T-SF,
69,279_34_151_34_279_13531,0.340000,8.370320,16.135828,PBDB-T-SF,
69,279_7_138_41_279_13571,0.700000,7.050920,15.850813,PBDB-T-SF,
69,22_34_580_119_22_13051,1.110000,5.753625,15.808988,PBDB-T-SF,
69,279_122_34_7_279_13571,0.360000,7.914400,15.593126,PBDB-T-SF,
69,255_155_119_151_255_13571,0.830000,6.185332,15.212048,PBDB-T-SF,
69,454_15_686_34_219_02416,0.650000,5.850650,13.985292,PBDB-T-SF,
69,199_171_580_22_199_13051,1.240000,3.759066,13.615630,PBDB-T-SF,
69,279_34_702_4_279_13051,0.080000,6.845086,12.929280,PBDB-T-SF,
70,279_7_580_22_279_13051,1.350000,7.896623,19.781096,PBDB-T-SF,
70,279_34_580_115_279_13051,0.980000,8.848842,19.517952,PBDB-T-SF,
70,279_171_580_22_279_13051,1.340000,7.694860,19.460719,PBDB-T-SF,
70,279_34_580_175_279_13051,1.190000,7.950968,19.175129,PBDB-T-SF,
70,279_34_580_7_279_13051,1.220000,7.835065,19.143180,PBDB-T-SF,
70,279_34_580_110_279_13051,1.190000,7.922490,19.135916,PBDB-T-SF,
70,279_34_580_35_279_13051,1.380000,7.305837,19.095235,PBDB-T-SF,
70,279_34_580_151_279_13051,1.200000,7.861573,19.094582,PBDB-T-SF,
70,279_34_580_34_279_13031,1.000000,8.435893,19.034421,PBDB-T-SF,
70,279_34_580_4_279_13051,1.280000,7.521427,18.966601,PBDB-T-SF,
70,279_34_580_70_279_13051,1.380000,7.204892,18.956232,PBDB-T-SF,
70,279_34_580_119_279_13051,1.220000,7.697225,18.953375,PBDB-T-SF,
70,279_34_454_110_279_13051,1.070000,8.154726,18.945104,PBDB-T-SF,
70,279_34_580_66_279_13051,1.090000,8.051924,18.888645,PBDB-T-SF,
70,255_119_580_151_255_13051,1.590000,6.483723,18.856732,PBDB-T-SF,
70,279_34_580_19_279_13051,1.190000,7.664444,18.780586,PBDB-T-SF,
70,279_7_580_41_279_13051,1.190000,7.641494,18.748983,PBDB-T-SF,
70,274_189_580_203_274_13051,1.720000,5.962458,18.692102,PBDB-T-SF,
70,279_34_580_155_279_13051,1.170000,7.651609,18.677812,PBDB-T-SF,
70,279_34_454_115_279_13051,0.940000,8.349654,18.660371,PBDB-T-SF,
70,279_34_580_147_279_13051,1.320000,6.879734,18.253191,PBDB-T-SF,
70,279_34_447_4_279_13051,0.960000,7.935723,18.175487,PBDB-T-SF,
70,279_34_137_115_279_13051,0.600000,8.778329,17.803955,PBDB-T-SF,
70,279_144_580_41_279_13051,1.060000,7.248446,17.654606,PBDB-T-SF,
70,279_34_454_34_279_13031,0.790000,7.921243,17.432198,PBDB-T-SF,
70,279_139_580_139_279_13031,1.230000,6.332059,17.116092,PBDB-T-SF,
70,255_119_580_107_151_13025,1.210000,5.562090,15.970745,PBDB-T-SF,
70,283_34_580_115_283_13051,0.980000,5.103512,14.360633,PBDB-T-SF,
70,266_34_580_151_266_13051,1.020000,4.648549,13.904348,PBDB-T-SF,
70,224_7_580_22_224_13051,1.260000,3.875914,13.861630,PBDB-T-SF,
70,274_189_189_189_274_13331,0.420000,4.586371,11.265730,PBDB-T-SF,
70,580_7_22_7_580_01310,0.240000,4.840804,10.850183,PBDB-T-SF,
71,279_7_580_22_279_13051,1.350000,7.896623,19.781096,PBDB-T-SF,
71,279_34_580_115_279_13051,0.980000,8.848842,19.517952,PBDB-T-SF,
71,279_171_580_22_279_13051,1.340000,7.694860,19.460719,PBDB-T-SF,
71,279_34_580_175_279_13051,1.190000,7.950968,19.175129,PBDB-T-SF,
71,279_34_580_7_279_13051,1.220000,7.835065,19.143180,PBDB-T-SF,
71,279_34_580_110_279_13051,1.190000,7.922490,19.135916,PBDB-T-SF,
71,279_34_580_35_279_13051,1.380000,7.305837,19.095235,PBDB-T-SF,
71,279_34_580_151_279_13051,1.200000,7.861573,19.094582,PBDB-T-SF,
71,279_34_580_34_279_13031,1.000000,8.435893,19.034421,PBDB-T-SF,
71,279_34_580_4_279_13051,1.280000,7.521427,18.966601,PBDB-T-SF,
71,279_34_580_70_279_13051,1.380000,7.204892,18.956232,PBDB-T-SF,
71,279_34_580_119_279_13051,1.220000,7.697225,18.953375,PBDB-T-SF,
71,279_34_454_110_279_13051,1.070000,8.154726,18.945104,PBDB-T-SF,
71,279_34_580_66_279_13051,1.090000,8.051924,18.888645,PBDB-T-SF,
71,255_119_580_151_255_13051,1.590000,6.483723,18.856732,PBDB-T-SF,
71,279_34_580_19_279_13051,1.190000,7.664444,18.780586,PBDB-T-SF,
71,279_34_580_85_279_13051,1.230000,7.470491,18.683712,PBDB-T-SF,
71,279_34_580_167_279_13051,1.190000,7.476135,18.521284,PBDB-T-SF,
71,279_223_580_110_279_13051,1.030000,7.456413,17.813328,PBDB-T-SF,
71,279_34_453_110_279_13051,0.810000,8.121661,17.793274,PBDB-T-SF,
71,226_34_580_35_226_13051,1.320000,6.216745,17.340254,PBDB-T-SF,
71,279_211_580_70_279_13051,1.040000,6.807025,16.961670,PBDB-T-SF,
71,262_34_580_175_262_13051,1.210000,6.074989,16.677007,PBDB-T-SF,
71,279_186_580_66_279_13051,1.020000,5.557328,15.155738,PBDB-T-SF,
71,255_119_223_151_255_13571,0.780000,6.126315,14.918032,PBDB-T-SF,
71,112_119_580_151_112_13051,1.540000,3.268454,14.216557,PBDB-T-SF,
71,196_34_580_7_196_13051,1.120000,4.501001,14.126675,PBDB-T-SF,
71,63_34_580_35_63_13051,1.150000,3.781633,13.263755,PBDB-T-SF,
71,161_119_580_151_161_13051,1.240000,3.483811,13.236604,PBDB-T-SF,
71,580_34_7_89_34_01351,0.360000,5.395379,12.124433,PBDB-T-SF,
72,279_7_580_22_279_13051,1.350000,7.896623,19.781096,PBDB-T-SF,
72,279_34_580_115_279_13051,0.980000,8.848842,19.517952,PBDB-T-SF,
72,279_171_580_22_279_13051,1.340000,7.694860,19.460719,PBDB-T-SF,
72,279_34_580_175_279_13051,1.190000,7.950968,19.175129,PBDB-T-SF,
72,279_34_580_7_279_13051,1.220000,7.835065,19.143180,PBDB-T-SF,
72,279_34_580_110_279_13051,1.190000,7.922490,19.135916,PBDB-T-SF,
72,279_34_580_35_279_13051,1.380000,7.305837,19.095235,PBDB-T-SF,
72,279_34_580_151_279_13051,1.200000,7.861573,19.094582,PBDB-T-SF,
72,279_34_580_34_279_13031,1.000000,8.435893,19.034421,PBDB-T-SF,
72,279_34_580_4_279_13051,1.280000,7.521427,18.966601,PBDB-T-SF,
72,279_34_580_70_279_13051,1.380000,7.204892,18.956232,PBDB-T-SF,
72,279_34_580_119_279_13051,1.220000,7.697225,18.953375,PBDB-T-SF,
72,279_34_454_110_279_13051,1.070000,8.154726,18.945104,PBDB-T-SF,
72,279_34_580_66_279_13051,1.090000,8.051924,18.888645,PBDB-T-SF,
72,279_7_580_98_279_13051,1.110000,7.977336,18.871038,PBDB-T-SF,
72,255_119_580_151_255_13051,1.590000,6.483723,18.856732,PBDB-T-SF,
72,279_34_532_115_279_13051,0.960000,8.407879,18.825646,PBDB-T-SF,
72,279_34_580_19_279_13051,1.190000,7.664444,18.780586,PBDB-T-SF,
72,279_34_580_167_279_13051,1.190000,7.476135,18.521284,PBDB-T-SF,
72,279_145_580_145_279_13031,1.160000,7.084700,17.854628,PBDB-T-SF,
72,279_7_674_7_279_13031,1.060000,7.392545,17.853031,PBDB-T-SF,
72,279_34_34_34_279_13331,0.400000,9.057185,17.336940,PBDB-T-SF,
72,279_171_580_124_279_13051,1.380000,5.513717,16.627484,PBDB-T-SF,
72,206_34_580_110_206_13051,0.740000,5.825636,14.333798,PBDB-T-SF,
72,125_34_580_110_125_13051,1.050000,4.833615,14.286835,PBDB-T-SF,
72,132_34_580_66_132_13051,1.010000,4.661297,13.879353,PBDB-T-SF,
72,580_34_580_4_279_01035,0.240000,6.656943,13.351006,PBDB-T-SF,
72,14_34_580_151_14_13051,0.950000,3.990362,12.700175,PBDB-T-SF,
72,279_34_65_34_65_13535,0.220000,6.183491,12.613964,PBDB-T-SF,
72,580_34_154_34_580_01210,0.150000,6.221261,12.368124,PBDB-T-SF,
72,580_34_412_35_874_01234,0.290000,5.259409,11.639353,PBDB-T-SF,
72,580_34_216_34_580_01210,0.020000,5.779733,11.206988,PBDB-T-SF,
73,279_7_580_22_279_13051,1.350000,7.896623,19.781096,PBDB-T-SF,
73,279_34_580_115_279_13051,0.980000,8.848842,19.517952,PBDB-T-SF,
73,281_34_580_70_281_13051,1.530000,7.121841,19.480121,PBDB-T-SF,
73,279_171_580_22_279_13051,1.340000,7.694860,19.460719,PBDB-T-SF,
73,279_34_580_175_279_13051,1.190000,7.950968,19.175129,PBDB-T-SF,
73,279_34_580_7_279_13051,1.220000,7.835065,19.143180,PBDB-T-SF,
73,279_34_580_110_279_13051,1.190000,7.922490,19.135916,PBDB-T-SF,
73,279_34_580_35_279_13051,1.380000,7.305837,19.095235,PBDB-T-SF,
73,279_34_580_151_279_13051,1.200000,7.861573,19.094582,PBDB-T-SF,
73,279_34_580_34_279_13031,1.000000,8.435893,19.034421,PBDB-T-SF,
73,279_34_580_4_279_13051,1.280000,7.521427,18.966601,PBDB-T-SF,
73,279_34_580_70_279_13051,1.380000,7.204892,18.956232,PBDB-T-SF,
73,279_34_580_119_279_13051,1.220000,7.697225,18.953375,PBDB-T-SF,
73,279_34_454_110_279_13051,1.070000,8.154726,18.945104,PBDB-T-SF,
73,279_34_580_77_279_13051,1.370000,7.198755,18.905232,PBDB-T-SF,
73,279_34_580_66_279_13051,1.090000,8.051924,18.888645,PBDB-T-SF,
73,279_7_580_98_279_13051,1.110000,7.977336,18.871038,PBDB-T-SF,
73,255_119_580_151_255_13051,1.590000,6.483723,18.856732,PBDB-T-SF,
73,279_34_580_19_279_13051,1.190000,7.664444,18.780586,PBDB-T-SF,
73,279_34_51_34_279_13031,0.880000,8.576489,18.717422,PBDB-T-SF,
73,279_46_580_119_279_13051,1.230000,6.556336,17.424921,PBDB-T-SF,
73,235_7_580_98_235_13051,1.270000,6.280703,17.215575,PBDB-T-SF,
73,279_35_580_34_279_13051,0.890000,7.425696,17.175329,PBDB-T-SF,
73,279_7_369_98_279_13051,0.840000,7.313715,16.808382,PBDB-T-SF,
73,279_34_580_4_553_13052,1.200000,5.700866,16.119290,PBDB-T-SF,
73,279_34_66_67_149_13579,0.780000,5.938430,14.659315,PBDB-T-SF,
73,100_34_580_4_100_13051,1.140000,4.383723,14.050283,PBDB-T-SF,
73,279_141_580_34_119_13057,0.770000,5.365876,13.828357,PBDB-T-SF,
73,59_34_580_35_59_13051,1.540000,2.930524,13.751228,PBDB-T-SF,
73,72_119_580_151_72_13051,1.600000,2.655731,13.628138,PBDB-T-SF,
73,29_34_580_175_29_13051,0.830000,4.828849,13.344172,PBDB-T-SF,
73,580_34_151_34_580_01310,0.180000,5.886567,12.034899,PBDB-T-SF,
74,279_7_580_22_279_13051,1.350000,7.896623,19.781096,PBDB-T-SF,
74,281_34_580_34_281_13031,1.140000,8.501976,19.721118,PBDB-T-SF,
74,279_34_580_115_279_13051,0.980000,8.848842,19.517952,PBDB-T-SF,
74,281_34_580_70_281_13051,1.530000,7.121841,19.480121,PBDB-T-SF,
74,279_171_580_22_279_13051,1.340000,7.694860,19.460719,PBDB-T-SF,
74,279_34_580_13_279_13051,1.250000,7.874140,19.324638,PBDB-T-SF,
74,279_34_580_175_279_13051,1.190000,7.950968,19.175129,PBDB-T-SF,
74,279_34_580_7_279_13051,1.220000,7.835065,19.143180,PBDB-T-SF,
74,279_34_580_110_279_13051,1.190000,7.922490,19.135916,PBDB-T-SF,
74,279_34_580_35_279_13051,1.380000,7.305837,19.095235,PBDB-T-SF,
74,279_34_580_151_279_13051,1.200000,7.861573,19.094582,PBDB-T-SF,
74,279_34_580_34_279_13031,1.000000,8.435893,19.034421,PBDB-T-SF,
74,279_34_580_4_279_13051,1.280000,7.521427,18.966601,PBDB-T-SF,
74,279_34_580_70_279_13051,1.380000,7.204892,18.956232,PBDB-T-SF,
74,279_34_580_119_279_13051,1.220000,7.697225,18.953375,PBDB-T-SF,
74,279_34_454_110_279_13051,1.070000,8.154726,18.945104,PBDB-T-SF,
74,279_34_580_77_279_13051,1.370000,7.198755,18.905232,PBDB-T-SF,
74,279_34_580_66_279_13051,1.090000,8.051924,18.888645,PBDB-T-SF,
74,279_171_580_171_279_13031,1.230000,7.274233,18.413465,PBDB-T-SF,
74,279_34_580_36_279_13051,1.120000,7.466373,18.209992,PBDB-T-SF,
74,279_34_580_218_279_13051,1.270000,6.933202,18.114066,PBDB-T-SF,
74,279_7_580_7_279_13031,1.110000,7.299844,17.938132,PBDB-T-SF,
74,279_121_580_121_279_13031,1.380000,5.910460,17.173799,PBDB-T-SF,
74,279_26_580_34_279_13051,0.770000,7.706759,17.051754,PBDB-T-SF,
74,279_1_580_4_279_13051,1.030000,6.309875,16.234545,PBDB-T-SF,
74,82_34_580_175_82_13051,1.560000,4.020446,15.337151,PBDB-T-SF,
74,279_39_580_7_279_13051,0.880000,6.080739,15.280774,PBDB-T-SF,
74,279_37_34_66_279_13571,0.400000,7.291129,14.905081,PBDB-T-SF,
74,279_34_719_35_279_13051,0.310000,6.990229,14.107791,PBDB-T-SF,
74,25_34_580_4_25_13051,0.860000,4.213872,12.624998,PBDB-T-SF,
74,580_54_580_54_580_02020,0.450000,4.652784,11.484830,PBDB-T-SF,
75,279_7_580_22_279_13051,1.350000,7.896623,19.781096,PBDB-T-SF,
75,281_34_580_34_281_13031,1.140000,8.501976,19.721118,PBDB-T-SF,
75,279_34_580_115_279_13051,0.980000,8.848842,19.517952,PBDB-T-SF,
75,281_34_580_70_281_13051,1.530000,7.121841,19.480121,PBDB-T-SF,
75,279_171_580_22_279_13051,1.340000,7.694860,19.460719,PBDB-T-SF,
75,281_34_580_175_281_13051,1.210000,8.023861,19.360603,PBDB-T-SF,
75,279_34_580_13_279_13051,1.250000,7.874140,19.324638,PBDB-T-SF,
75,279_34_580_175_279_13051,1.190000,7.950968,19.175129,PBDB-T-SF,
75,279_34_580_7_279_13051,1.220000,7.835065,19.143180,PBDB-T-SF,
75,279_34_580_110_279_13051,1.190000,7.922490,19.135916,PBDB-T-SF,
75,281_34_580_110_281_13051,1.230000,7.792084,19.126546,PBDB-T-SF,
75,279_34_580_35_279_13051,1.380000,7.305837,19.095235,PBDB-T-SF,
75,279_34_580_151_279_13051,1.200000,7.861573,19.094582,PBDB-T-SF,
75,279_34_580_34_279_13031,1.000000,8.435893,19.034421,PBDB-T-SF,
75,279_34_580_4_279_13051,1.280000,7.521427,18.966601,PBDB-T-SF,
75,279_34_580_70_279_13051,1.380000,7.204892,18.956232,PBDB-T-SF,
75,279_34_580_119_279_13051,1.220000,7.697225,18.953375,PBDB-T-SF,
75,279_34_454_110_279_13051,1.070000,8.154726,18.945104,PBDB-T-SF,
75,279_50_580_50_279_13031,1.330000,6.983985,18.439294,PBDB-T-SF,
75,279_28_580_34_279_13051,0.880000,7.892247,17.775220,PBDB-T-SF,
75,279_152_580_34_279_13051,0.840000,7.807106,17.487781,PBDB-T-SF,
75,281_97_580_70_281_13051,1.280000,5.970158,16.830504,PBDB-T-SF,
75,268_34_580_151_268_13051,1.490000,5.142312,16.584110,PBDB-T-SF,
75,279_34_253_70_279_13051,0.710000,7.321212,16.265556,PBDB-T-SF,
75,281_96_580_70_281_13051,1.080000,6.150578,16.227943,PBDB-T-SF,
75,281_66_34_10_281_13571,0.360000,7.830586,15.477714,PBDB-T-SF,
75,279_34_264_4_279_13051,0.110000,8.102485,14.788369,PBDB-T-SF,
75,218_171_580_22_218_13051,1.450000,3.903557,14.708144,PBDB-T-SF,
75,279_171_171_22_167_13357,0.650000,5.827793,13.953818,PBDB-T-SF,
76,279_7_580_22_279_13051,1.350000,7.896623,19.781096,PBDB-T-SF,
76,281_34_580_34_281_13031,1.140000,8.501976,19.721118,PBDB-T-SF,
76,279_34_580_115_279_13051,0.980000,8.848842,19.517952,PBDB-T-SF,
76,281_34_580_70_281_13051,1.530000,7.121841,19.480121,PBDB-T-SF,
76,279_171_580_22_279_13051,1.340000,7.694860,19.460719,PBDB-T-SF,
76,281_34_580_175_281_13051,1.210000,8.023861,19.360603,PBDB-T-SF,
76,279_34_580_13_279_13051,1.250000,7.874140,19.324638,PBDB-T-SF,
76,279_34_580_175_279_13051,1.190000,7.950968,19.175129,PBDB-T-SF,
76,279_34_580_7_279_13051,1.220000,7.835065,19.143180,PBDB-T-SF,
76,279_34_580_110_279_13051,1.190000,7.922490,19.135916,PBDB-T-SF,
76,281_34_580_110_281_13051,1.230000,7.792084,19.126546,PBDB-T-SF,
76,279_34_580_35_279_13051,1.380000,7.305837,19.095235,PBDB-T-SF,
76,279_34_580_151_279_13051,1.200000,7.861573,19.094582,PBDB-T-SF,
76,279_34_580_34_279_13031,1.000000,8.435893,19.034421,PBDB-T-SF,
76,279_34_580_4_279_13051,1.280000,7.521427,18.966601,PBDB-T-SF,
76,279_34_580_70_279_13051,1.380000,7.204892,18.956232,PBDB-T-SF,
76,279_66_580_13_279_13051,1.300000,7.389225,18.869659,PBDB-T-SF,
76,279_7_580_95_279_13051,1.170000,7.356000,18.270759,PBDB-T-SF,
76,267_34_580_70_267_13051,1.500000,6.228815,18.122774,PBDB-T-SF,
76,279_4_580_4_279_13031,1.110000,7.053445,17.598840,PBDB-T-SF,
76,281_17_580_175_281_13051,0.900000,7.511450,17.335963,PBDB-T-SF,
76,279_35_580_35_279_13031,1.210000,6.152078,16.783157,PBDB-T-SF,
76,279_34_443_4_279_13051,1.130000,6.341305,16.703323,PBDB-T-SF,
76,279_7_7_7_279_13331,0.650000,6.876650,15.398093,PBDB-T-SF,
76,279_173_171_22_279_13571,0.530000,6.769670,14.740183,PBDB-T-SF,
76,121_34_580_110_121_13051,1.220000,4.456745,14.491234,PBDB-T-SF,
76,279_38_580_34_160_13052,0.350000,6.241794,13.247397,PBDB-T-SF,
76,128_171_580_22_128_13051,1.190000,3.601254,13.185573,PBDB-T-SF,
76,580_34_35_10_34_01351,0.410000,5.383653,12.321037,PBDB-T-SF,
76,580_34_611_34_580_01210,0.310000,5.565340,12.145719,PBDB-T-SF,
76,580_34_70_34_580_01310,0.050000,5.753301,11.298242,PBDB-T-SF,
76,580_34_894_151_580_01230,0.190000,5.046046,10.920051,PBDB-T-SF,
77,279_7_580_22_279_13051,1.350000,7.896623,19.781096,PBDB-T-SF,
