gen,filename,deltaHOMO,summedoscs,PCE,donor
24,78_48_31_48_78,0.590000,9.490080,18.741487,PBDB-T-SF,
24,90_48_30_48_90,0.660000,9.187020,18.622023,PBDB-T-SF,
24,78_5_5_5_78,0.310000,10.191963,18.516580,PBDB-T-SF,
24,90_11_5_11_90,0.390000,9.897194,18.451082,PBDB-T-SF,
24,78_30_5_30_78,0.300000,10.148537,18.414232,PBDB-T-SF,
24,90_30_5_30_90,0.280000,10.109312,18.275119,PBDB-T-SF,
24,90_5_5_5_90,0.300000,9.957265,18.150850,PBDB-T-SF,
24,90_15_5_15_90,0.850000,8.229122,18.111448,PBDB-T-SF,
24,90_48_38_48_90,0.550000,9.105741,18.042051,PBDB-T-SF,
24,78_30_28_30_78,0.320000,9.657254,17.822836,PBDB-T-SF,
24,90_30_28_30_90,0.310000,9.681768,17.814042,PBDB-T-SF,
24,90_20_5_20_90,0.900000,7.849797,17.801867,PBDB-T-SF,
24,90_5_28_5_90,0.310000,9.660391,17.784605,PBDB-T-SF,
24,90_11_28_11_90,0.380000,9.422476,17.754846,PBDB-T-SF,
24,78_11_28_11_78,0.400000,9.300548,17.672051,PBDB-T-SF,
24,78_5_28_5_78,0.310000,9.560476,17.647022,PBDB-T-SF,
24,90_48_11_48_90,0.440000,9.069965,17.524739,PBDB-T-SF,
24,90_5_30_5_90,0.200000,9.718309,17.396308,PBDB-T-SF,
24,90_30_30_30_90,0.210000,9.674860,17.379029,PBDB-T-SF,
24,78_30_30_30_78,0.210000,9.256649,16.803152,PBDB-T-SF,
24,88_11_28_11_88,0.390000,8.550102,16.596137,PBDB-T-SF,
24,78_5_26_5_78,0.190000,9.108416,16.513935,PBDB-T-SF,
24,90_5_38_5_90,0.150000,8.963368,16.144005,PBDB-T-SF,
24,90_34_28_34_90,0.950000,6.051826,15.538811,PBDB-T-SF,
24,90_8_28_8_90,0.520000,6.849371,14.807380,PBDB-T-SF,
24,78_57_28_57_78,0.560000,6.218972,14.109521,PBDB-T-SF,
24,29_5_28_5_29,0.380000,6.412285,13.609813,PBDB-T-SF,
24,86_48_28_48_86,1.040000,0.000000,7.588397,PBDB-T-SF,
25,90_48_5_48_90,0.840000,10.214674,20.803003,PBDB-T-SF,
25,78_48_28_48_78,0.830000,9.723308,20.083842,PBDB-T-SF,
25,90_48_28_48_90,0.830000,9.536746,19.826946,PBDB-T-SF,
25,78_48_30_48_78,0.660000,9.534939,19.101107,PBDB-T-SF,
25,78_48_31_48_78,0.590000,9.490080,18.741487,PBDB-T-SF,
25,90_48_30_48_90,0.660000,9.187020,18.622023,PBDB-T-SF,
25,78_5_5_5_78,0.310000,10.191963,18.516580,PBDB-T-SF,
25,90_11_5_11_90,0.390000,9.897194,18.451082,PBDB-T-SF,
25,78_30_5_30_78,0.300000,10.148537,18.414232,PBDB-T-SF,
25,90_11_0_11_90,0.490000,9.467929,18.285484,PBDB-T-SF,
25,90_30_5_30_90,0.280000,10.109312,18.275119,PBDB-T-SF,
25,90_5_5_5_90,0.300000,9.957265,18.150850,PBDB-T-SF,
25,90_15_5_15_90,0.850000,8.229122,18.111448,PBDB-T-SF,
25,90_48_38_48_90,0.550000,9.105741,18.042051,PBDB-T-SF,
25,78_20_5_20_78,0.880000,7.962283,17.871660,PBDB-T-SF,
25,78_30_28_30_78,0.320000,9.657254,17.822836,PBDB-T-SF,
25,90_30_28_30_90,0.310000,9.681768,17.814042,PBDB-T-SF,
25,90_20_5_20_90,0.900000,7.849797,17.801867,PBDB-T-SF,
25,90_5_30_5_90,0.200000,9.718309,17.396308,PBDB-T-SF,
25,90_15_28_15_90,0.840000,7.700059,17.340378,PBDB-T-SF,
25,78_19_5_19_78,0.550000,8.494600,17.200511,PBDB-T-SF,
25,78_5_30_5_78,0.250000,9.347408,17.098327,PBDB-T-SF,
25,78_1_28_1_78,0.840000,7.501997,17.067647,PBDB-T-SF,
25,90_6_5_6_90,0.190000,9.389319,16.900739,PBDB-T-SF,
25,66_48_5_48_66,0.840000,7.263999,16.739923,PBDB-T-SF,
25,3_30_28_30_3,0.310000,8.822861,16.631326,PBDB-T-SF,
25,90_15_31_15_90,0.620000,7.161195,15.662262,PBDB-T-SF,
25,90_48_35_48_90,0.090000,7.874850,14.389815,PBDB-T-SF,
25,32_11_5_11_32,0.480000,6.296608,13.876026,PBDB-T-SF,
25,90_50_5_50_90,0.300000,6.717863,13.690194,PBDB-T-SF,
25,90_60_28_60_90,0.420000,6.325295,13.660228,PBDB-T-SF,
25,78_61_28_61_78,0.600000,4.949036,12.531019,PBDB-T-SF,
26,78_48_5_48_78,0.850000,10.218870,20.851330,PBDB-T-SF,
26,90_48_5_48_90,0.840000,10.214674,20.803003,PBDB-T-SF,
26,78_48_28_48_78,0.830000,9.723308,20.083842,PBDB-T-SF,
26,90_48_28_48_90,0.830000,9.536746,19.826946,PBDB-T-SF,
26,78_48_30_48_78,0.660000,9.534939,19.101107,PBDB-T-SF,
26,78_48_31_48_78,0.590000,9.490080,18.741487,PBDB-T-SF,
26,90_48_30_48_90,0.660000,9.187020,18.622023,PBDB-T-SF,
26,78_5_5_5_78,0.310000,10.191963,18.516580,PBDB-T-SF,
26,90_11_5_11_90,0.390000,9.897194,18.451082,PBDB-T-SF,
26,78_30_5_30_78,0.300000,10.148537,18.414232,PBDB-T-SF,
26,78_5_0_5_78,0.380000,9.818372,18.299994,PBDB-T-SF,
26,90_11_0_11_90,0.490000,9.467929,18.285484,PBDB-T-SF,
26,90_30_5_30_90,0.280000,10.109312,18.275119,PBDB-T-SF,
26,90_5_5_5_90,0.300000,9.957265,18.150850,PBDB-T-SF,
26,90_15_5_15_90,0.850000,8.229122,18.111448,PBDB-T-SF,
26,90_48_38_48_90,0.550000,9.105741,18.042051,PBDB-T-SF,
26,78_20_5_20_78,0.880000,7.962283,17.871660,PBDB-T-SF,
26,78_11_5_11_78,0.390000,9.461841,17.851601,PBDB-T-SF,
26,78_30_28_30_78,0.320000,9.657254,17.822836,PBDB-T-SF,
26,90_5_30_5_90,0.200000,9.718309,17.396308,PBDB-T-SF,
26,90_15_28_15_90,0.840000,7.700059,17.340378,PBDB-T-SF,
26,90_22_5_22_90,0.360000,8.916449,16.972947,PBDB-T-SF,
26,78_30_30_30_78,0.210000,9.256649,16.803152,PBDB-T-SF,
26,90_5_18_5_90,0.230000,9.150507,16.742094,PBDB-T-SF,
26,78_30_31_30_78,0.200000,9.137890,16.597071,PBDB-T-SF,
26,90_11_33_11_90,0.260000,8.942083,16.582744,PBDB-T-SF,
26,78_7_5_7_78,0.900000,6.703981,16.224079,PBDB-T-SF,
26,49_48_5_48_49,0.840000,6.741178,16.019999,PBDB-T-SF,
26,42_48_28_48_42,0.870000,6.304534,15.546390,PBDB-T-SF,
26,78_43_30_43_78,0.730000,6.321724,14.974361,PBDB-T-SF,
26,78_59_28_59_78,0.510000,6.522340,14.314509,PBDB-T-SF,
26,78_55_5_55_78,0.400000,6.215555,13.424016,PBDB-T-SF,
27,78_48_5_48_78,0.850000,10.218870,20.851330,PBDB-T-SF,
27,90_48_5_48_90,0.840000,10.214674,20.803003,PBDB-T-SF,
27,78_48_28_48_78,0.830000,9.723308,20.083842,PBDB-T-SF,
27,90_48_28_48_90,0.830000,9.536746,19.826946,PBDB-T-SF,
27,78_48_30_48_78,0.660000,9.534939,19.101107,PBDB-T-SF,
27,78_48_13_48_78,0.640000,9.504289,18.973802,PBDB-T-SF,
27,78_48_31_48_78,0.590000,9.490080,18.741487,PBDB-T-SF,
27,90_48_30_48_90,0.660000,9.187020,18.622023,PBDB-T-SF,
27,78_48_7_48_78,0.640000,9.245279,18.617146,PBDB-T-SF,
27,78_5_5_5_78,0.310000,10.191963,18.516580,PBDB-T-SF,
27,90_11_5_11_90,0.390000,9.897194,18.451082,PBDB-T-SF,
27,78_30_5_30_78,0.300000,10.148537,18.414232,PBDB-T-SF,
27,78_5_0_5_78,0.380000,9.818372,18.299994,PBDB-T-SF,
27,90_11_0_11_90,0.490000,9.467929,18.285484,PBDB-T-SF,
27,90_30_5_30_90,0.280000,10.109312,18.275119,PBDB-T-SF,
27,90_5_5_5_90,0.300000,9.957265,18.150850,PBDB-T-SF,
27,90_15_5_15_90,0.850000,8.229122,18.111448,PBDB-T-SF,
27,90_48_38_48_90,0.550000,9.105741,18.042051,PBDB-T-SF,
27,90_5_0_5_90,0.320000,9.783481,17.996650,PBDB-T-SF,
27,78_15_5_15_78,0.850000,8.047804,17.861772,PBDB-T-SF,
27,72_48_28_48_72,0.800000,8.082712,17.697091,PBDB-T-SF,
27,90_5_30_5_90,0.200000,9.718309,17.396308,PBDB-T-SF,
27,90_30_26_30_90,0.230000,9.510547,17.237870,PBDB-T-SF,
27,90_5_7_5_90,0.200000,9.450117,17.027007,PBDB-T-SF,
27,90_5_11_5_90,0.100000,9.527864,16.708565,PBDB-T-SF,
27,78_5_37_5_78,0.160000,9.200491,16.513072,PBDB-T-SF,
27,21_48_0_48_21,0.860000,6.607121,15.920502,PBDB-T-SF,
27,38_5_5_5_38,0.300000,8.305774,15.876748,PBDB-T-SF,
27,90_4_5_4_90,0.660000,6.833320,15.380978,PBDB-T-SF,
27,78_57_5_57_78,0.540000,6.898907,14.960692,PBDB-T-SF,
27,90_37_5_37_90,0.570000,6.744798,14.876133,PBDB-T-SF,
27,78_43_5_43_78,0.340000,6.860331,14.056572,PBDB-T-SF,
28,78_48_5_48_78,0.850000,10.218870,20.851330,PBDB-T-SF,
28,90_48_5_48_90,0.840000,10.214674,20.803003,PBDB-T-SF,
28,78_48_0_48_78,0.940000,9.640389,20.437712,PBDB-T-SF,
28,78_48_28_48_78,0.830000,9.723308,20.083842,PBDB-T-SF,
28,90_48_28_48_90,0.830000,9.536746,19.826946,PBDB-T-SF,
28,78_48_30_48_78,0.660000,9.534939,19.101107,PBDB-T-SF,
28,78_48_13_48_78,0.640000,9.504289,18.973802,PBDB-T-SF,
28,78_48_31_48_78,0.590000,9.490080,18.741487,PBDB-T-SF,
28,90_30_0_30_90,0.360000,10.145905,18.665907,PBDB-T-SF,
28,24_48_28_48_24,0.870000,8.562581,18.655720,PBDB-T-SF,
28,90_48_30_48_90,0.660000,9.187020,18.622023,PBDB-T-SF,
28,78_48_7_48_78,0.640000,9.245279,18.617146,PBDB-T-SF,
28,78_5_5_5_78,0.310000,10.191963,18.516580,PBDB-T-SF,
28,90_11_5_11_90,0.390000,9.897194,18.451082,PBDB-T-SF,
28,78_30_5_30_78,0.300000,10.148537,18.414232,PBDB-T-SF,
28,78_5_0_5_78,0.380000,9.818372,18.299994,PBDB-T-SF,
28,90_48_31_48_90,0.590000,9.163294,18.291502,PBDB-T-SF,
28,90_11_0_11_90,0.490000,9.467929,18.285484,PBDB-T-SF,
28,90_30_5_30_90,0.280000,10.109312,18.275119,PBDB-T-SF,
28,90_5_5_5_90,0.300000,9.957265,18.150850,PBDB-T-SF,
28,78_48_25_48_78,0.430000,9.467921,18.030173,PBDB-T-SF,
28,78_11_0_11_78,0.440000,9.381884,17.954251,PBDB-T-SF,
28,90_5_30_5_90,0.200000,9.718309,17.396308,PBDB-T-SF,
28,78_10_0_10_78,1.090000,6.749463,17.095156,PBDB-T-SF,
28,78_5_41_5_78,0.210000,9.200383,16.725674,PBDB-T-SF,
28,67_48_5_48_67,0.850000,7.193374,16.685223,PBDB-T-SF,
28,78_5_32_5_78,0.160000,9.269702,16.608377,PBDB-T-SF,
28,94_48_5_48_94,0.890000,6.516388,15.923213,PBDB-T-SF,
28,59_30_5_30_59,0.340000,7.753372,15.286289,PBDB-T-SF,
28,90_48_4_48_90,0.090000,7.784551,14.265473,PBDB-T-SF,
28,63_48_7_48_63,0.640000,5.648359,13.664186,PBDB-T-SF,
28,78_57_31_57_78,0.560000,5.558095,13.199494,PBDB-T-SF,
29,78_48_5_48_78,0.850000,10.218870,20.851330,PBDB-T-SF,
29,90_48_5_48_90,0.840000,10.214674,20.803003,PBDB-T-SF,
29,78_48_0_48_78,0.940000,9.640389,20.437712,PBDB-T-SF,
29,78_48_28_48_78,0.830000,9.723308,20.083842,PBDB-T-SF,
29,90_48_28_48_90,0.830000,9.536746,19.826946,PBDB-T-SF,
29,99_48_0_48_99,0.950000,8.650136,19.116684,PBDB-T-SF,
29,78_48_30_48_78,0.660000,9.534939,19.101107,PBDB-T-SF,
29,78_48_13_48_78,0.640000,9.504289,18.973802,PBDB-T-SF,
29,78_48_31_48_78,0.590000,9.490080,18.741487,PBDB-T-SF,
29,90_30_0_30_90,0.360000,10.145905,18.665907,PBDB-T-SF,
29,24_48_28_48_24,0.870000,8.562581,18.655720,PBDB-T-SF,
29,90_48_30_48_90,0.660000,9.187020,18.622023,PBDB-T-SF,
29,78_48_7_48_78,0.640000,9.245279,18.617146,PBDB-T-SF,
29,78_5_5_5_78,0.310000,10.191963,18.516580,PBDB-T-SF,
29,90_11_5_11_90,0.390000,9.897194,18.451082,PBDB-T-SF,
29,78_30_5_30_78,0.300000,10.148537,18.414232,PBDB-T-SF,
29,90_48_7_48_90,0.640000,9.075428,18.383260,PBDB-T-SF,
29,27_48_5_48_27,0.690000,8.910136,18.368403,PBDB-T-SF,
29,78_5_0_5_78,0.380000,9.818372,18.299994,PBDB-T-SF,
29,78_30_0_30_78,0.310000,9.998554,18.250255,PBDB-T-SF,
29,6_48_30_48_6,0.720000,8.615530,18.090381,PBDB-T-SF,
29,78_11_0_11_78,0.440000,9.381884,17.954251,PBDB-T-SF,
29,78_11_5_11_78,0.390000,9.461841,17.851601,PBDB-T-SF,
29,90_53_0_53_90,0.830000,7.260050,16.691935,PBDB-T-SF,
29,78_30_7_30_78,0.180000,9.248098,16.663727,PBDB-T-SF,
29,24_48_20_48_24,0.590000,7.905086,16.558949,PBDB-T-SF,
29,24_11_28_11_24,0.380000,8.442669,16.405651,PBDB-T-SF,
29,78_46_0_46_78,0.830000,6.986928,16.315846,PBDB-T-SF,
29,78_57_5_57_78,0.540000,6.898907,14.960692,PBDB-T-SF,
29,90_17_28_17_90,0.620000,6.262482,14.424735,PBDB-T-SF,
29,31_30_5_30_31,0.360000,6.525343,13.680393,PBDB-T-SF,
29,73_11_7_11_73,0.240000,5.254441,11.419762,PBDB-T-SF,
30,78_48_5_48_78,0.850000,10.218870,20.851330,PBDB-T-SF,
30,90_48_5_48_90,0.840000,10.214674,20.803003,PBDB-T-SF,
30,78_48_0_48_78,0.940000,9.640389,20.437712,PBDB-T-SF,
30,90_48_0_48_90,0.920000,9.688958,20.419492,PBDB-T-SF,
30,78_48_28_48_78,0.830000,9.723308,20.083842,PBDB-T-SF,
30,78_48_23_48_78,0.890000,9.383978,19.871884,PBDB-T-SF,
30,90_48_28_48_90,0.830000,9.536746,19.826946,PBDB-T-SF,
30,99_48_0_48_99,0.950000,8.650136,19.116684,PBDB-T-SF,
30,78_48_30_48_78,0.660000,9.534939,19.101107,PBDB-T-SF,
30,20_48_28_48_20,0.870000,8.881566,19.094962,PBDB-T-SF,
30,78_48_13_48_78,0.640000,9.504289,18.973802,PBDB-T-SF,
30,78_48_31_48_78,0.590000,9.490080,18.741487,PBDB-T-SF,
30,90_30_0_30_90,0.360000,10.145905,18.665907,PBDB-T-SF,
30,24_48_28_48_24,0.870000,8.562581,18.655720,PBDB-T-SF,
30,90_48_30_48_90,0.660000,9.187020,18.622023,PBDB-T-SF,
30,78_48_7_48_78,0.640000,9.245279,18.617146,PBDB-T-SF,
30,78_5_5_5_78,0.310000,10.191963,18.516580,PBDB-T-SF,
30,90_11_5_11_90,0.390000,9.897194,18.451082,PBDB-T-SF,
30,78_30_5_30_78,0.300000,10.148537,18.414232,PBDB-T-SF,
30,16_48_0_48_16,0.870000,8.386615,18.413416,PBDB-T-SF,
30,90_48_7_48_90,0.640000,9.075428,18.383260,PBDB-T-SF,
30,78_30_0_30_78,0.310000,9.998554,18.250255,PBDB-T-SF,
30,90_30_28_30_90,0.310000,9.681768,17.814042,PBDB-T-SF,
30,78_11_28_11_78,0.400000,9.300548,17.672051,PBDB-T-SF,
30,24_48_31_48_24,0.640000,8.234203,17.224894,PBDB-T-SF,
30,24_5_28_5_24,0.330000,8.933209,16.868375,PBDB-T-SF,
30,78_30_7_30_78,0.180000,9.248098,16.663727,PBDB-T-SF,
30,78_30_31_30_78,0.200000,9.137890,16.597071,PBDB-T-SF,
30,90_4_28_4_90,0.540000,6.616341,14.571598,PBDB-T-SF,
30,23_48_30_48_23,0.750000,5.958150,14.558818,PBDB-T-SF,
30,78_17_30_17_78,0.690000,6.018238,14.386260,PBDB-T-SF,
30,26_48_7_48_26,0.690000,5.577451,13.779296,PBDB-T-SF,
31,78_48_5_48_78,0.850000,10.218870,20.851330,PBDB-T-SF,
31,90_48_5_48_90,0.840000,10.214674,20.803003,PBDB-T-SF,
31,78_48_0_48_78,0.940000,9.640389,20.437712,PBDB-T-SF,
31,90_48_0_48_90,0.920000,9.688958,20.419492,PBDB-T-SF,
31,78_48_28_48_78,0.830000,9.723308,20.083842,PBDB-T-SF,
31,78_48_23_48_78,0.890000,9.383978,19.871884,PBDB-T-SF,
31,90_48_28_48_90,0.830000,9.536746,19.826946,PBDB-T-SF,
31,24_48_5_48_24,0.880000,8.931335,19.206045,PBDB-T-SF,
31,99_48_0_48_99,0.950000,8.650136,19.116684,PBDB-T-SF,
31,78_48_30_48_78,0.660000,9.534939,19.101107,PBDB-T-SF,
31,20_48_28_48_20,0.870000,8.881566,19.094962,PBDB-T-SF,
31,78_48_13_48_78,0.640000,9.504289,18.973802,PBDB-T-SF,
31,43_48_0_48_43,0.960000,8.488044,18.936033,PBDB-T-SF,
31,78_48_31_48_78,0.590000,9.490080,18.741487,PBDB-T-SF,
31,90_30_0_30_90,0.360000,10.145905,18.665907,PBDB-T-SF,
31,20_48_23_48_20,0.900000,8.470052,18.655959,PBDB-T-SF,
31,24_48_28_48_24,0.870000,8.562581,18.655720,PBDB-T-SF,
31,90_48_30_48_90,0.660000,9.187020,18.622023,PBDB-T-SF,
31,78_48_7_48_78,0.640000,9.245279,18.617146,PBDB-T-SF,
31,16_48_0_48_16,0.870000,8.386615,18.413416,PBDB-T-SF,
31,90_48_31_48_90,0.590000,9.163294,18.291502,PBDB-T-SF,
31,78_48_38_48_78,0.540000,9.142695,18.050387,PBDB-T-SF,
31,90_30_28_30_90,0.310000,9.681768,17.814042,PBDB-T-SF,
31,20_48_7_48_20,0.710000,7.878988,17.033614,PBDB-T-SF,
31,90_56_23_56_90,0.810000,7.510133,16.951199,PBDB-T-SF,
31,60_48_28_48_60,0.860000,7.231774,16.780650,PBDB-T-SF,
31,78_48_17_48_78,0.050000,9.525707,16.492845,PBDB-T-SF,
31,90_48_12_48_90,0.090000,9.226398,16.250897,PBDB-T-SF,
31,78_36_13_36_78,0.320000,7.619988,15.017520,PBDB-T-SF,
31,37_48_30_48_37,0.710000,6.232965,14.767039,PBDB-T-SF,
31,77_48_7_48_77,0.790000,5.483603,14.075568,PBDB-T-SF,
31,99_48_4_48_99,0.100000,6.533839,12.585793,PBDB-T-SF,
32,78_48_5_48_78,0.850000,10.218870,20.851330,PBDB-T-SF,
32,90_48_5_48_90,0.840000,10.214674,20.803003,PBDB-T-SF,
32,78_48_0_48_78,0.940000,9.640389,20.437712,PBDB-T-SF,
32,90_48_0_48_90,0.920000,9.688958,20.419492,PBDB-T-SF,
32,45_48_5_48_45,0.830000,9.858953,20.270625,PBDB-T-SF,
32,78_48_28_48_78,0.830000,9.723308,20.083842,PBDB-T-SF,
32,88_48_0_48_88,0.930000,9.331428,19.969722,PBDB-T-SF,
32,78_48_23_48_78,0.890000,9.383978,19.871884,PBDB-T-SF,
32,90_48_28_48_90,0.830000,9.536746,19.826946,PBDB-T-SF,
32,78_48_34_48_78,0.570000,10.200035,19.633995,PBDB-T-SF,
32,24_48_5_48_24,0.880000,8.931335,19.206045,PBDB-T-SF,
32,99_48_0_48_99,0.950000,8.650136,19.116684,PBDB-T-SF,
32,78_48_30_48_78,0.660000,9.534939,19.101107,PBDB-T-SF,
32,20_48_28_48_20,0.870000,8.881566,19.094962,PBDB-T-SF,
32,78_48_13_48_78,0.640000,9.504289,18.973802,PBDB-T-SF,
32,43_48_0_48_43,0.960000,8.488044,18.936033,PBDB-T-SF,
32,78_48_31_48_78,0.590000,9.490080,18.741487,PBDB-T-SF,
32,90_30_0_30_90,0.360000,10.145905,18.665907,PBDB-T-SF,
32,20_48_23_48_20,0.900000,8.470052,18.655959,PBDB-T-SF,
32,20_48_30_48_20,0.670000,8.615733,17.877911,PBDB-T-SF,
32,72_48_0_48_72,0.850000,7.953513,17.731933,PBDB-T-SF,
32,78_48_19_48_78,0.180000,10.005491,17.706657,PBDB-T-SF,
32,20_48_31_48_20,0.610000,8.627519,17.638840,PBDB-T-SF,
32,20_48_13_48_20,0.670000,8.374661,17.545955,PBDB-T-SF,
32,78_39_28_39_78,0.840000,7.752819,17.413028,PBDB-T-SF,
32,90_58_0_58_90,0.870000,7.393763,17.046258,PBDB-T-SF,
32,78_24_0_24_78,1.070000,6.371999,16.490289,PBDB-T-SF,
32,63_48_0_48_63,0.920000,6.265939,15.705995,PBDB-T-SF,
32,23_48_5_48_23,0.930000,6.162331,15.605876,PBDB-T-SF,
32,20_48_41_48_20,0.190000,7.998695,14.985849,PBDB-T-SF,
32,43_37_0_37_43,1.030000,4.950212,14.362289,PBDB-T-SF,
32,90_47_5_47_90,1.330000,0.000000,8.822347,PBDB-T-SF,
33,78_48_5_48_78,0.850000,10.218870,20.851330,PBDB-T-SF,
33,90_48_5_48_90,0.840000,10.214674,20.803003,PBDB-T-SF,
33,78_48_0_48_78,0.940000,9.640389,20.437712,PBDB-T-SF,
33,90_48_0_48_90,0.920000,9.688958,20.419492,PBDB-T-SF,
33,45_48_5_48_45,0.830000,9.858953,20.270625,PBDB-T-SF,
33,78_48_28_48_78,0.830000,9.723308,20.083842,PBDB-T-SF,
33,88_48_0_48_88,0.930000,9.331428,19.969722,PBDB-T-SF,
33,78_48_23_48_78,0.890000,9.383978,19.871884,PBDB-T-SF,
33,90_48_28_48_90,0.830000,9.536746,19.826946,PBDB-T-SF,
33,20_48_5_48_20,0.880000,9.275064,19.679360,PBDB-T-SF,
33,78_48_34_48_78,0.570000,10.200035,19.633995,PBDB-T-SF,
33,43_48_5_48_43,0.910000,9.124717,19.599982,PBDB-T-SF,
33,24_48_5_48_24,0.880000,8.931335,19.206045,PBDB-T-SF,
33,99_48_0_48_99,0.950000,8.650136,19.116684,PBDB-T-SF,
33,78_48_30_48_78,0.660000,9.534939,19.101107,PBDB-T-SF,
33,20_48_28_48_20,0.870000,8.881566,19.094962,PBDB-T-SF,
33,78_48_13_48_78,0.640000,9.504289,18.973802,PBDB-T-SF,
33,43_48_0_48_43,0.960000,8.488044,18.936033,PBDB-T-SF,
33,20_48_23_48_20,0.900000,8.470052,18.655959,PBDB-T-SF,
33,99_48_28_48_99,0.860000,8.577074,18.633128,PBDB-T-SF,
33,78_48_37_48_78,0.540000,9.273667,18.230735,PBDB-T-SF,
33,99_48_34_48_99,0.570000,8.977846,17.951040,PBDB-T-SF,
33,78_48_6_48_78,0.120000,9.794498,17.160820,PBDB-T-SF,
33,77_48_0_48_77,1.100000,6.373669,16.620239,PBDB-T-SF,
33,24_58_0_58_24,0.830000,6.846437,16.122391,PBDB-T-SF,
33,90_17_5_17_90,0.870000,6.721020,16.119891,PBDB-T-SF,
33,24_48_27_48_24,0.290000,8.062378,15.499041,PBDB-T-SF,
33,88_48_6_48_88,0.040000,8.759105,15.394684,PBDB-T-SF,
33,78_2_13_2_78,0.320000,7.801606,15.267608,PBDB-T-SF,
33,39_48_30_48_39,0.810000,5.927158,14.771444,PBDB-T-SF,
33,97_48_13_48_97,0.720000,6.140367,14.682082,PBDB-T-SF,
33,78_33_13_33_78,0.570000,6.274297,14.228254,PBDB-T-SF,
34,78_48_5_48_78,0.850000,10.218870,20.851330,PBDB-T-SF,
34,90_48_5_48_90,0.840000,10.214674,20.803003,PBDB-T-SF,
34,78_48_0_48_78,0.940000,9.640389,20.437712,PBDB-T-SF,
34,90_48_0_48_90,0.920000,9.688958,20.419492,PBDB-T-SF,
34,45_48_5_48_45,0.830000,9.858953,20.270625,PBDB-T-SF,
34,78_48_28_48_78,0.830000,9.723308,20.083842,PBDB-T-SF,
34,88_48_0_48_88,0.930000,9.331428,19.969722,PBDB-T-SF,
34,78_48_23_48_78,0.890000,9.383978,19.871884,PBDB-T-SF,
34,90_48_28_48_90,0.830000,9.536746,19.826946,PBDB-T-SF,
34,20_48_5_48_20,0.880000,9.275064,19.679360,PBDB-T-SF,
34,78_48_34_48_78,0.570000,10.200035,19.633995,PBDB-T-SF,
34,43_48_5_48_43,0.910000,9.124717,19.599982,PBDB-T-SF,
34,24_48_5_48_24,0.880000,8.931335,19.206045,PBDB-T-SF,
34,99_48_0_48_99,0.950000,8.650136,19.116684,PBDB-T-SF,
34,78_48_30_48_78,0.660000,9.534939,19.101107,PBDB-T-SF,
34,20_48_28_48_20,0.870000,8.881566,19.094962,PBDB-T-SF,
34,90_48_34_48_90,0.550000,9.860789,19.081753,PBDB-T-SF,
34,90_48_30_48_90,0.660000,9.187020,18.622023,PBDB-T-SF,
34,78_48_19_48_78,0.180000,10.005491,17.706657,PBDB-T-SF,
34,24_48_33_48_24,0.740000,8.243465,17.663148,PBDB-T-SF,
34,20_48_10_48_20,0.690000,8.342876,17.587286,PBDB-T-SF,
34,20_48_34_48_20,0.500000,8.762795,17.357065,PBDB-T-SF,
34,90_29_28_29_90,0.770000,7.867823,17.273538,PBDB-T-SF,
34,67_48_5_48_67,0.850000,7.193374,16.685223,PBDB-T-SF,
34,95_48_5_48_95,0.870000,7.053932,16.578310,PBDB-T-SF,
34,98_48_0_48_98,1.030000,6.292827,16.211070,PBDB-T-SF,
34,78_21_0_21_78,0.890000,6.725228,16.210786,PBDB-T-SF,
34,78_26_0_26_78,1.070000,5.945723,15.903308,PBDB-T-SF,
34,93_48_0_48_93,1.230000,5.125982,15.455324,PBDB-T-SF,
34,32_48_28_48_32,0.850000,6.221247,15.346603,PBDB-T-SF,
34,99_48_6_48_99,0.080000,8.582831,15.322155,PBDB-T-SF,
34,90_48_35_48_90,0.090000,7.874850,14.389815,PBDB-T-SF,
35,78_48_5_48_78,0.850000,10.218870,20.851330,PBDB-T-SF,
35,90_48_5_48_90,0.840000,10.214674,20.803003,PBDB-T-SF,
35,78_48_0_48_78,0.940000,9.640389,20.437712,PBDB-T-SF,
35,90_48_0_48_90,0.920000,9.688958,20.419492,PBDB-T-SF,
35,45_48_5_48_45,0.830000,9.858953,20.270625,PBDB-T-SF,
35,78_48_28_48_78,0.830000,9.723308,20.083842,PBDB-T-SF,
35,88_48_0_48_88,0.930000,9.331428,19.969722,PBDB-T-SF,
35,78_48_23_48_78,0.890000,9.383978,19.871884,PBDB-T-SF,
35,90_48_28_48_90,0.830000,9.536746,19.826946,PBDB-T-SF,
35,45_48_28_48_45,0.840000,9.460237,19.764142,PBDB-T-SF,
35,99_48_5_48_99,0.870000,9.312432,19.688265,PBDB-T-SF,
35,20_48_5_48_20,0.880000,9.275064,19.679360,PBDB-T-SF,
35,78_48_34_48_78,0.570000,10.200035,19.633995,PBDB-T-SF,
35,43_48_5_48_43,0.910000,9.124717,19.599982,PBDB-T-SF,
35,24_48_5_48_24,0.880000,8.931335,19.206045,PBDB-T-SF,
35,99_48_0_48_99,0.950000,8.650136,19.116684,PBDB-T-SF,
35,78_48_30_48_78,0.660000,9.534939,19.101107,PBDB-T-SF,
35,20_48_28_48_20,0.870000,8.881566,19.094962,PBDB-T-SF,
35,90_48_34_48_90,0.550000,9.860789,19.081753,PBDB-T-SF,
